,FFIN_RDVar,FFIN_RDSkew,FFIN_RDKurt,FFIN_DR
2013-08-20,0.00023706904572640017,0.19765045085947158,4.931854355455392,0.020950168203563102
2013-08-21,0.000289506357680364,-0.22573516361090273,2.746071144072113,-0.00923821726485885
2013-08-22,0.0002385926044045612,2.0598147118511854,7.36674476216555,0.018723570172971105
2013-08-23,0.0003253599560253217,0.9183401725729844,5.245246398839045,-0.002653543741127251
2013-08-26,0.000266792086578541,0.6340466766343187,4.410496675342801,0.0021564136511957877
2013-08-27,0.0002979221008552823,-1.0137404441674704,4.463817840562596,-0.037995177591474416
2013-08-28,0.0002813786416647004,-0.35729216169383976,5.235675645858181,0.0018914054380774203
2013-08-29,0.0002912705850763627,0.1166919289713421,3.1203889690937214,0.010084776949451868
2013-08-30,0.0003628883811110265,-0.20527220753982697,4.328443851938797,-0.02235698479459103
2013-09-03,0.0005221389041518015,1.0222406141579325,7.877001515854661,-0.0008697217171884652
2013-09-04,0.00023985350276965132,1.1223859874629896,7.545772393723662,0.0027808834856450915
2013-09-05,0.00012031475564643257,1.6060194194990078,7.114697222356599,0.007780888812882303
2013-09-06,0.0007115655176982265,-1.9123361209484402,10.463719991797367,-0.006393071812735851
2013-09-09,0.000296561026272471,-0.821835343530985,5.82945689330427,-0.0006936870363620784
2013-09-10,7.902086667824894e-05,0.925529448966365,4.599229154515137,0.002598483339582458
2013-09-11,9.101010891891971e-05,-0.5180291175726418,2.9118359910046965,-0.007990102145840616
2013-09-12,0.000175405672783525,-0.44930237854005667,5.241231780646654,0.004214806775240998
2013-09-13,0.00011906571663986769,-1.1445614368412123,6.930271082106051,-0.004919211951914804
2013-09-16,0.00012332101404168998,-0.3647329040914107,6.311678505804097,0.0014079656504137894
2013-09-17,0.00021761141411147353,2.707879647219491,13.242677197684108,0.029459743969348473
2013-09-18,0.00045095245995451877,0.2916118246398486,4.132807260552897,-0.003935249637646354
2013-09-19,0.000754879350655079,-1.0924166912715194,7.467122745948155,-0.004811849200602847
2013-09-20,0.0008177927016270056,-1.930770841610733,12.437721890684168,0.009600429711250413
2013-09-23,0.0004858808270449643,0.05181846537743332,5.316186030189856,-0.016514904180338963
2013-09-24,0.0004844777142000766,0.84692386593814,9.235464233306034,0.0013868089733746203
2013-09-25,0.0006209101608146155,0.47343617752325917,4.536400505787659,-0.0026015928978497804
2013-09-26,0.00036552318613344826,0.5635851096920861,5.021371226315972,0.013626574456802487
2013-09-27,0.0003089800822181021,2.289034581865753,13.510857630520356,-0.004636263893007975
2013-09-30,0.0003275689888223521,1.0919758679463454,5.824337322365667,0.012825911680426572
2013-10-01,0.0002788273349324621,0.8812086818295496,4.626651727898705,0.01567938071220265
2013-10-02,0.00021757847021924457,-1.2962844941852603,4.240619054692966,-0.026098563213817982
2013-10-03,0.00019639690832548432,-0.3156584875372212,2.618614704423157,-0.011918562144175748
2013-10-04,0.00017213776869137034,0.7232760749131733,2.281879714338955,0.011918562144175748
2013-10-07,0.00021716402086244417,1.0545100885010192,5.171855749545373,-0.014354067691409789
2013-10-08,0.00020421346087498397,-0.477096008540826,3.948091397006259,-0.01156273081701853
2013-10-09,0.0003531938433429294,0.01979040770339299,2.2325349115010056,0.0057981739420043255
2013-10-10,0.0005692675120233521,-1.3255032850918371,13.885862269971181,0.022862017301016113
2013-10-11,0.0003439595044776413,0.2846537105084335,3.4117561713560227,0.02852753189294699
2013-10-14,0.00030561058306464084,1.356917723056897,8.298432533995056,0.0009980572734611393
2013-10-15,0.00019759635353002545,-0.06224450990140033,4.961736337333432,-0.002496903191847366
2013-10-16,0.0003624036145847404,0.6628375487797896,4.531393982224968,0.023065279751361967
2013-10-17,0.0001379401079313569,0.14911152057324126,3.8524780406248595,-0.0024460442764531187
2013-10-18,0.0005372242915024732,-0.21517253677762438,4.02102239818194,0.008939550004403163
2013-10-21,0.000234231055669924,-0.18091749515404804,3.7909666206884776,-0.0016194723379783227
2013-10-22,0.00019623028198906953,0.3237479037054208,3.778272886306599,-0.0014597780544849392
2013-10-23,0.00023333673216204706,-0.6199516593053241,6.623534124313889,0.005019182944856482
2013-10-24,0.000155983797052125,0.4914071786191556,3.167762689751531,0.005636602939142588
2013-10-25,0.00036152850551127993,-0.30760016786040184,3.3476645359616413,0.0004817178988929527
2013-10-28,0.00014728165866926266,0.4362597331056859,4.201867033638897,0.002404585451750041
2013-10-29,0.0002910167318687757,-0.1694598520326255,2.6747568684929015,-0.0025653563997387607
2013-10-30,0.00014713980463498404,1.136404454533786,6.3622423157365535,-0.000963575053487542
2013-10-31,0.00030534300760135473,-0.6155470521199468,3.7919211686333267,-0.011637556959770645
2013-11-01,0.0006042864775094157,0.5173293750196611,4.241762937350698,-0.004562441801797323
2013-11-04,0.0003012779210349027,-0.08849563511077949,2.8323292682612426,0.0026096374121400423
2013-11-05,0.0001810203678918209,-0.3504975059994044,4.0870114131489235,-0.00735714192011816
2013-11-06,0.0003977823068209104,2.9208192186848594,15.87021218199192,0.012880397786938058
2013-11-07,0.0010396960712589867,0.6730463555313376,8.866995715591504,-0.01880520964789989
2013-11-08,0.000839329013132544,0.7722477280893696,5.0325836066156455,0.03040124658373422
2013-11-11,0.00018928803293474,0.06710624375668443,3.6826895641746153,-0.010301114211797913
2013-11-12,0.0003192524206697472,-0.08850031799467874,4.458377668521925,-0.010898843504996147
2013-11-13,0.00022589101473521363,0.23246927216256702,3.0458860794301255,0.012838462651923788
2013-11-14,0.00018864252873835208,-0.22565166403687925,3.741745988847945,-0.00485592344685859
2013-11-15,0.0003041475866759244,0.09943998979484595,2.492638108616953,-0.0008114987253917683
2013-11-18,0.00026932551982149314,0.059835051201109365,4.24857794995141,0.00340443461574802
2013-11-19,0.0013216841149932032,-0.27391799447040754,2.7185213229119087,-0.006657533611735822
2013-11-20,0.0004970303586275924,-0.1111938037881512,3.2524687675687214,0.006495506940978224
2013-11-21,0.0003411186267952983,0.4383824366252042,4.2536305169213335,0.017171219998486364
2013-11-22,0.0006087777351601542,0.7758456936902788,7.9833398723985995,0.02109652645085891
2013-11-25,0.00046393833516038437,0.43810974705174605,3.59436992592004,0.01253988858050592
2013-11-26,0.000260907841826301,0.9258515223045746,4.768567927339306,0.012080606539612404
2013-11-27,0.00028698965844834454,0.2725798972479682,2.723892356715247,0.007118302451544878
2013-11-29,0.00012036115064477951,-0.5331418015105721,3.1831450375562658,0.001809406483568754
2013-12-02,0.0005700213394749645,-0.21658047336878924,4.716983663424045,-0.011057916133024648
2013-12-03,0.000440124694459713,-0.2138335471308212,3.6430191423510045,-0.01442186365917264
2013-12-04,0.0003983181040312652,-0.12478484784649473,3.4289739407708097,-0.007601043059333623
2013-12-05,0.0004186977958796778,-0.5484614003098552,6.604375682930295,0.004660436122931877
2013-12-06,0.0004260252497265643,0.05376739780379684,3.1402005120358174,0.012476081864397859
2013-12-09,0.0001947103792057676,-0.019932799077338713,2.297274163013622,-0.0075286357461354925
2013-12-10,0.000465209001240147,0.05789488536948124,3.1346561067198837,-0.015542807748854415
2013-12-11,0.0005084422393101513,-0.9106976688664057,3.797576934120845,-0.019135555512760583
2013-12-12,0.00044939627849328666,0.9690806968665938,4.394400803373583,0.009295062337456361
2013-12-13,0.00027825896041836233,-0.35822839114166993,3.1255657164611437,-0.001117454820153796
2013-12-16,0.00031832425007951106,0.4761934913999293,4.417963175225592,0.02070425822008204
2013-12-17,0.00021557042856258383,0.07785102166715445,5.109882452950473,-0.012592704918873654
2013-12-18,0.0007137705531577932,-0.037216852800896615,4.255769949433296,0.025183141940960496
2013-12-19,0.0007239162372270913,-0.6632515661972122,5.508690635861119,-0.013216409224471093
2013-12-20,0.001241952341244924,-3.7550094442609963,26.4986246419792,0.014605562809936412
2013-12-23,0.0005840858817522985,0.425876584579369,4.198110060858217,0.02287403780381858
2013-12-24,0.00041614311025358686,0.43132281113521115,3.870474480614898,-0.0016600532479835728
2013-12-26,0.000281548557027864,0.3415516265707335,3.5886081502049016,0.004820855242528399
2013-12-27,0.0004490139807271764,-0.4060692732788731,3.6604072026085563,-0.001353429758755187
2013-12-30,0.00019610501749767683,0.04530474182001056,3.6471614219329234,-0.003920456834773489
2013-12-31,0.00013842112540318958,0.5138894396712524,2.82398201293207,-0.0012094185702085092
2014-01-02,0.0006104288560548002,-0.3359823944100748,3.384393141579407,-0.020477478819477035
2014-01-03,0.0004854201550297582,-0.3262513521886901,3.8178439449257473,0.009373878775389866
2014-01-06,0.0003892517432329105,-0.5189445002398746,3.872597943489717,-0.013395890534043886
2014-01-07,0.0005922778718710628,0.00029404071428747126,4.254386646640855,0.010332180609551322
2014-01-08,0.0004604353406781158,-0.5425393997640043,3.2138755917200927,0.004286490409632471
2014-01-09,0.0006091286454051919,0.40141570520963815,4.622756026165324,0.006395662511061495
2014-01-10,0.0005007600468594972,-0.3932969120451159,6.759456368195351,-0.007159566351512936
2014-01-13,0.00034989147518326287,0.08604690806946116,4.619329941939187,-0.004136416259157283
2014-01-14,0.00025479127529142386,0.20708966238400348,4.884866199049947,-0.0006142402836544214
2014-01-15,8.282101332952336e-05,-0.22520002134735784,4.197258727928401,-0.00662715688028781
2014-01-16,0.00022101370018727062,-2.700651350571647,14.130847207102764,-0.010414326654085926
2014-01-17,0.0002375751527273101,0.38468091979189645,4.100555392985534,0.009950434663025476
2014-01-21,0.0005096072063028489,1.2763843371305303,7.103783183537317,0.020366768204098218
2014-01-22,0.00028771799409947797,-0.08726719538096102,3.149389348554918,0.004838979727248116
2014-01-23,0.0002996221594978578,-0.5713363678547415,4.46673376038164,-0.014587958760763797
2014-01-24,0.0004456526175107969,-2.0143840998127223,15.457597850303914,-0.004910161963517012
2014-01-27,0.00025028727437807936,-0.11135498773705875,4.256307803553812,-0.01737829583806949
2014-01-28,0.0003972784464867808,-1.6775336600270634,7.056739667192314,-0.008014433883019034
2014-01-29,0.00046415796157559685,-0.45530193025115784,3.448669247282,-0.02492138005987865
2014-01-30,0.0002160192604201756,0.4708921149613188,5.330962120813549,0.011739137499978014
2014-01-31,0.0005879022250650105,-3.2021156527631476,19.204110056037045,-0.022309414043812925
2014-02-03,0.000513647720983567,-1.5211213504461756,7.8880248584670065,-0.03628865071837151
2014-02-04,0.00030691061032650735,-0.5221421627455733,4.3999587982135155,0.010287425314376986
2014-02-05,0.0002595739368660683,-1.0003066171227806,4.586580701824355,-0.011814395122797805
2014-02-06,0.0004063359753487532,-0.0008295523898942326,4.286147948308331,0.0037282710356967286
2014-02-07,0.0004343958567673672,-0.0676233822118339,4.643640289294838,-0.002370981208607681
2014-02-10,0.00021832890358220583,-0.18745289460007075,3.374018289172442,0.0008473715829282469
2014-02-11,0.00028250778600876555,0.6223435478441072,8.274222190476213,0.008770469545706039
2014-02-12,0.00038020758272365825,2.0421863294056086,9.851851083265675,-0.0035325477779699632
2014-02-13,0.00023361460916498182,0.44548297890759714,3.672189231105867,0.004875179179551825
2014-02-14,0.00028517580230723414,1.0413654246504742,7.843386729270762,-0.0011745387176693711
2014-02-18,0.0001540876074239075,1.3509619572003377,6.042745171058177,0.0048571418574967495
2014-02-19,0.00022972873673996058,-2.4668468266850123,13.192651268991192,-0.03416083339282361
2014-02-20,0.0003601140076838398,0.5793498359487017,3.844511519899729,0.0012093696909181162
2014-02-21,0.0002489518088594283,-0.31202421643169764,3.8623479808435373,0.006025681942015915
2014-02-24,0.00017982505736770582,0.2847662838388402,4.16303879594033,0.01904165845148631
2014-02-25,0.00014304047904923646,1.321452299458878,8.573490968708168,-0.0033736549599918675
2014-02-26,0.0017592932050089461,4.158006173032918,32.25122119452103,0.01409417480083075
2014-02-27,0.00017086600423260321,-0.6434460617267274,4.954629312465886,-0.0004999498970397198
2014-02-28,0.0005265477690474374,2.87474049691319,15.485263005574334,0.008134821656833768
2014-03-03,0.00027713983610084885,-0.08922172868275059,2.470667237124284,-0.006136556383469216
2014-03-04,0.0003333829635440517,0.20581624710483246,5.235098123139207,0.03578531860639389
2014-03-05,0.0003877750967165748,1.0220269553793786,6.386821883498171,-0.0014457481561946928
2014-03-06,0.00014536540021769894,0.42702325696346644,3.987254387367821,0.012301493893329685
2014-03-07,0.0001362173311587127,0.017149111398198684,4.3318824031499465,0.009324391560180612
2014-03-10,0.00026554160321479365,1.0226615178197362,8.08811092288319,0.0012577802403406224
2014-03-11,0.00033856389748851634,-0.6515783583357093,4.065641742201467,-0.016794005675050627
2014-03-12,0.00018541763960524654,-0.2396400202317118,2.9581568493327506,-0.012645779058701567
2014-03-13,0.00042492547118305507,-1.1681740573009296,4.118140263693747,-0.01000276477310047
2014-03-14,0.0005983639699947253,0.6770088230362237,7.525874389292127,-0.009770755131786935
2014-03-17,0.0002452823404657313,0.4708443746399563,5.282924650436091,0.021240813052700425
2014-03-18,0.00022048666904306952,0.9515062306318975,3.8916760392056067,0.009727550355589809
2014-03-19,0.0003799227187952521,1.6111577820769172,8.622378051933453,0.006913890421864632
2014-03-20,0.0002457451588465579,0.8449275714895849,3.3221200263409307,0.025782261478963786
2014-03-21,0.0004673551463565026,-0.25318702894792866,3.980164899755838,-0.011780466645074483
2014-03-24,0.0002522284601021707,0.11407682484823338,2.496066909875656,-0.003482086149160679
2014-03-25,0.0002686824685613844,0.20839508431902,6.118733101471379,0.003007904170118536
2014-03-26,0.0004747232744323163,-0.6727833982094198,3.672296582296981,-0.018990532799609827
2014-03-27,0.00032111443822341605,-0.2987615352999546,3.5675324737095946,-0.017388797031512304
2014-03-28,0.0006749072685574595,-1.4755156208302311,9.554350782366548,-0.006579177502274547
2014-03-31,0.00031204863204638126,1.0360375094615357,4.94301103770526,0.019446885612877995
2014-04-01,0.0005446733901044103,0.3201406589300135,2.9689380322720127,0.02445962400699253
2014-04-02,0.0003906986616127361,0.019493881475901396,4.186785268905074,-0.00379734462785164
2014-04-03,0.0001556510507516365,0.392348105354546,4.012749840116877,0.00047532861299925955
2014-04-04,0.00072545296495504,-0.09675807028156093,3.3829145252486565,-0.032694637676498495
2014-04-07,0.0005804288478261462,-2.3071485333516,13.28295394000087,-0.01136102325307009
2014-04-08,0.0004615267306182911,0.2008195247711841,4.292804510299969,-0.00033124228345826623
2014-04-09,0.0002490035687120043,-0.9018366358417625,4.518411510736704,-0.006147694112550006
2014-04-10,0.0006369591545561833,-0.5110146323374603,3.7582752106635082,-0.028571083905108097
2014-04-11,0.0005136679866311373,0.40927552015383,4.232440842020832,-0.004985761080051887
2014-04-14,0.00025024234687276914,0.35863134594565227,2.870569290467887,0.007041691690270913
2014-04-15,0.0003912583372243625,-0.7649418895131603,5.1849626179551995,-0.005663741027643887
2014-04-16,0.00036431979900782116,-0.053716169923299445,4.525119140253305,-0.001033256938522964
2014-04-17,0.00024959569312890597,-1.2475151498870187,6.18378651684897,0.006183365049595935
2014-04-21,0.00029903938668219513,3.1365082648057103,17.928910053653343,0.013098795841198996
2014-04-22,0.00022297635527069746,-0.29772148599981724,4.951443339215535,0.020408926766269264
2014-04-23,0.0004083255954538612,1.905035573424477,8.186980728647773,0.018213610109117262
2014-04-24,0.00031159518988836904,-0.7814354558942277,5.455747149996212,-0.017055143336825118
2014-04-25,0.00032791140482237783,-0.9639044724838711,3.8172016574988556,-0.01617378164888006
2014-04-28,0.00034872331868635747,-0.8521501820491081,5.455801774226113,-0.0030304770808773362
2014-04-29,0.00046056938540501305,-0.6813229452085895,4.9234381397390115,-0.012042979869428372
2014-04-30,0.00038342328126806475,-0.07770655340704377,3.1786711088348865,0.00764972607097425
2014-05-01,0.0023133695410660748,-5.901468590266469,45.07013482720973,-0.0067967377836901655
2014-05-02,0.0008620673455873795,0.623654552066452,7.37516538601776,0.0008518181981957973
2014-05-05,0.000532143333449841,-1.8117505779660035,13.503487295339138,-0.003925653516096972
2014-05-06,0.00033723056758872195,-0.6439567783452091,3.7455216793058024,-0.015859992080348384
2014-05-07,0.0005712351569804062,-0.6613717920351352,4.729486560771188,0.014148102865818135
2014-05-08,0.0006186628728079996,0.604897606641028,4.58992967380242,-0.011718189337662555
2014-05-09,0.0002796480147953738,0.2730601204253416,2.7637227040090715,0.0183773775798306
2014-05-12,0.00026473370623384453,0.42764583289959646,5.287903480099446,0.02454331085034589
2014-05-13,0.0003739947400712688,0.07587531585758084,4.02204387544216,-0.01085241798072012
2014-05-14,0.0002547994048769573,-0.6124828218047369,3.6793998794252967,-0.020521364469479497
2014-05-15,0.0003421613865079174,-0.1888427980099241,3.5905287292846793,-0.0032610883503370047
2014-05-16,0.00010788666730451624,-0.31481485181120067,2.7176208110075244,0.0008591794283470122
2014-05-19,0.0002790416224576199,1.15701001130671,4.536772314654543,0.019728640466863734
2014-05-20,0.00042923241330114075,-0.4169986358248821,3.2960481346786628,-0.01921349436000197
2014-05-21,0.00044952340789365013,0.09218418245048816,4.0813573411012225,0.0029142086859570426
2014-05-22,6.207364772352786e-05,0.8176237348237209,4.5892255775286115,0.00512219236419531
2014-05-23,0.00013759782357730617,0.5462742443654316,5.356266554657699,0.004757119913346486
2014-05-27,0.0002592053388964693,0.8224549553748344,4.600996863373422,0.023120407905188323
2014-05-28,0.00029766628894972497,-0.4770082844193462,4.647297253211797,-0.008816474286102771
2014-05-29,0.0003220472869042398,-0.34042659075026493,2.8655182823025798,-0.005361118325479364
2014-05-30,0.0002895689210922087,-0.4143046418558401,5.242441598039011,-0.0008400823878211838
2014-06-02,0.0004877102250355664,-0.6030931073522381,4.46491205011897,0.004696224336318444
