,ASGN_RDVar,ASGN_RDSkew,ASGN_RDKurt,ASGN_DR
2013-08-26,0.00028172602315164043,0.7246941342221963,4.625906850025736,0.01871028774983552
2013-08-27,0.00037926838174431095,0.06637772167970431,5.189178361419837,-0.02819830280873603
2013-08-28,0.00023077069912549796,0.2579927346763495,2.533091334077097,0.0009857401654813636
2013-08-29,0.0002923375972065739,0.2555803869014113,5.792751342704347,0.015640559700350387
2013-08-30,0.00036674963483967457,-0.19322552421959244,3.3893635163941056,-0.02487853352600844
2013-09-03,0.0003614413097287148,-0.3617874793139005,3.982660032257854,0.017088848044577887
2013-09-04,0.000271578180477846,1.0505408592094414,7.488023860920911,0.02000060218408839
2013-09-05,0.00032187444383250275,-0.7410407586705384,4.5006909850395065,0.011116551053230062
2013-09-06,0.0007462641855534599,-1.349944044596837,11.977329598532735,0.005040968456774486
2013-09-09,0.0002853850505693421,0.9769698387569211,3.9210205476676934,0.03124776952374919
2013-09-10,0.00020520823893231343,0.8862662138172905,4.4117090849721725,0.006376186485730795
2013-09-11,0.0001743034258882302,0.6707077801365832,4.301521712876786,-0.010955708927318675
2013-09-12,0.0002918413628661142,-0.9987574630964298,5.2303872805793,-0.0200903375914665
2013-09-13,0.00015227742586641104,-0.5458624066009962,4.033271954404499,0.005293551205927116
2013-09-16,0.0002209935884330281,-0.5269385584635001,3.3124367685474,0.001861527094518145
2013-09-17,0.00015574601106149662,0.36372597470059953,4.0122913447758295,0.022376535164138733
2013-09-18,0.00040758973886709346,0.762372480267001,7.951122867294496,0.003630835896590412
2013-09-19,0.00029216671341156047,-0.2730858800365189,3.728737752467903,0.0030156235157328126
2013-09-20,0.00033208502101779447,-0.06921474019050776,2.3463095179530584,0.003906872045405407
2013-09-23,0.00027714026958348725,-0.9689632782314568,4.589469774419925,-0.009038898403527451
2013-09-24,0.00030577496871917706,0.39917824026475224,4.888556709388831,0.016807028526226286
2013-09-25,0.0005196457668998496,-0.11142067552750803,3.956921191592982,-0.017715522167947917
2013-09-26,0.0002630214055362424,-0.1869167312244913,7.22881575130823,0.0018160417163022302
2013-09-27,0.0003400322481893191,-0.6082329288515266,5.098453422060198,0.005428240108162008
2013-09-30,0.00018312424351731748,-0.05632069880364891,4.035277049133469,-0.007547205635383136
2013-10-01,0.00016914966222173172,-0.04926477839599383,2.409478313060539,0.013843104205765844
2013-10-02,0.0002279803893930626,-0.28336272383824535,3.5905317243276307,-0.013540180394846946
2013-10-03,0.0005889320843511974,-0.1281042136761729,3.9182358878315715,-0.024533552980551043
2013-10-04,0.00014502789576307943,0.5354567232154103,4.184200675720807,-0.0006211180516801917
2013-10-07,0.0003189998225241806,-0.8313441211367678,5.751350790037231,-0.011246572951166378
2013-10-08,0.0002982767794610553,-0.7784548461576554,3.3853632960302242,-0.02706740630527893
2013-10-09,0.0005208565324273622,-0.7205862111747627,3.8366905386301258,-0.017255807992094585
2013-10-10,0.0002700042135770511,0.8113227303020102,4.5648414869942044,0.04275116557827241
2013-10-11,0.00035896073104360577,-0.3205782176177603,5.938141371723031,0.033418950466357344
2013-10-14,0.0001979401203759191,1.2266623605516298,6.7049602513483775,0.013301223915109794
2013-10-15,0.0002842382678201832,-0.5582027563587139,7.241678377746044,-0.002405232668871271
2013-10-16,0.00010486106496411752,0.7402119758745023,4.592708907220017,0.006899682182107014
2013-10-17,0.00026838066988973323,-0.9882332034506847,7.1706920108282155,0.012477820835423703
2013-10-18,0.000198557402037499,0.7772811034302878,3.5462217861788634,0.025649934705774147
2013-10-21,0.0002648125584725767,-1.1620529991811976,5.492771710404144,-0.0060614703403292225
2013-10-22,0.0002780244840874554,-0.29265505517022045,2.523129591654771,0.010368784844497991
2013-10-23,0.00037028664742341,-1.4750744083979732,6.570993574388906,-0.012977860027726607
2013-10-24,0.0007780704511187313,2.3376342459255035,12.823181301028958,-0.04148749044673439
2013-10-25,0.00018539629251039034,-0.3611778028394323,4.904902679135152,0.008436416285138026
2013-10-28,0.00018208841366286753,1.6475148109378774,5.637720321000293,0.026644500216447042
2013-10-29,0.00022471902679993596,-0.5192939578866975,4.17411060409072,0.001751343095755864
2013-10-30,0.0002609513687133225,-0.31292586526988525,3.9846700314410595,-0.008493271021688287
2013-10-31,0.00020923522998107303,-1.2353689839702857,7.971749410797226,-0.006195594295408835
2013-11-01,0.0005641623941470368,0.7450635503727234,8.779231804531667,-0.019122153357058025
2013-11-04,0.0002781010586813812,0.30622289157242644,2.734469488420314,0.01645509006821122
2013-11-05,0.0002252135069611601,-0.10278474250391384,3.4979014192886035,-0.007147201359659849
2013-11-06,0.00026613619044714204,-0.5871273001541185,3.6857846110126458,-0.0068975833057431934
2013-11-07,0.00047003758714204936,-1.0320407518476522,4.302677790446528,-0.03553206866143954
2013-11-08,0.0003625015174593749,2.7132023026752106,14.915734315604261,0.03070551328863802
2013-11-11,0.0002659345425445799,0.445960160712894,4.743175779741658,-0.003331852292236537
2013-11-12,0.00026173912201168513,-0.24589479011088997,3.585484357916046,0.012362588094781302
2013-11-13,0.00036520339467241875,0.5254675483660375,2.789906017807328,0.012507667524506605
2013-11-14,0.00020488717366765508,0.4768377951083219,3.6977068551353174,0.010597714261198377
2013-11-15,0.00021172327213403176,-0.20220481498932916,4.413651421209083,-0.0035201854549731237
2013-11-18,0.0003414036327306619,-1.2456293393655966,6.152791470158396,-0.01988485166041354
2013-11-19,0.0003614207794064323,0.8077212184180163,9.281964787083467,-0.010244168974582468
2013-11-20,0.0004960298762939931,-0.7148762534032154,3.8861537025260056,-0.014950728747577191
2013-11-21,0.00023342866383582674,1.856360637285459,8.752747948392106,0.04036692756062221
2013-11-22,0.00016775098111818118,0.0055314788084962615,3.6963808674303213,-0.003253026818978544
2013-11-25,0.00010672755606265614,-1.319187703847984,6.1392252148581195,-0.00029619316750961744
2013-11-26,0.00018465598531293553,1.018650656623272,3.7842892688995797,0.007968169649176904
2013-11-27,9.236810914605841e-05,0.25782276821362915,2.7741477506816583,0.00029387215926224286
2013-11-29,0.00016680251554408588,-0.3889655991782759,5.8671867023940285,0.0
2013-12-02,0.00029525553094879135,-0.8403033373009652,5.875325208259456,-0.015100183513095722
2013-12-03,0.0010538647058705958,-0.008890566900065195,12.101155392534803,-0.03614662201449503
2013-12-04,0.0004834635988037372,1.4540387670714527,6.228906167075938,0.02866043643099836
2013-12-05,0.00019510997287899758,-0.16845270865569067,3.591839603623797,-0.019117590571734677
2013-12-06,0.00014080236435820941,0.004871272835994603,4.221494356180527,0.008238063496597725
2013-12-09,0.0001630758240135058,0.43477015071716163,5.100817428189543,0.006058818806261357
2013-12-10,0.0002839177404178907,0.7122231903736872,3.975839456927403,-0.014296882302859082
2013-12-11,0.0005261729259075211,-0.41044070063832133,3.810221280767997,-0.032381378865784516
2013-12-12,0.00047581954187679435,-0.27356353544593504,4.343438168014412,0.012891170908428506
2013-12-13,0.0003341194594691085,-0.6169320727849407,5.547801044795584,0.007159688171870293
2013-12-16,0.00027379124786542497,0.7253970923640636,5.775663145904253,0.01874370437465167
2013-12-17,0.00020445829359792134,0.2865607125258893,4.108491498751916,-0.008253019486565538
2013-12-18,0.00037202378611964125,-0.11180653427021112,3.891650615179522,-0.0027662533228420827
2013-12-19,0.00023711184558203825,-0.47859506154124026,3.835288751210088,-0.015821703832600953
2013-12-20,0.00023912512379959736,1.6567475448178839,4.53104814787762,0.06594466151456091
2013-12-23,0.0002824170530098095,0.36011411732938264,6.793245564673652,0.014530915367090724
2013-12-24,7.992880562599507e-05,0.5296763394617172,3.5396931347937732,0.005753784490587499
2013-12-26,0.00022975074608893144,1.4828287080163023,7.1186329054948905,0.017065203667224527
2013-12-27,7.544532765593263e-05,-0.5332327098351325,3.693748326058251,-0.015059213626531509
2013-12-30,0.0001391178081504369,-0.6836975238211219,2.6191635542212013,-0.02229068989837124
2013-12-31,0.00029474600455221215,0.6824827886327787,8.916634514399474,0.022004304777262007
2014-01-02,0.0003782564063333702,-0.1507293677717688,2.9118098873169123,-0.015003051178745341
2014-01-03,0.00014596869104707626,0.34179050239863057,3.6036525180604007,0.00464035035215371
2014-01-06,0.0005117486264662862,-0.961724361211506,9.419007827352644,-0.012227284795899518
2014-01-07,0.0003379832638394761,0.5832933828901294,4.552346658580397,0.005549977652542282
2014-01-08,0.00034548342965912783,-0.4695771211306274,3.563694893180501,-0.02507142010640795
2014-01-09,0.00037476447549101546,-0.6192098108654821,4.302027399428693,-0.010207263797873178
2014-01-10,0.0004797487183256974,-0.751758196678876,6.415828551476065,0.020311361647033177
2014-01-13,0.0004403617318202803,-1.529872590622999,6.360030296501387,-0.02666824708216131
2014-01-14,0.00016683038483905797,1.42424459342258,11.091337462844976,0.002426388889126052
2014-01-15,0.00016243764679029244,0.4801876465775501,4.288314450979482,0.004533844989695002
2014-01-16,0.00014945965291753282,1.489985298647699,11.316303060590132,0.0003014623964174845
2014-01-17,0.00017535294581756789,-1.4497843696681474,10.328803788895563,0.0
2014-01-21,0.0002930646838464672,-3.397347789011928,21.772009380641276,-0.003019265669810256
2014-01-22,9.975430576843396e-05,0.42989376695498754,2.9584801714084423,0.005127503162015934
2014-01-23,0.0002846480372444381,-0.49347821716101026,3.502892355037633,-0.02497857553850391
2014-01-24,0.0003180636421041949,-1.0658136705613404,2.9925906006731187,-0.054838553401665546
2014-01-27,0.0005004962798376783,-0.34941229064473756,2.6806970530561336,-0.023406408541096102
2014-01-28,0.0005549568065442052,0.7285707931175212,5.848515096713819,0.014241009014821504
2014-01-29,0.0009302861997060246,1.502610593547515,15.536462753293042,-0.010578611047319608
2014-01-30,0.00030102934948756825,0.8995603744430529,5.543290584288861,0.008933094823551535
2014-01-31,0.0002933495094705712,0.4516724310492576,4.768874405706259,-0.022652567166325355
2014-02-03,0.0006879057095773885,-0.6193692892883796,7.444946086127727,0.004370455845009946
2014-02-04,0.0004809276001976402,-0.36143617963891117,3.0027210628918954,0.018611437840697853
2014-02-05,0.0003794049566453137,0.4317341482758998,4.234832052039719,-0.010259960926859435
2014-02-06,0.0002925176125075166,1.3669159572413536,9.234969470784314,0.005308572695896352
2014-02-07,0.0004156809248509096,0.7237974740467185,5.076416920898349,0.019659906138045358
2014-02-10,0.00037597453307019785,0.057297480599695534,3.3994409427029897,-0.027299837131052218
2014-02-11,0.0002537622453430909,-0.7932582003023069,3.9811814274256148,-0.018849430515536447
2014-02-12,0.0003285747908489099,1.02586354685295,3.59731730349114,0.049065193898643944
2014-02-13,0.00010422539887665734,0.4965667069108008,2.9921258093517515,0.005162967260930795
2014-02-14,0.0004145876610224154,-1.6588302944700233,9.36451946424639,-0.008728065892960046
2014-02-18,0.0003594479453915504,0.9697701440927124,8.551329975665777,0.012582905169273406
2014-02-19,0.00038399946092218404,-1.1841103074605384,6.591698004001798,-0.020732909796889576
2014-02-20,0.0004991585646746677,0.45628003721736066,3.585242173413024,0.06984354505042623
2014-02-21,8.403351741962395e-05,1.329351836391631,5.378067904755872,0.010022923998715072
2014-02-24,0.00019199847781193073,0.4617546396478446,3.336569592414405,0.020045488552527413
2014-02-25,0.00016263907750522117,-0.5379280552733479,2.6332648190796157,-0.011619347689802328
2014-02-26,0.00029839819942312847,0.30002319516385595,3.2819491924217608,0.018114853447539936
2014-02-27,0.0001800909031256604,1.005783372811419,5.385467133163759,0.0017642168385902934
2014-02-28,0.00019475801690418992,-0.19436599475321775,3.1606441752358525,0.010520289436509511
2014-03-03,0.00020463238706101955,0.020851415496793608,5.6701094434423895,-0.0067086149225623615
2014-03-04,0.0004350619200869812,2.1724063402626066,14.202049510958712,0.033667459295227076
2014-03-05,0.0001998340548884641,0.9218555279052986,6.091266735641946,-0.0036853621256121016
2014-03-06,0.0002325266504008811,0.7237536333061452,4.454776087580412,0.012419098195346479
2014-03-07,0.00025737173186085686,-0.22136117956399676,5.123464906419007,0.026298982801225446
2014-03-10,0.0003538059500900639,-1.2508051512438239,8.276178264682931,-0.002735925174064402
2014-03-11,0.00032081675508917687,-0.9360502295967844,3.7636216128837283,-0.03484673133016836
2014-03-12,0.00020220270093923375,0.06964976285444537,3.3582375978463506,-0.0019877899488656148
2014-03-13,0.00038076529474283157,-0.22425008606711022,3.4011040931319614,-0.012585920925931138
2014-03-14,0.00017747652006341324,0.05364689316261624,2.383201410411504,0.004021809327022563
2014-03-17,0.00024095508821609307,0.9391579370139902,5.189614059817961,0.004861957239424619
2014-03-18,0.00039658287024197037,2.320007461005135,9.974550987446968,0.0691640960142017
2014-03-19,0.00015741717836698042,-1.7720569173016933,7.186436855553212,-0.019084116602869905
2014-03-20,0.0004949309822575465,-0.04101330069868154,6.053788202776451,0.05053317106171695
2014-03-21,0.00027794156647384274,0.22207617399376547,3.143105279520118,-0.020855788024769506
2014-03-24,0.00037113326421162903,-0.6917685235660705,3.0709709778882175,-0.018075984404851475
2014-03-25,0.0003596500189950944,-1.9338902096326656,11.793664298425515,-0.005379168358270459
2014-03-26,0.0003726192400671616,-0.16300919340650724,4.138741107480794,-0.0259542217977069
2014-03-27,0.0004567047740139321,0.2689495998882282,3.5650729499190885,0.010462568050653154
2014-03-28,0.00033410338425252,-0.5755739982481085,3.8819340650089247,-0.010185883394120854
2014-03-31,0.00028690446601549875,0.7250485259446143,3.012058568923485,0.06559291805561651
2014-04-01,0.0002481242898937507,0.6053254498700368,6.871578304068349,0.008515030380814359
2014-04-02,0.00019172620381913507,-0.6147815069677768,4.415632859112498,-0.0036035819023241267
2014-04-03,0.000233560562893869,-0.7030063605574107,3.7035168776149283,-0.009326518743828949
2014-04-04,0.000576741414987382,-1.4156757695435795,5.0233751896531915,-0.03523071378268927
2014-04-07,0.0006301456757486051,-0.5016235229848335,8.071174512589424,-0.01439261756325294
2014-04-08,0.0004453355146860423,0.36913939868183687,4.667083650221894,0.00762943744885991
2014-04-09,0.00024318616325914302,1.1392305295887444,4.415954867513768,0.034417188708434576
2014-04-10,0.00030102291630799873,-1.062554976108442,4.557921729783181,-0.027654008594041546
2014-04-11,0.00047884643594350835,-0.17548037986384335,2.905880404893561,-0.032053203746789105
2014-04-14,0.00030281108262753155,-1.3429886942932205,7.3683999544694725,-0.012888915309438254
2014-04-15,0.00037260648030294953,-0.09179467805486341,2.8889292410822582,-0.015918385930302037
2014-04-16,0.00031852804824400086,0.33507649981554327,4.187918880106845,0.019015699445394052
2014-04-17,0.00015653380282485823,0.13941589627413775,5.785082303137658,0.00867747910091099
2014-04-21,0.00027577118706649555,0.29632379447656365,3.4717457517773114,0.009431415003047672
2014-04-22,0.0003222507366792043,0.881405866789149,5.326163683216828,0.00906967877168352
2014-04-23,0.0006411955857562204,-0.6519827296811729,6.115993646194779,-0.007690205541194928
2014-04-24,0.0026117347560046106,-3.0929011989376973,22.24905611489636,-0.014161058917911085
2014-04-25,0.0006958269069423287,-0.7661356789268171,3.82048338856955,-0.03964583261029908
2014-04-28,0.0011503820237727662,-0.21490868008563402,3.4925569933000564,-0.012589831424280717
2014-04-29,0.0004494951990727456,0.30566513373588616,3.71786652365228,0.0020603098705485046
2014-04-30,0.0007904942501287077,0.004447808656034474,5.631827856212775,0.028693521276544676
2014-05-01,0.0006810910330350093,0.4175560707721022,3.0924779695447784,0.0025681281057101657
2014-05-02,0.0007269764271783449,0.41188507064244767,6.402603383776842,-0.0031397200046678897
2014-05-05,0.00043004516852459315,0.10241452858510086,6.226937820012958,-0.01179021565692251
2014-05-06,0.0004054829201124674,-0.39984290081404844,3.8164363982748535,-0.018392023591212947
2014-05-07,0.0006876601222661968,-0.04051068401396574,4.171961472982234,0.012298895877342453
2014-05-08,0.0006129581747474057,1.4150039691655634,7.4319934194689115,0.015020501490840665
2014-05-09,0.0007761514251161102,0.6744520330883309,3.2327014972867905,0.008564111598908575
2014-05-12,0.0003560130745752767,0.9134536209541175,3.6556576124021096,0.041481188233324584
2014-05-13,0.000310370028653206,-0.20239846575707432,3.5384263852931594,-0.00821469603902747
2014-05-14,0.0004015622106635616,0.17917986445639678,5.30866914916373,-0.018313497900712683
2014-05-15,0.0003752553188011389,-0.12315468938960177,2.9798272835348674,-0.01751454400787278
2014-05-16,0.0004692688728450595,-1.5082071440548788,6.931525981759164,0.0011393051483103989
2014-05-19,0.0004636129066949573,0.21974827867950075,6.614519933999152,0.010758795889397987
2014-05-20,0.0003951714038007277,-0.5940741427750013,5.8967410185074,-0.02048427272508979
2014-05-21,0.0005876044124467386,0.40466575643475206,6.241545544800036,0.01483622035314136
2014-05-22,0.0004653562420986274,1.3205045647341915,8.189064536157218,0.004521058717485538
2014-05-23,0.00017582344870438048,0.5121254139320056,4.966376911728414,0.013163556552892253
2014-05-27,0.00015738585866823242,0.04846074217208948,2.880546040454913,0.011343295427632683
2014-05-28,0.0001606774922735563,0.22064613205273748,2.919462312249629,-0.014966937023392468
2014-05-29,0.0002470490526476014,0.3604386706829747,9.306349512198848,-0.005600686563816293
2014-05-30,0.00016153334571803506,-0.45911357950258047,3.720125546732641,-0.010160996113407705
2014-06-02,0.00022681928065345822,0.016177793307966776,3.1945781838447145,0.017993148038323525
