,CACI_RDVar,CACI_RDSkew,CACI_RDKurt,CACI_DR
2013-08-01,0.00022208677131409354,2.611414872193643,13.047300650604951,0.015096347600852766
2013-08-02,5.747351478491083e-05,-0.6805842874911334,3.2136677817510457,-0.006399322048175726
2013-08-05,0.00011631709783386592,-0.298012524331058,3.7305597669771,0.0010445423148688349
2013-08-06,5.5914691181588716e-05,-0.5277628848941447,3.656830368702032,0.005354779733306891
2013-08-07,0.00015053061192035432,-1.545867310290325,8.93882274989192,-0.008940694201975852
2013-08-08,0.00010383982696003889,0.5557765135966136,7.327625749610582,0.005076212751564668
2013-08-09,0.000141837669400036,1.1901439433376084,11.012388193164506,0.008452619278309648
2013-08-12,9.677744311175435e-05,1.8362927116011267,9.002485597066368,0.009113616124648338
2013-08-13,6.734788737420612e-05,0.15481737657298422,4.170083460750322,0.0005851521824080663
2013-08-14,0.00017407435792221365,0.9534048954287097,4.530742160320564,0.005396396208003473
2013-08-15,0.0004945641195274324,0.0025399156714198032,5.291736109744481,-0.010821953951693608
2013-08-16,0.00017087109621382232,2.759102955449552,17.086827193141435,0.011549005948960911
2013-08-19,6.753773468386629e-05,-0.7238390489960511,2.372276822357366,-0.02234078774251369
2013-08-20,8.012157688116532e-05,0.6994308601574554,4.978311237702574,0.00755170539287775
2013-08-21,0.00014316000687871654,-0.6642544204810382,4.62212415166392,-0.01202059403876543
2013-08-22,0.00013010609135159535,0.3012561702335572,4.156035172194785,0.016142475304313564
2013-08-23,5.232471993898778e-05,0.5623179160057787,2.9339122426098942,0.009067069882249257
2013-08-26,9.617331926850617e-05,0.5662862789355896,5.517139145382185,0.0008730792045712477
2013-08-27,0.0001030910129118453,-0.4336029078088067,3.534444564282254,-0.022505899373197025
2013-08-28,9.845319177236822e-05,-0.178581672324959,2.6880462523043125,0.0008921636279506373
2013-08-29,9.618428274561482e-05,0.7874800482675276,2.9644827957688045,0.009467511755249625
2013-08-30,0.00017986621318896048,0.10651140641415148,3.3804333798622546,-0.007685464964832356
2013-09-03,0.00015060668951220302,-0.5741973857273018,2.604565843915351,-0.001336263282497363
2013-09-04,0.00011612058185209196,1.3838602615979043,6.9853534203459935,0.009463312137686586
2013-09-05,0.00016166478399613744,0.6818981082003651,6.5328975156132145,-0.007385558270668113
2013-09-06,0.00015891246463084458,-0.3967145941287323,7.1941147835688914,-0.0019291688537679264
2013-09-09,8.138312877217488e-05,0.10577811810488658,4.991457220673726,0.0007424901801691419
2013-09-10,9.797577230212863e-05,-0.08103173590528008,3.5942169718909867,0.010924200432584463
2013-09-11,9.412066651729634e-05,0.2300558383007309,5.657356442504448,-0.011221186774605485
2013-09-12,0.00015640083869470267,-1.32109809931161,9.84309256445493,-0.0004455038381481202
2013-09-13,7.789995518366015e-05,-0.9599230114752213,4.899190307807763,0.0041505841405138355
2013-09-16,7.088533929007991e-05,0.6472126898099277,3.4015740233435925,0.014684552114201388
2013-09-17,4.267930977462904e-05,0.024941349459498295,4.345350021736706,0.007406946995669017
2013-09-18,0.00010730156078092276,1.2425821683191864,9.96373090633497,0.0053395319778068995
2013-09-19,0.00017308849201979942,0.34557965054705214,7.974664654604981,0.00028776801995000767
2013-09-20,0.0001591977556902182,-1.0121937873119662,5.411156061528122,-0.0038924145469980687
2013-09-23,0.00015766741770645407,-0.5644463348612059,4.115604921543507,-0.0011562509903493279
2013-09-24,0.0001722890357988435,0.6348592849926871,5.031349815359425,-0.002171582436139019
2013-09-25,0.00012594801347646852,-0.3056346347440037,3.1018904372216203,-0.0046484685679848425
2013-09-26,0.00010127396210903729,-0.47668659518966444,4.258729307465412,0.004938238174919896
2013-09-27,9.689768828623858e-05,1.7546390246914014,8.45849785217642,0.0027490722007978974
2013-09-30,8.309847876187187e-05,0.7656881294639377,5.156593782340574,-0.001445893832003442
2013-10-01,0.00016464050150641622,-1.2821405272502149,11.424000978524047,0.008500822151881415
2013-10-02,0.0001985312177975036,0.06469338179274375,3.1585080053849395,-0.011544067677681902
2013-10-03,0.0002811624112616004,-0.8129925208838079,3.3893096561349014,-0.017126949526859114
2013-10-04,0.00010223485609892992,0.7372584828110489,5.151752174615653,0.006035140036822817
2013-10-07,8.538235791373246e-05,-1.5165815216035947,9.864118483555076,-0.008992468778635576
2013-10-08,0.00010977182452555809,-0.17908226731364613,3.8751545740306055,-0.0032631444691624267
2013-10-09,0.000186030863102265,-0.22466734806109978,3.6932558079256634,-0.004616164918388677
2013-10-10,0.00011620344664732527,1.121914946727496,9.24672190538014,0.00921122225434523
2013-10-11,0.00011519521868913352,0.7719856220961462,4.994685512598825,0.008833950003646507
2013-10-14,0.00010871009640159905,-0.29789340689426697,4.840876504646848,0.0021963841556384978
2013-10-15,0.00018809887568516093,0.0804266225403122,7.380060750449351,-0.009995687737617942
2013-10-16,0.0001626288337726966,-0.4630811923482133,11.095596164464272,0.0032448699602074527
2013-10-17,9.480933121266993e-05,0.09026983426112206,4.301777971409137,0.006750817777410489
2013-10-18,7.648612595632359e-05,1.3101493266470423,6.496253451485757,0.009896747497482039
2013-10-21,0.00010153285763931294,0.4912330598766338,3.3225827469693283,0.00014473969944361897
2013-10-22,0.0001442243413375865,1.5820258181361764,8.865758699745156,0.005631363002286172
2013-10-23,7.573528289953424e-05,0.24047602249782024,3.544362902118398,0.012875729127308055
2013-10-24,9.119500640429793e-05,0.08541098636842694,3.236196596320158,-0.00042650175419467473
2013-10-25,4.98936935630384e-05,0.355765734428912,3.1760493231963487,0.0018469423843745503
2013-10-28,5.9666545399319946e-05,1.089954949269455,6.752134602786136,0.005661742146741311
2013-10-29,0.00012900256048383127,0.7101467947531751,4.321357959402162,0.004506415301413824
2013-10-30,0.0006093713130312149,-1.7955477496808427,12.420327465122059,-0.0032368756711367297
2013-10-31,0.0004756619225059395,-1.2936272726089137,11.667036785594947,0.014553866790813608
2013-11-01,0.0002667193499125044,-0.37871832595848676,4.46870291723636,0.002358968610779222
2013-11-04,0.00017895522450872304,0.28405912096049224,6.6487355616403505,-0.004305944625251357
2013-11-05,8.387041972353014e-05,-0.2383131549396542,3.428606975444639,-0.006423692281221527
2013-11-06,0.00016768521269693796,-1.4293871324331804,5.268921781339616,-0.0009811340397796187
2013-11-07,0.00028425522051277554,0.9910618198804343,7.475768813621351,-0.0046383525098780964
2013-11-08,0.00018560771094923754,0.5494288764082819,3.94412394516987,0.010789665155954253
2013-11-11,0.000133221421604775,-0.46229813656475555,5.135266302623131,-0.0015342914059015555
2013-11-12,0.00021897990747037923,-0.385611063841588,3.9312899960129926,-0.004336538905189258
2013-11-13,0.00021993831327218977,0.3946777237507028,4.447001609894439,0.00809836841084799
2013-11-14,6.915770791885029e-05,-0.38736698789716956,3.0209063717680724,-0.0009740244248321872
2013-11-15,0.00010023208780806256,2.9430414758503884,18.142760762285622,-0.0016717056346111647
2013-11-18,8.369345118548772e-05,-0.6595778188261014,3.5280048521283525,-0.0026527345399003366
2013-11-19,0.00018393565909918837,0.7843926690810888,3.6806893319819216,-0.000559376337324835
2013-11-20,0.00015983675897665388,0.0509826524637379,3.2176283704879918,-0.005470243123019358
2013-11-21,0.00016325949765069988,0.7461008512997664,3.6644893528765197,0.009239936941420446
2013-11-22,0.00015505165703136504,-0.1538598051390159,2.9472474316682225,-0.0016736823873912954
2013-11-25,0.00014814211455486826,-0.13090918687866393,3.14827845262289,-0.004757193737843224
2013-11-26,0.0001524625588803201,-0.5830985437402871,4.328992487068966,0.005873293184058603
2013-11-27,0.00013408004594909229,-0.2260998385892019,2.5629673057251794,0.00027878154564131563
2013-11-29,0.0001286091267601239,-0.9701596595299486,4.741036368167987,0.0004180754160989508
2013-12-02,0.00017752819620487238,0.5223600361350266,7.432335829031138,0.0023659464266376773
2013-12-03,0.00040320638574198504,1.242454305546011,10.616427041477284,0.0026375388555877066
2013-12-04,0.00020727848982258972,0.5465413514814487,3.3540162564433555,0.008146458696588255
2013-12-05,0.00017359008467137202,0.5115735913415261,3.5171881855303715,-0.0009630460750571501
2013-12-06,0.0001337802943280269,0.07047293621914805,3.9210135897177962,0.004120816299194807
2013-12-09,0.0001221645630699909,-1.13313080833554,7.098930292793932,-0.0017835910974488556
2013-12-10,0.00012860135422244415,-0.6816562732851452,5.27606343317979,-0.005094015388464435
2013-12-11,0.00013496609584965602,-1.242773426632739,10.084154869926193,-0.011522220900795688
2013-12-12,8.009888507342643e-05,-0.25703351061017743,3.4472024664803183,-0.0018168546552077558
2013-12-13,0.0001767663276472403,0.5325247686338208,4.880485214576425,0.010436329620417517
2013-12-16,0.00014147720477360417,0.3602201528192818,3.7183322614399974,-0.001107950236497679
2013-12-17,0.0001517399459174554,-0.6800666161730979,3.9283826053549262,-0.005837486961053351
2013-12-18,0.00022804669906634323,1.2445224725235817,7.0216797924488334,-0.004050581837214295
2013-12-19,0.00013262487366255487,0.7666881090962673,6.158419866985092,-0.0018210693935323263
2013-12-20,9.696570108451452e-05,0.20182036933821917,3.7666803033516207,0.012124766860798886
2013-12-23,8.981555895567559e-05,-0.17233833539682364,3.4681718270698365,-0.0016636909193881166
2013-12-24,0.00016882521002691984,-0.1235993899232895,4.190696014263059,0.007327025346191007
2013-12-26,5.25379939394081e-05,-0.28080061277111895,3.314385191010622,0.0027511021288901816
2013-12-27,6.029727359916782e-05,0.05839215561489126,5.029952667607728,0.001784080584711134
2013-12-30,9.898260147146127e-05,0.10465074185004508,6.47272588094215,-0.00013715461299756981
2013-12-31,6.318119573667672e-05,0.5261828466107897,3.7077707403601994,0.004105698966416327
2014-01-02,0.000271723224409532,-1.1752070735749844,10.392953771426496,-0.002872175888059658
2014-01-03,0.00013627830161903624,0.7093079771805187,7.261132645649868,0.010762326795330956
2014-01-06,0.00011048348820701905,-1.5451160160340882,9.58740757591874,0.001354082760922637
2014-01-07,0.00017756072421442267,1.2286253297230958,8.396507607504475,0.0032423292168353157
2014-01-08,9.55924842834285e-05,0.22496586796086113,4.290029593624169,0.001482593448218772
2014-01-09,0.00019346123864165057,1.5805505023923039,6.222354502976432,0.04103208638880673
2014-01-10,9.239478637075734e-05,0.2186645691301071,4.570834950009548,0.012333134150638969
2014-01-13,5.4826908042463324e-05,-0.7666016044328214,5.393584796040535,-0.0043505761964013345
2014-01-14,7.921306669227237e-05,-0.5903862292295629,3.551986914541672,0.005371530840712957
2014-01-15,9.525889901386687e-05,1.9657812526368963,12.889399494512718,0.0028022052853762247
2014-01-16,7.097054340910692e-05,-0.07523338641233064,3.379138742180121,-0.0007635195639812409
2014-01-17,4.512973274045668e-05,0.8804677866408371,4.461511420046033,0.0022886215275788047
2014-01-21,8.380691769874835e-05,0.397300017551539,3.850325009303153,0.0008886068725271201
2014-01-22,7.976509030753919e-05,-0.04815101232476242,7.185733401734339,0.003293669094768248
2014-01-23,2.4964503563992778e-05,0.1518131402169291,5.214507339574031,0.0005057655910967185
2014-01-24,7.753549901232877e-05,-0.4552987693482653,4.709788303627728,-0.0073585970211356155
2014-01-27,0.00013219439069424703,-0.35644946674524397,2.9178176245802963,-0.013719043476079662
2014-01-28,2.77353511283669e-05,0.023305610029572193,3.0070481464477563,-0.0007748547412429474
2014-01-29,0.00011992187631430708,1.4113220445406014,9.164777983158938,-0.01799038233767103
2014-01-30,0.000560592655720467,-2.9785392967141098,17.514666261762066,-0.021540455377036416
2014-01-31,0.00028287942966693223,-0.8320878578170895,12.6880011476667,-0.005120682292344192
2014-02-03,0.0001918678561148651,-1.233554990644708,5.215483969002151,-0.024479772831679014
2014-02-04,0.00028021393948412306,-4.925544685333964,39.11679008722693,-0.008760467563104335
2014-02-05,0.0001777077171686991,-0.19847565166066114,3.4899993241066136,-0.013640105087677767
2014-02-06,0.00011584148357435056,1.7928904563552466,11.285186716497241,0.01642957689094615
2014-02-07,0.00011089007061236294,-0.4005615111476902,2.917153035029261,0.0022258773488159633
2014-02-10,8.626872288448611e-05,-0.36982177599475347,4.848674887257022,-0.007812497828980192
2014-02-11,0.00010327174745474643,-2.0270811129039767,12.487790423396778,-0.0012613553630886898
2014-02-12,4.789649518061403e-05,-0.8077982234873115,4.6298873536897505,0.0002804823349853436
2014-02-13,4.617020329229405e-05,1.1713328555136338,3.1433510680413903,0.011845974886003141
2014-02-14,5.490630524376043e-05,0.5158227155949189,7.203168169116591,0.010062859465853613
2014-02-18,0.00017108286312240374,1.2005942012154631,7.845121373449823,0.009283233902798393
2014-02-19,6.0153216744174344e-05,0.3574516642050419,3.347081034710194,-0.0013597772571021238
2014-02-20,7.019577658351099e-05,0.4200653027311823,4.918825185802651,0.012844143315132506
2014-02-21,0.0001362824474935727,0.8745345573203072,4.821771878454238,0.012813842897783978
2014-02-24,6.356984427424035e-05,1.0007089749915434,6.071943899730651,0.012651710414298911
2014-02-25,0.000405882475971589,0.7490756979224438,5.106719348770848,0.02329904695819085
2014-02-26,0.00011759008120681779,0.13769676675969839,3.1044706902606785,0.007520218794143219
2014-02-27,9.181187411238747e-05,0.656187797594775,5.835393867224261,0.0041817458875179625
2014-02-28,0.00011361740584810906,0.9928758347972827,6.579328974433819,-0.00316636315039176
2014-03-03,0.00010400829144462867,-1.6580610806182778,9.209260682004636,-0.0035582575490051838
2014-03-04,0.0001438048264138084,-0.44150946405280195,5.067615474358966,0.022158718403008315
2014-03-05,5.57883968977929e-05,-1.1426231883513491,4.459052477140199,-0.006495925443783079
2014-03-06,0.00016353765897380405,-1.5033623361434199,7.32302584068344,-0.01045681339250315
2014-03-07,0.00010887476708152375,-0.9323819731120345,8.160584745606975,-0.002282237611402671
2014-03-10,0.00015474358786415315,-0.7220326569473102,5.817566915344929,-0.005090390352767926
2014-03-11,0.00022880432586071673,-1.543629374191657,8.371516691992266,-0.013486750012287274
2014-03-12,0.0001186459719228086,-1.2598487172071913,9.212140344741231,-0.006486789573086682
2014-03-13,0.00014929611483321316,-0.43606841850770983,3.33894622918419,-0.008890109305917271
2014-03-14,0.00021508344737340034,-1.3627051745588918,10.959534206350732,-0.0007883079860198094
2014-03-17,0.00019729771898013666,1.5665811111184258,11.1008284797315,-0.003818465392941839
2014-03-18,0.0003054062696617582,1.919006384562418,16.499533674733414,0.022050537739914944
2014-03-19,0.00020907291398395954,-0.1474953774649729,3.6665914675455284,-0.013642724429693054
2014-03-20,0.00023446764539524682,0.8637250259081923,5.4673838923623475,-0.0020953779137613537
2014-03-21,9.809190189325347e-05,-0.3029527132218738,4.272327235208087,-0.007104371555100464
2014-03-24,0.0001779220696931977,-1.4820677351717917,5.371818542299947,-0.005693494511159969
2014-03-25,0.00015370566944487575,-2.721337542082452,15.074636156840073,-0.0019936737913006652
2014-03-26,0.00010576333347936668,-1.1745362738737628,4.404636630472766,-0.007076696820077721
2014-03-27,0.000263585878297015,0.7090665783926721,10.187529727587794,-0.005239469406694397
2014-03-28,0.0002227011346228261,0.15810898569076115,3.7610094861497485,-0.004454870621620088
2014-03-31,0.0002497484231910082,-0.2527784139148893,8.612783988298588,-0.001489418659836872
2014-04-01,8.35242671461239e-05,1.7733678926171696,10.47005838333031,0.00351677622350266
2014-04-02,6.326887816538739e-05,1.2352429698707055,7.828576037334952,0.0067285950729658595
2014-04-03,0.0004385935255968928,1.9941665007380724,9.459406386191638,-0.04302622939035938
2014-04-04,0.0003914697295072855,-1.8676887091276346,9.957949424354338,-0.01737203492652384
2014-04-07,0.0001375825260318478,-0.4398808568943065,2.876757438316873,-0.007149015087468236
2014-04-08,0.0004227701045300944,-1.39854045673575,7.665109658381676,0.0067215409275194204
2014-04-09,0.00023089688885184742,-0.09406596901471016,3.651918299056988,0.0027043500546470867
2014-04-10,0.0002054614062635921,-0.07108743594679409,2.680321337990567,-0.010861933753881559
2014-04-11,0.0001520051277019225,0.39938686947806723,2.840568109516041,-0.003887356529829411
2014-04-14,0.00016967288158745478,0.23614450782100677,3.313576177873534,0.00288097295668166
2014-04-15,0.00019270038910720682,-0.11320610250316473,2.692198238176302,0.0031595747654717954
2014-04-16,0.00014743874038800842,-0.1426235781352911,3.2429548488776314,0.001576044500627205
2014-04-17,0.00017985928717595095,0.9320889615860805,6.34656357436873,-0.00646316073898312
2014-04-21,0.00016936614982736558,0.6838462329788628,5.00815618876475,0.002733925046031871
2014-04-22,0.0001485931399362032,1.0410290413489947,6.361366717300465,0.002439986893214119
2014-04-23,0.00018032964456888128,1.2769202442791305,7.119460231555343,-0.002008882796090461
2014-04-24,0.00018681553734661277,0.07066714488249577,3.1363186528955476,-0.00446275840033028
2014-04-25,8.839837003364189e-05,0.6165079931996331,3.6718755883144896,-0.001877363565005119
2014-04-28,0.0003512117818196106,0.47231366089104504,4.41789562372699,-0.0018808802069445463
2014-04-29,0.00016350248867528749,0.8749654685901993,9.185684921512642,0.0021698959689437913
2014-04-30,0.00015213080959534467,-0.6635175605952497,5.493345935835815,0.006481909669796337
2014-05-01,0.0016186119025798037,2.6120549580243706,22.624544039412164,0.03747967558734988
2014-05-02,0.00016913362876371684,0.6816358307341894,4.4630345767496,0.006478773915807423
2014-05-05,0.00036561080338170886,0.21217266134007665,3.7181801333624103,0.0034291234950396543
2014-05-06,0.00021217505756114654,-0.7247535727996401,6.463788867750811,-0.014759906753291752
2014-05-07,0.00032529606290110044,-0.14053645464570308,4.72481801595996,-0.0006950024462355486
2014-05-08,0.00016116096921418293,0.43489057361204425,4.293074261252022,-0.0027851987900611164
2014-05-09,0.00030946485942885373,0.35585374856333674,8.077842576335016,0.0077788698344614104
2014-05-12,0.00015061726175522155,-0.02949052519028179,3.1679331766435244,0.008679602665566222
2014-05-13,9.95398315603002e-05,-0.3088660735496923,3.5207202451014483,-0.003297584605477688
2014-05-14,0.00012706413735479394,-0.722551576547559,3.6958399567820024,-0.010653922758336876
2014-05-15,0.00016498718904570637,-0.21619633682334033,3.5992051428777,-0.004042113052000751
2014-05-16,8.171802166326559e-05,0.5334969116524689,3.930186949069494,-0.000558815341695329
2014-05-19,0.00010769852563476398,1.2365277374987111,7.669433133412042,0.0009777080525221749
2014-05-20,0.00018109480143867044,-0.8440253657138812,4.496906255217997,-0.005038499324134804
2014-05-21,8.374693596669095e-05,0.18196333735877654,5.595810496834809,-0.0016850867748425813
2014-05-22,8.231913920205618e-05,2.696889921387122,13.249886233743826,0.004067611918275205
2014-05-23,0.00019953660983102088,-1.0412065112801072,10.2368549718679,0.004190479661922097
2014-05-27,0.00011517626276989854,-1.3404360151957107,7.376385652460233,0.0016713513756343445
2014-05-28,0.00012865564132586653,0.7456851194084454,7.531607513488265,0.00375020932268999
2014-05-29,7.362544360100123e-05,-0.8469674378970836,10.651269001682875,-0.005282150284279474
