,QLYS_RDVar,QLYS_RDSkew,QLYS_RDKurt,QLYS_DR
2013-09-20,0.0003728556046530172,-1.5642442986301552,4.563611133421312,-0.03003763879758692
2013-09-23,0.000478745943319932,0.873904109867509,5.7757129465703025,0.02436448371719102
2013-09-24,0.0010349544557204699,0.20010566089570517,6.117777388601077,-0.04063961691427931
2013-09-25,0.000848504664956256,0.5678431692163048,5.650232969302246,-0.01423030669305314
2013-09-26,0.0014978359654651767,2.4373413562830697,13.319258467097768,0.012405443089573698
2013-09-27,0.001086063240431762,1.784150858944503,14.493504350743871,-0.000456770970644893
2013-09-30,0.0006873379967192692,0.8533319657842083,5.320749293386706,-0.023106389508315228
2013-10-01,0.0006523089692258411,0.1402761097784342,3.865314375890312,-0.010810869353396146
2013-10-02,0.0005983435103701777,0.6627462153869429,4.686298571235311,-0.004262379174001296
2013-10-03,0.0002860329105718637,0.5357158777024457,5.553344823592113,0.008506667554328384
2013-10-04,0.0009575839143048721,-0.9891244178538081,6.166445833777397,-0.0009416196552609613
2013-10-07,0.0005450012632518432,-0.295543445329017,6.280048563853602,-0.009940910266359904
2013-10-08,0.0004341060499294488,-3.499917164020758,22.364277348036687,0.0019010937736423372
2013-10-09,0.00022496411421891048,-0.11971062421477167,2.6247020418237015,-0.0019010937736423372
2013-10-10,0.0011737408879248649,1.4497306680205904,7.685101927369002,0.035517797969690346
2013-10-11,0.0007639459553576287,2.2224557381372514,12.674732091191904,0.0004590314306431864
2013-10-14,0.0009521681529790419,1.8553839518486248,14.322128191599834,0.014578845248618855
2013-10-15,0.0010373147818923281,-1.2884553733538642,8.671951719337304,-0.04202881124998026
2013-10-16,0.0006471346724793986,0.3103495881038192,4.636906182369572,0.007050510826856371
2013-10-17,0.0009999250078875357,0.7938957888308468,3.448671463370224,0.06746164511317598
2013-10-18,0.0007878560031716052,-0.9423534277440241,5.236268074006337,-0.0311275026744382
2013-10-21,0.0004983962355867785,1.293163205740355,6.690715880262545,0.026739606209018607
2013-10-22,0.0017309452997927885,-0.9097244078240644,3.744491403158062,-0.05096927152872377
2013-10-23,0.0026553182613963263,-2.5738763619386944,14.846516809054929,-0.07742394323967527
2013-10-24,0.001129866082673421,0.5841657141207831,7.648642687380456,0.019802627296179764
2013-10-25,0.0015061328673805514,1.2838778273274756,4.556494285184648,0.028987536873252395
2013-10-28,0.0006766417010486583,0.4946006717612222,6.706224656020269,0.005698068463121153
2013-10-29,0.000884021242766067,-0.11149417986440424,6.198552192622804,0.0037807226612329714
2013-10-30,0.001917557631534326,-0.7282391598019999,10.390164744484716,-0.034552428676470015
2013-10-31,0.0007744457594729808,-0.062442121348223155,5.171859075256156,0.015504138459041084
2013-11-01,0.0004638643223802809,0.12670363074156973,5.36884504108404,0.001441316642532442
2013-11-04,0.0012783122135753117,1.078434284721615,6.191493286003071,0.0409180513564813
2013-11-05,0.002429022756453867,0.4912230099757141,3.933145775686817,-0.015324190503735124
2013-11-06,0.0005149816566703285,2.9665455123618423,19.168792881703926,0.010242128401089179
2013-11-07,0.0013954646227524006,-0.554822765794695,3.8077357578510913,-0.00510797488605208
2013-11-08,0.0014358231643565899,0.10189490308396103,3.443404187368311,-0.0398913774769154
2013-11-11,0.0008741276395101302,3.6006618432994713,22.151022613248905,-0.0009693650783306751
2013-11-12,0.0005203002555147546,0.3430804389382594,3.4700920894982836,-0.022065175119297287
2013-11-13,0.0011537945605441778,0.10578095656604261,3.514610380508598,0.040326085757302454
2013-11-14,0.0005719691835226036,-0.46443469385441627,2.9796662698219993,-0.017776159113361167
2013-11-15,0.0009822495852715024,-0.6623191114455641,3.400820392716589,0.028197807450420775
2013-11-18,0.00022479752111355232,-0.9224516862152038,4.284576648088307,0.0028236254054410104
2013-11-19,0.00029007503636566107,-2.5269708742263606,14.364242009561446,-0.0004700822537779814
2013-11-20,0.0001665108515552009,0.1577843201922185,2.372180241868921,0.0018787699720532736
2013-11-21,0.0008298100191150307,0.8133225822828813,5.838276678682587,0.04585856443729197
2013-11-22,0.0008816575606916087,1.6434183307537755,6.667961603378776,0.06044012671368648
2013-11-25,0.0012022375347916605,-0.5459056736608724,4.348172559001425,0.004630528164433212
2013-11-26,0.00036089047431093476,0.9755474871023377,3.9293769389228075,0.03791146303371429
2013-11-27,0.00029048426361598183,-0.07362981764807612,4.916932106686702,0.003229675864055981
2013-11-29,0.0002902127548531654,0.2961739596209198,3.3279657068339152,-0.00363416526096616
2013-12-02,0.0007214296510965819,-0.7864937538630226,3.8662600867588806,-0.018371572397904767
2013-12-03,0.0011657554850236017,-1.8562383788805712,9.00852129046937,-0.013272654127932881
2013-12-04,0.0019665498239119744,3.052187743858946,17.525175187428477,0.015741791184854304
2013-12-05,0.001173501330331839,0.025262663160176085,4.6751995644201605,-0.004944427150710862
2013-12-06,0.000430028522340971,-0.9364734086883516,5.506199128706344,-0.017500363295386734
2013-12-09,0.000635454832134552,-0.6735652824786157,4.244400208912541,-0.008866471240108975
2013-12-10,0.00028284782271464145,-0.7214975108064978,4.495264344869226,-0.014523963125514516
2013-12-11,0.0007231957614567896,-1.2281562872077492,5.004769093905397,-0.03235962277333604
2013-12-12,0.0013842998375601804,-1.4581421727968098,6.580327767709635,-0.010723963362975208
2013-12-13,0.0009683180223267974,0.47318024499760986,3.7683910355007977,0.004929474357365127
2013-12-16,0.0007633058378023297,1.2141162789739124,5.0031146394857755,0.03729311299865845
2013-12-17,0.0011771895282023162,-0.9269678554316022,5.88809357662927,0.0038684769441994504
2013-12-18,0.0006289774806542382,1.069815395770775,4.329184260078062,0.021643153779531854
2013-12-19,0.0009889543580098158,1.0107169246060592,5.952001819980747,0.002515682721199841
2013-12-20,0.0009421977548531071,-0.926414531417239,4.227871306652896,0.0008372122891113776
2013-12-23,0.000617362946807731,-0.4914521591999996,4.261292261968257,-0.0041929202768438145
2013-12-24,0.00024382793884052597,-0.0667753354025263,3.847023620072483,0.005029390421809943
2013-12-26,0.0005275080366809084,-1.2795480218528188,9.390548487369275,-0.05058944076004135
2013-12-27,0.0010885750377266248,-3.3862038763539517,18.593887788922235,0.02818304952038364
2013-12-30,0.0004012033384604913,-0.1784639602117217,3.635998504058281,-0.008156216067062072
2013-12-31,0.00031674594709256204,-0.3896691589064897,3.627229566396327,-0.003886854218111857
2014-01-02,0.0013279738918882957,-0.8176970616560209,5.881021805822126,0.002592870886685361
2014-01-03,0.0008587107371141322,1.5948819600368875,4.387706149681741,0.06596715057041447
2014-01-06,0.000716856364590285,0.9591001190885964,4.961701824554168,0.03727636103274401
2014-01-07,0.000740157292674298,0.053571732071923624,3.6699470587476064,0.0374374881464794
2014-01-08,0.001348081553963565,-0.3111909538339659,2.795176641292012,-0.05194474091794721
2014-01-09,0.0011774511001229953,0.7255473317874395,4.515577629625764,-0.0027684415546067598
2014-01-10,0.0009702630556990383,-0.28339524282721634,4.738077085496038,0.030423601702315395
2014-01-13,0.0012479316524146883,0.6904940277063447,4.427077007889769,-0.02410696009161173
2014-01-14,0.0011753056929222551,0.514040584266858,3.9620301688481336,0.06254417099184062
2014-01-15,0.0011995379986223925,0.6074510359487594,4.011807644890064,0.04834996693729554
2014-01-16,0.0011281204734855698,-0.4582788905115395,6.59178018613542,0.016766093051666875
2014-01-17,0.0003835172504190559,-2.505425246180343,13.840091774265163,-0.012548125388295084
2014-01-21,0.0010478985531220863,-2.183974548485321,14.19198854269832,-0.004217967663371791
2014-01-22,0.0003447149116953694,0.31063674799674484,3.3272102744559273,0.016073057692899795
2014-01-23,0.00046472021681559576,0.007862917315678373,3.0883728667171484,0.01034491984239283
2014-01-24,0.0006828594707317981,-0.16347768155967957,6.237557755557669,-0.02325282625272651
2014-01-27,0.002276518557674383,-0.8221490406129812,3.8409045931695895,-0.05781960809120745
2014-01-28,0.00068931286892945,-0.16032927563921667,4.42516354366274,-0.004100620920306053
2014-01-29,0.0008521161334636318,-0.5924083219741059,3.5751423302578034,-0.024580514839192436
2014-01-30,0.002849291897537327,-4.039943452868115,26.562751058130647,0.0590919800937626
2014-01-31,0.0010213563048951453,-0.17526002857311246,4.483393440206616,0.04481261410570481
2014-02-03,0.0014633866059055778,-0.6269147283997109,3.079593043330001,-0.047341974172518064
2014-02-04,0.000538753917632194,0.37824807046385145,4.452495064860182,-0.004714387783534946
2014-02-05,0.000847981106479837,-0.2657055333080328,3.5756896811005525,-0.009129148668096665
2014-02-06,0.0008248211370150654,-0.7775038152447648,3.82619866062743,-0.01478219794321367
2014-02-07,0.0010879573034192603,0.4831977322497392,3.106675457336396,0.05539870693603577
2014-02-10,0.00197159372933625,1.0433783850516454,7.570680802241784,0.010511729587414198
2014-02-11,0.010703430245517826,1.5239181388114535,4.923864635524963,0.00729293026976352
2014-02-12,0.006132765449893062,-0.3316370429180008,4.570012970825963,-0.06504614707431244
2014-02-13,0.0005391526443104985,-0.2767064770703349,8.816513392106904,0.005891033237237497
2014-02-14,0.0006701072340816341,-1.8074342252019875,12.129295934123927,-0.012560194673518321
2014-02-18,0.0005974449382926709,0.6009815544751026,7.267649186251883,-0.0044709090034680266
2014-02-19,0.0003993602040535694,-0.4099148380844076,4.394899183868274,-0.013912651295284295
2014-02-20,0.00032970043856478604,0.5916784837878272,3.2244494171409475,0.00904642430281255
2014-02-21,0.0004267720931439428,-1.3122687199304728,7.181283951429745,-0.004136084028817599
2014-02-24,0.0006757561029126734,-1.9651110676370844,11.43238361277034,-0.0018857632990574302
2014-02-25,0.00044320198428681693,0.9565822850201666,5.650952866590627,-0.004161193902316285
2014-02-26,0.00047035069997279297,1.1969957175281951,6.4991905007114,0.020263395394865213
2014-02-27,0.0003522748178257233,1.200663501571041,6.352762264602797,0.024583883452667266
2014-02-28,0.00027156957695872,-0.0023772089824584132,6.023154984041323,-0.01755068783186342
2014-03-03,0.0005967141451406703,1.0293627508107515,4.43247793215219,0.01682552463837439
2014-03-04,0.0005668233172829801,0.19496548402120353,5.674849449483885,0.012973154921379848
2014-03-05,0.00017909519102252356,0.6533417997309146,4.450963055685143,0.0025031302181184323
2014-03-06,0.0006737586177933896,-0.24919484870594596,3.631893567173144,-0.006089934637404593
2014-03-07,0.0010199823245589498,-0.2457551253503749,2.936123159559822,-0.01338421161458081
2014-03-10,0.0008490002956696036,0.13884724994815487,4.307636376410609,-0.005843698362341776
2014-03-11,0.0007681967523709317,-0.23040521221880658,2.8959086233334808,-0.017366001123344077
2014-03-12,0.0011418682763303994,-0.569272513269429,6.115893990404778,0.0235737992663001
2014-03-13,0.0010020022953080834,-0.2586593811218493,3.154066756593984,-0.003646904114892102
2014-03-14,0.0004150980237189918,0.2605006256745527,4.204262284183119,0.0021897453605714823
2014-03-17,0.00041962530308353854,0.06631366496174192,4.56936285171891,0.007988423018831625
2014-03-18,0.0004640907102248876,-0.18744490478030348,5.051786571151462,0.01257878220686015
2014-03-19,0.0008468627415794943,0.6443117402953398,3.7560663204764815,-0.024951611306214705
2014-03-20,0.000691590272041819,0.8878468221150726,6.011918828113439,0.010562873854115473
2014-03-21,0.0009060886396624095,-1.2510986513543894,5.356914487124892,-0.02680531287947918
2014-03-24,0.0038638765389895683,-3.326352051330058,15.227313482524611,-0.07093531444788592
2014-03-25,0.0011405617137457474,0.022740897722971748,3.93944383263578,0.0019955703689804594
2014-03-26,0.0007755871766629457,-0.8301685738875544,4.178268575255218,-0.01607751672753288
2014-03-27,0.0012306230327631716,0.2137616883539209,2.9215789256781286,-0.014694141939220806
2014-03-28,0.00045727265996694133,0.9258900825259097,4.4910479297101285,0.02717668774889459
2014-03-31,0.000524166083157916,-0.15913709557609065,2.953735931455436,0.017453834587167538
2014-04-01,0.001167342466582106,2.3930185633068115,9.926459061899997,0.03819171966015089
2014-04-02,0.0007523735395978578,0.9946208543769192,6.499239549318939,-0.006836335018291173
2014-04-03,0.001574373336598497,-0.6524044217110138,5.846120812675801,-0.04441711793814962
2014-04-04,0.0017939741047599954,-0.8973824250887602,4.814606857788909,-0.03198009894504272
2014-04-07,0.0012800075613614488,-1.1294797889944772,4.828032830221426,-0.057569767113157866
2014-04-08,0.0018804937479827376,0.2955216310932912,4.7120809403934505,0.01642210595380078
2014-04-09,0.0012161391560379727,-0.6089421118191871,5.126264765820628,-0.003434953999973178
2014-04-10,0.0036752305467405034,-1.1328823280606812,4.4348766698778626,-0.10799236302858883
2014-04-11,0.001412824536800954,1.0481938249176683,5.19157003415038,0.023207291903695637
2014-04-14,0.0011531720136904455,0.4608458409806716,3.9401820455036485,0.026335501521324467
2014-04-15,0.002021741348832016,-0.2272542048534717,3.791472756022585,-0.04380942859725501
2014-04-16,0.0011818890696275286,-1.4830694033793836,6.092591612808108,-0.025085783011323137
2014-04-17,0.0010173258041599794,0.29903120512134035,3.4386465224523888,0.027465084576806298
2014-04-21,0.0007102905322031166,0.07070000874470499,2.660355763931512,0.01836637408746089
2014-04-22,0.002259260982242163,1.746013968979397,18.7510212169806,0.00928938424739556
2014-04-23,0.0007039682089879759,-0.4996859081959451,6.616507533697655,-0.013966661249622092
2014-04-24,0.0019886231362163586,-1.8328746569325969,14.057936118577796,0.0
2014-04-25,0.0014396906980810845,-0.9819408329087215,3.5101731766816022,-0.07848123401871021
2014-04-28,0.00220512786288705,0.3974655667170265,3.8757447055804657,-0.047244708314822415
2014-04-29,0.0018700156841421275,-0.19265387876853976,3.9746076052174613,-0.013379916670984038
2014-04-30,0.003325409094174838,-0.5269294874103274,5.972323082818566,0.0385782052792254
2014-05-01,0.00212863374880665,-0.5445102199922969,4.432220519965087,-0.03696307702461521
2014-05-02,0.0017232265886947392,0.465299903270236,4.141659057483413,0.03540660463662659
2014-05-05,0.001466368173912099,1.0718382736477159,7.233730378750951,-0.007818595789175209
2014-05-06,0.004494790401200203,-2.118498101033821,14.774858978249434,0.08953734838996086
2014-05-07,0.003179027520896018,-0.3903994713782048,3.5143549460105468,-0.03803476403743877
2014-05-08,0.0013321155275998586,-0.22264891131166295,4.156476056593837,-0.01704301818264442
2014-05-09,0.0021644243306411124,2.4684114409655327,12.666432239114632,0.03428897407053677
2014-05-12,0.0023062046709678824,0.8494759278303832,4.124276004260832,0.05512084291166275
2014-05-13,0.0029122531725555706,1.248620373796078,6.328308549328012,0.040766605096534736
2014-05-14,0.0012577121970403352,0.14332919845612455,4.290041937678388,-0.023805345471100026
2014-05-15,0.0008881425854513778,-1.1908547725879763,6.778782890373166,-0.04461701796029116
2014-05-16,0.0008821240506747568,0.4469444828365641,3.1537981428624673,0.008518650662457716
2014-05-19,0.0006627359565334481,0.4714544112919736,3.7712317207711155,0.021907284882494604
2014-05-20,0.002421585745756262,0.9692798535521293,9.497232912252835,-0.013460448915171508
2014-05-21,0.0016685905653217703,0.06074331523034538,5.241376203198293,0.029468107628957796
2014-05-22,0.0016459281226830936,1.565002068809866,6.167406450989929,0.04567404252889862
2014-05-23,0.0009044930325562535,1.0603657678371865,4.147964075450035,0.039104004665940995
2014-05-27,0.0014853957111312186,-0.46032744767257283,5.935691173796575,0.04283750931639618
2014-05-28,0.0018150642600097398,-0.4780976433470673,4.4611299687397645,-0.00842198664792404
2014-05-29,0.0012153134463299563,-0.2606244587975113,4.854529483283719,-0.0052493154003148135
2014-05-30,0.0006968888351469954,-1.7917432528186452,7.433923743814756,-0.04386313388304819
2014-06-02,0.002045558224373854,-4.020572586159739,27.401780252376977,-0.032677027431409655
2014-06-03,0.0008177900871319309,-1.0675116811178287,7.201528282793377,-0.026124930544358715
2014-06-04,0.0008243206652156686,0.9895204146368641,7.506769160389618,0.0008967713605469996
2014-06-05,0.0007570880077917135,0.3073275309058919,2.938276107514172,0.030024375153599347
2014-06-06,0.001082507060750957,-0.4130051742542377,4.40288918505586,0.005206128782509367
