,HI_RDVar,HI_RDSkew,HI_RDKurt,HI_DR
2013-09-30,0.00014125521656210813,-0.07555348558979007,3.3052883235604993,-0.0007304661563281023
2013-10-01,7.563488752922598e-05,0.4456139101647278,10.11107454228622,0.017385583382723446
2013-10-02,2.6448099959493938e-05,-0.3044174247473917,4.849026967195717,0.0025101313826683125
2013-10-03,6.700788472904792e-05,-0.38633688015188816,3.6799572217764247,-0.0007165949210397038
2013-10-04,7.232325934849258e-05,0.41675487319677607,4.476258685526905,0.004291966860192176
2013-10-07,7.506689375080629e-05,-0.20501826211441582,3.5585304497535253,-0.010403644628346864
2013-10-08,9.274075380685439e-05,-0.06533458136544269,3.744949514737469,-0.009784660263111977
2013-10-09,0.00014718223409903864,-1.2550672467717026,7.7528104827270035,-0.015413028862642175
2013-10-10,0.00013019840943631617,1.0984780366625342,4.252028198479329,0.029515830432280232
2013-10-11,0.0001539440679996275,2.1688689928680467,7.336041070357057,0.030760591646946445
2013-10-14,0.0001213155168337348,0.4907286736752481,3.370324335159965,0.019652499383595146
2013-10-15,0.00013576775155218514,-0.24405893305032367,3.7320742539950102,-0.006164414709657784
2013-10-16,0.0001541980456440388,-0.9597134854402861,6.0455990308958025,-0.006894335098625692
2013-10-17,0.00011743606851163592,0.5474577751776392,5.452836801190987,0.0051752215439386795
2013-10-18,0.00014167795948033927,0.5647856914398858,5.932786517257107,0.010611020503281665
2013-10-21,8.405484010492344e-05,-0.20634463917101542,7.594539620655762,0.0033991551565319966
2013-10-22,7.870757503912967e-05,-0.30353424222605874,3.566802786275304,-0.0023784457759425948
2013-10-23,0.00010096867578858794,-1.9441429257043328,12.20435109059696,-0.015769739094852575
2013-10-24,4.147167660953404e-05,-0.6900638588834971,6.130303397148998,-0.007979292663458537
2013-10-25,3.174385370695627e-05,0.02227056385355645,3.973366101780162,0.005904023280622894
2013-10-28,3.208390297288221e-05,-1.0685408601673525,5.535795843784207,-0.0010393681831706303
2013-10-29,0.00012268175536128378,-0.05498637076104588,5.746871876627147,-0.0017346974877856525
2013-10-30,9.192615405147702e-05,-0.7811252886971702,3.0448410690214502,-0.011524227438144852
2013-10-31,0.00014641613241916742,-0.6546676912141423,6.01740666005353,-0.00882018354652736
2013-11-01,0.00022375675854558548,1.0737134060487636,9.942361677439832,-0.002838878214504792
2013-11-04,4.060922508600046e-05,0.10087595216149794,5.572457963744154,0.007435117652301759
2013-11-05,5.012730861925921e-05,-1.0589278242893947,9.444287629066013,0.0010574531010640875
2013-11-06,0.00010224754719822849,-0.40148928321990346,5.110763817764915,-0.0010574531010640875
2013-11-07,7.547367614435942e-05,-1.0728273666418389,4.639424341679564,-0.015641988657248085
2013-11-08,0.00013890112220223198,0.8887119316206984,13.515491980076826,0.012462270700980937
2013-11-11,4.1918173879031705e-05,-0.40579144616566054,3.1232322052260626,-0.005322114915496279
2013-11-12,0.00017935563461206718,-0.006361277788635226,4.09813223934512,0.01237422992936077
2013-11-13,7.045303388391471e-05,0.5583876823181874,3.0342411296991236,0.012223094468659657
2013-11-14,6.299617684673056e-05,-0.5205913790579083,6.149918795500159,0.0038108400915821683
2013-11-15,9.743499114615132e-05,-0.4200624363495839,6.964136543700704,-0.002423462583178271
2013-11-18,7.952996907359104e-05,-0.26872802217272374,3.561666903947823,-0.017835746647974382
2013-11-19,9.497459371863216e-05,0.4203930788021849,3.8974913812504917,-0.010998958502550948
2013-11-20,0.00014221561245270732,-0.6568833707745498,4.888411524956244,-0.014735338539209497
2013-11-21,0.00012067167456063466,-0.08593704720541427,9.908132078898836,0.010086664162154424
2013-11-22,9.32726626643315e-05,-0.6942943720266986,6.572656096406359,0.012112782612505146
2013-11-25,7.606085440608806e-05,-0.2409705936762442,2.6497575108861793,0.009164670233415162
2013-11-26,0.001142367974731743,0.09444408107672053,4.4745959319378725,0.017391882678190917
2013-11-27,0.00018093976743201832,0.36207568145033664,3.7817264782917377,0.013698420664328026
2013-11-29,0.00026414341245106803,-2.042467855886756,6.254994753884727,-0.045224929836821914
2013-12-02,0.0002093927522309205,0.5677676908640751,4.128910428628091,0.008151764895151903
2013-12-03,0.00016121406183438805,0.027483644276660574,7.1533996249926,-0.010289296686738503
2013-12-04,0.00018173462859798637,0.15223001295796568,5.757169882295121,0.00746137763324084
2013-12-05,0.00010539388349607191,0.40085334996637856,3.730889566880727,0.002827919053497663
2013-12-06,6.0011153688744353e-05,-0.39574688220939236,3.7353968418397847,0.006684336373403266
2013-12-09,8.433234929318183e-05,-0.9011992402260103,5.120205447772781,0.00837996646768735
2013-12-10,5.938749850371814e-05,-0.3128991959314472,3.1662091915532566,-0.006628331505184271
2013-12-11,0.00012309069385245486,-1.0099858587338055,5.436813241545768,-0.015165169742057838
2013-12-12,0.0001075041749355882,-0.5059412326874577,5.433081937524657,0.002838878214504792
2013-12-13,9.73806086908194e-05,0.5558221153494305,6.041831142938039,-0.003664467613365474
2013-12-16,0.00011667694369214452,0.22499164072335728,3.4967639808957967,0.02161300253302656
2013-12-17,6.226570729071698e-05,-0.9448290868575637,7.229033944104764,-0.0021051894104946456
2013-12-18,0.00020503819723122614,-0.3234515301671362,4.153333638683732,0.002455675694835513
2013-12-19,0.00011139086058901298,-0.16205422184084536,5.042961110185646,0.010109800147782622
2013-12-20,0.00017585664262421353,-3.9898259820731012,26.22093232307569,-0.010460286432123489
2013-12-23,0.000132019624691334,0.0037452193998796205,3.4064808995265974,-0.013408832695805284
2013-12-24,9.318189201915728e-05,1.756680888274461,4.837279994064771,0.02802281851790811
2013-12-26,9.335201512664016e-05,0.24600774130266503,3.855098462210174,0.0065416077468243294
2013-12-27,5.943275900975568e-05,0.4065695080597052,5.082575782244877,0.005134330762238015
2013-12-30,3.994134232931707e-05,1.3690281192036153,6.1102831184134585,0.0023870847745901536
2013-12-31,4.0403146407237766e-05,0.5692008318566072,3.9897233443176456,0.002041363917768546
2014-01-02,0.00014944461312969606,-0.49536675514822354,3.655092076464717,-0.019564642584036118
2014-01-03,0.00014041460811527529,1.6224390135561135,8.684928557448263,0.002423485281901172
2014-01-06,0.0001631841426227712,-0.9598272052180851,7.44784548603814,-0.004158171174625025
2014-01-07,5.483785814719668e-05,0.7637798671774384,3.4617950410295037,0.005194941275338927
2014-01-08,0.00013593873317531421,0.1539344545274351,3.5290018036288524,-0.003460255382615074
2014-01-09,7.625706029802384e-05,0.8342644794335278,5.319707005722036,-0.0010402886525495703
2014-01-10,0.0001712974368307631,-0.2976619213699052,4.4755636920444495,-0.005218357850755417
2014-01-13,0.00010101264564947994,-0.14412825747864091,3.015061189674114,-0.009110216462913545
2014-01-14,5.457136039903606e-05,0.19781523795904912,2.7262588622408535,0.0031630139128910884
2014-01-15,0.00012557172921388656,-0.3337058094039513,4.701587899651901,0.005947202550022457
2014-01-16,6.235061959746449e-05,0.27045926266491216,2.8766773762725792,0.0
2014-01-17,7.966559587655569e-05,0.9071175153154931,3.381544672938398,0.007644208841707911
2014-01-21,9.146092916304216e-05,-0.7656448028016605,6.120353092002772,-0.0038148580439472113
2014-01-22,3.8456505633351526e-05,0.23336269624621994,2.770208405991447,-0.002435366190658428
2014-01-23,0.0001273358079774864,0.8579097734395912,3.784788201102034,-0.0003481786685477495
2014-01-24,0.00010660610310724605,-1.8927226569277635,5.653385443703679,-0.036186974524395676
2014-01-27,0.0002373313038604339,0.44615802325935167,4.817926459728243,-0.014922918511969474
2014-01-28,0.00011325142478036605,0.08608211428065829,4.652762533319519,0.002563638710729066
2014-01-29,0.0002578003499167132,0.21271071697158572,6.51713589182748,-0.012143807100908344
2014-01-30,0.0001420570665625154,-1.7479955391592241,10.096060342491164,0.006274538067930546
2014-01-31,0.0003271340065509142,-0.6456911858967629,5.013992024771545,-0.004055598238804414
2014-02-03,0.00047386034667682103,-0.9195674529970693,5.176448544764222,-0.03266671040168223
2014-02-04,0.00017262327745547855,-0.4617029274351984,4.2458979552046205,-0.00267525116370404
2014-02-05,0.0018098363055232317,1.3734335193270168,6.341477996553237,0.0705479033486398
2014-02-06,0.00024372954804219703,0.8155493439274109,7.332839317730954,-0.014729829741280565
2014-02-07,0.00027144637490362984,0.6497549371161068,7.500844758146934,0.009724526826998314
2014-02-10,0.000226901336479087,-0.48909111013887213,4.994903268026594,-0.01262409489308558
2014-02-11,0.0001290423515478606,0.7218345013203165,4.912374254856413,0.015129917660198
2014-02-12,0.00019284765335380688,1.4702614780404994,8.657750679656802,0.019473044171022025
2014-02-13,0.00032162923648280516,1.8251442818742147,7.065633699333043,0.03818187055921651
2014-02-14,0.00025005847296849385,-0.4795011236071729,7.28947383797339,0.0023597629353719896
2014-02-18,0.00012254324971813953,-0.5073144800710047,3.5664306916255764,-0.0050633476727637294
2014-02-19,0.00012427246843105984,0.08233588982039412,2.7579641949324163,-0.008837635575084324
2014-02-20,0.00012266408313352993,-0.8091539727792474,6.688857978327421,0.0
2014-02-21,7.875561611980951e-05,-0.15714496748671572,3.3833458499227627,0.004768371804813487
2014-02-24,0.00012915976255296188,0.04598269807762204,3.227823551795479,0.0020365888397497756
2014-02-25,0.00017768674784307068,-0.5101883726019518,3.8716878067635574,-0.002376511952204563
2014-02-26,0.00029082743593893655,-0.36798449973494046,5.2905253036246505,0.01752080647898957
2014-02-27,0.00018028017469584303,0.3450787464428302,5.051717889246766,-0.004351553039842138
2014-02-28,0.00017764357952885127,-0.669616419332981,3.2280753951654453,0.002345456674121671
2014-03-03,0.00033120978390751286,-0.04881422676051877,3.2578713968721638,0.006671113527100037
2014-03-04,0.0002132208223124467,0.6690327872798927,3.6904246958304587,0.027219340526644764
2014-03-05,0.00018978941167178422,-1.7725901676544498,14.760078565976352,0.0067708475607934915
2014-03-06,0.0001550071925231026,-0.17665265457450458,3.8242104295890016,0.007363580851417861
2014-03-07,0.00013580778224273838,0.5589760802388839,5.373224529593817,0.006359333129486444
2014-03-10,9.448960469304306e-05,0.6566106052312958,5.754757327805691,0.004743135230970363
2014-03-11,0.0002532442678468871,-0.9192633732254866,4.6899499032997785,-0.014617345645752788
2014-03-12,9.71008984815055e-05,0.33358048035816695,3.3648692239768505,0.007335398568250717
2014-03-13,0.0001707396531998819,-0.09546435326841543,2.8385412755911728,-0.0036038792059684965
2014-03-14,0.0002510876699289159,3.060298174202895,20.319972536626185,0.008627736837136801
2014-03-17,0.00013269747319122463,4.108914500558231,25.624768291595583,0.014529462536509552
2014-03-18,0.0001927706775382631,1.1004899971930011,4.93335562549718,0.013393714450499417
2014-03-19,0.00014299087307279086,-1.490614581688483,6.517537145118419,-0.014334764309307246
2014-03-20,0.00027190676753925734,2.9036571489661527,21.471095324856623,0.014644399192206947
2014-03-21,0.0001121501965568114,-0.11288895121113135,2.770001916245582,0.0030880603698832942
2014-03-24,0.00021019976938402106,-1.6310205766721586,6.638322447885614,-0.009605015009059414
2014-03-25,0.00015503231877033545,-0.8370124442921679,6.928522033426145,-0.0028059262400801366
2014-03-26,0.00016753612703264813,-0.30715229570570846,4.454468800606277,-0.008780070917868699
2014-03-27,0.00018764644859216753,-1.356613214508172,7.32549391633269,-0.0028388802212790942
2014-03-28,0.00020016548910779211,0.639909069142592,5.9826002834465255,0.0044122906987418276
2014-03-31,0.00023648518360155357,0.22525317710897597,4.461969267955774,0.016529541319662222
2014-04-01,8.063290788750221e-05,0.8183978873142957,5.796745977285822,0.002471115429922399
2014-04-02,0.000250985684359387,-1.0323241673509684,6.532951043531916,0.007684099230022667
2014-04-03,0.00011892683089673247,-0.040181077263724795,2.633902784558258,0.0018354135205447264
2014-04-04,0.00012643084702873791,-0.8004777461833819,3.090596577198159,-0.014158276434105943
2014-04-07,0.0006717077874246226,-4.369783429965985,30.167956915021175,-0.023523167304346337
2014-04-08,0.0003182191922722343,-0.5820909233637007,6.799942513216718,0.0009516376180180863
2014-04-09,0.000140718269914253,-0.9133805850328865,5.460295708217325,0.0006338174920292872
2014-04-10,0.00026831823589562576,-1.1567654933080451,5.219830278589013,-0.023726609459072456
2014-04-11,0.0003636018949335656,-0.048376842379300226,4.38666689670162,-0.002273720601606577
2014-04-14,0.00019169898922777632,-3.2132308266459497,19.902703100947697,-0.005543970741491044
2014-04-15,0.00029706143233268923,-0.09008545681737967,2.8481957174911803,-0.0032752937516593583
2014-04-16,0.0001414247289667342,-0.20321302537450106,3.5569289956720738,0.014009054755768968
2014-04-17,0.0002721343430535661,-0.5204934146792125,5.569644390263913,0.013496162292410574
2014-04-21,0.00011129572514612399,-0.5163044152846569,6.60041975579339,-0.0028766395744570517
2014-04-22,9.836159176407073e-05,0.2260938676786628,4.54174140432989,0.0041527134259546905
2014-04-23,0.00014255483201905907,0.3000941676981537,3.713541659175132,-0.011542432761743715
2014-04-24,0.00029430051406996005,0.10108305425742747,2.9895705457722155,-0.0012906840722335389
2014-04-25,0.0001930893077517756,0.21539586435861097,3.95029962267587,-0.019234666275063983
2014-04-28,0.00028651447002046675,-0.3507551213249258,2.448341989764383,-0.011587395148360713
2014-04-29,0.0002475450364116061,-0.15424848866646312,2.9296607848697467,0.003656246729651702
2014-04-30,0.0003628496171548523,0.40687752038504205,3.63102381727901,0.00858944937535977
2014-05-01,0.0003443746485716993,-0.11134573446751495,2.9617642805914115,-0.006932060851017496
2014-05-02,0.00022471133012954533,-0.34623536382774894,4.3998394817578985,0.006603055272753178
2014-05-05,0.00016610286526187856,0.553919121394362,4.089831815903548,-0.010253162803889548
2014-05-06,0.00019962580987075904,-0.01935095375556238,4.698066214855334,-0.010023486674413551
2014-05-07,0.0004199084004429556,-0.7168706005525112,3.8637826578168832,0.002682761456754612
2014-05-08,0.0002207891573269316,-0.31715904829920066,3.782636391273898,-0.0030186178898259364
2014-05-09,0.00020093186178298067,0.8731123116021504,4.386952035802406,0.00869581538462727
2014-05-12,0.00011738045627203657,0.8948868303559507,4.427667750358069,0.028882942113493737
2014-05-13,0.0004234857120905188,-3.409391377830805,22.201588968470762,-0.017295546965133024
2014-05-14,0.00019286291641759288,-0.5917755696441931,2.9953159632880415,-0.02432227359910666
2014-05-15,0.0002577875389914745,-0.0512370533150544,3.0749358416280135,-0.013924553177589338
2014-05-16,0.00012415602209133912,-0.14271900283228728,2.7953287218068303,0.005797378013388421
2014-05-19,0.0001088824002206801,0.9794767747453031,4.671212712318628,0.017192279087181017
2014-05-20,0.00021267470850326386,-1.3331464525061583,6.177342745963597,-0.026072191067559647
2014-05-21,0.00021866544440430155,-0.1447855069456754,3.6863918376576423,0.005132553833333553
2014-05-22,7.976990410227382e-05,0.7414530547738487,4.040771171103237,0.005445775491947025
2014-05-23,9.249088519467014e-05,1.3624942129255584,6.49606632224617,0.008450310043444542
2014-05-27,0.000140913631570141,1.0330335241545816,4.622929842566908,0.013373783077910595
2014-05-28,9.441849578498027e-05,0.5866178962846326,4.336547482600771,0.0033155479755331285
2014-05-29,9.721329518619793e-05,-0.07927366798038477,8.899010291695706,0.003304627821900663
