,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
15JUN2015,120.631721,75.668488,131.588837,79.223206,25.965528,88.318901,105.592506,47.229733,24.693768,203.944611,103.70500899999999,150.009827,28.906439000000002,90.457451,63.360428000000006,36.179199,87.16413100000001,145.475403,52.315144000000004,42.527134000000004,49.744576,30.777515,71.55117800000001,92.807724,113.83846299999999,107.058067,41.375412,41.375412,66.716736,75.73494699999999
16JUN2015,121.278023,75.77350600000001,131.635056,78.732208,26.175219,88.986023,106.435875,47.894558,24.702842999999998,205.67820700000001,103.912399,150.533142,29.13666,91.26469399999999,63.714560999999996,36.626987,87.46914699999999,146.054092,52.855518000000004,42.854403999999995,50.326969,30.777515,72.448769,93.46533199999999,116.297409,107.366295,41.745144,41.745144,67.106277,76.603386
17JUN2015,120.99288899999999,76.690125,132.643066,79.332321,26.375792999999998,88.736977,106.84796899999999,48.586708,24.748219,205.071426,104.138634,150.83088700000002,29.422132,91.60799399999999,63.500217000000006,36.800621,88.014496,146.48341399999998,53.0387,42.985321,50.418419,30.723260999999997,73.34638199999999,93.737762,114.565643,107.48773200000001,41.613102000000005,41.613102000000005,67.45875500000001,76.64862099999999
18JUN2015,121.54413600000001,77.119781,134.446442,79.505066,26.631077,89.172813,108.505936,48.805275,25.050251,206.679794,105.43956000000001,151.805344,29.818111,93.12043,64.096634,37.147884000000005,88.892616,148.975327,53.661491000000005,43.68663,51.020073,31.075882,74.024139,95.325447,115.66593200000001,108.263046,42.053268,42.053268,67.690636,77.327087
19JUN2015,120.327568,76.56600999999999,134.21524,79.577812,26.466969,88.479004,107.93092299999999,48.522949,24.931267000000002,205.321823,105.986305,150.668488,29.532635,92.656487,63.444302,36.919422,88.809425,148.350006,53.157761,43.10688,51.275177,30.904087,73.767708,93.42775,115.13014199999999,107.319603,41.780369,41.780369,67.46800999999999,77.082832
22JUN2015,121.287529,77.578102,134.742355,80.259766,26.384915999999997,89.20839699999999,108.803017,48.668663,25.096011999999998,208.519302,106.58962199999999,151.336151,29.707603000000002,92.869904,64.26438900000001,36.992527,89.539642,149.031357,53.881306,43.228439,51.400314,31.021634999999996,73.685249,93.982025,115.053596,107.683899,41.841988,41.841988,67.514404,77.046646
23JUN2015,120.736267,77.683136,133.56788600000002,80.42340899999999,26.248159,89.030487,109.64638500000001,48.78706,25.214993,210.33952299999999,106.693329,152.13916,29.551056,92.582268,65.000587,36.901146000000004,89.826195,149.18066399999998,54.064484,42.929214,51.597656,31.193428000000004,73.080765,93.94445,117.43598899999999,107.637192,42.053268,42.053268,67.31034100000001,76.956177
24JUN2015,121.76275600000001,77.091148,132.245453,80.168823,25.99288,88.30109399999999,109.03303500000001,48.359024,24.949575,206.516052,105.910896,150.650452,29.385298,92.164711,64.32028199999999,36.727512,89.327042,147.034073,53.340939,42.676743,51.125954,30.949301000000002,72.82431,92.798325,114.02026399999998,106.46021999999999,41.630707,41.630707,67.134109,76.603386
25JUN2015,121.182976,76.270004,131.73675500000002,78.850418,25.892591,87.473862,109.684731,48.468311,24.748219,204.9655,105.80718200000001,149.847443,29.458965000000003,91.969879,63.975487,36.572155,88.541374,145.52211,53.029537,42.6861,50.64465,30.759426,72.714386,91.887062,117.043701,105.834373,41.762753000000004,41.762753000000004,66.651802,75.92491899999999
26JUN2015,120.47013899999999,76.270004,131.764511,78.941345,25.783185999999997,87.705139,110.20223999999999,48.348976,24.793982999999997,205.30256699999998,106.14656799999999,149.28804,28.565711999999998,92.452354,64.255074,36.553886,89.927856,146.61409,53.569908,42.321407,52.80577099999999,30.669012,72.668587,91.990402,117.923965,106.03987099999999,41.921215000000004,41.921215000000004,66.89296,75.861595
29JUN2015,118.360123,74.283997,128.296555,77.559288,25.108521,86.00619499999999,108.34301,46.623211,24.382122,199.986267,104.204628,147.041382,27.985556,90.63374300000001,62.624214,36.005573,88.21785,143.683456,52.47084399999999,41.489201,51.823887,30.370646,71.73436,90.318184,115.95296499999999,104.181,41.172932,41.172932,66.243698,74.920784
30JUN2015,119.215538,74.485275,128.287308,77.122833,25.03558,85.810486,109.387634,46.972034,24.318051999999998,201.08421299999998,104.760811,146.761703,28.013185999999997,90.42961899999999,63.146083999999995,35.850224,87.875847,144.010147,52.141129,41.283489,51.992340000000006,30.316390999999996,71.66109499999999,90.806702,116.727966,103.620537,41.032084999999995,41.032084999999995,65.78920699999999,75.264526
01JUL2015,120.327568,75.136971,130.146149,76.331772,25.127454999999998,85.472466,110.978127,47.173981,24.400425,202.191803,105.646942,148.412827,27.792171000000003,91.36676800000001,63.849582999999996,36.096962,88.513634,145.270126,52.754771999999996,41.564007000000004,52.671009,30.461058,73.01664,93.28685,118.04834,103.517769,41.375412,41.375412,66.67034100000001,74.513702
02JUL2015,120.175491,74.954887,129.66523700000002,76.722763,25.109079,85.276794,110.82389099999999,47.164809999999996,24.510254,201.47908,105.100182,148.954178,28.142107,91.338943,63.33368299999999,36.087818,88.892616,145.018112,52.818881999999995,41.517258,52.882785999999996,30.171726,73.20899200000001,93.221069,116.546173,102.340797,41.551479,41.551479,66.651802,75.210274
06JUL2015,119.757301,74.360672,129.95192,75.604378,25.008020000000002,84.29833199999999,111.527565,46.421253,24.080088,200.361923,104.93991899999999,148.629379,27.663252000000004,91.11623399999999,63.155464,36.023846,88.411964,144.73812900000001,52.70898100000001,41.507896,52.868343,30.063228999999996,73.31888599999999,92.948631,116.88106499999999,102.153992,41.410629,41.410629,67.273247,74.658447
07JUL2015,119.46266200000001,74.32235,132.384155,76.36814100000001,25.136646,84.743088,112.87708300000001,46.669109000000006,24.226528,200.52562,105.958031,148.872986,27.534328000000002,91.784302,62.658337,36.782340999999995,89.364014,145.064789,53.111973,41.423747999999996,53.566265,30.497222999999998,74.848473,93.972633,115.484154,102.835876,41.595496999999995,41.595496999999995,68.441917,74.966026
08JUL2015,116.497238,72.76975300000001,131.246643,74.804237,24.796715,83.222038,111.03596499999999,45.457397,23.695684,196.52877800000002,104.63826,147.21283,27.165976,90.717239,61.373272,36.425945,88.587585,142.526184,52.525794999999995,41.367645,52.593993999999995,30.244062,74.17984799999999,92.779533,113.64711000000001,101.50945300000001,41.488613,41.488613,67.764816,74.151863
09JUL2015,114.121101,73.162704,132.060486,74.276878,24.723213,83.41771700000001,111.431168,46.136688,23.814672,197.251114,104.99648300000001,147.835403,26.641071000000004,91.301826,62.011116,36.480774,89.1884,143.496811,52.553276000000004,41.629467,52.675819,30.614765000000002,73.877602,94.01020799999999,114.18292199999999,101.742981,41.203583,41.203583,67.505127,73.817146
10JUL2015,117.17206599999999,74.092339,133.614136,74.695122,25.063145000000002,83.978111,112.24088300000001,47.192345,24.043482,199.543259,106.61790500000001,150.632385,26.862084999999997,92.35030400000001,62.89283399999999,36.910282,90.260612,144.61679099999998,53.075329,41.713612,53.195643999999994,31.066840999999997,74.143211,94.883896,116.87148300000001,102.919945,41.862705,41.862705,67.820488,74.377998
13JUL2015,119.434151,75.261543,135.593155,76.049904,25.531702,84.147118,113.792831,47.678864000000004,24.226528,202.365143,108.314751,152.82488999999998,27.377777000000002,93.036919,63.868347,37.157024,90.98159,146.0354,53.002052,42.583237,54.10535,31.482758,75.02250699999999,96.133362,117.15853100000001,104.227707,42.040848,42.040848,68.525398,74.558937
14JUL2015,119.38661200000001,75.683243,136.63821399999998,76.795509,25.752198999999997,84.992149,113.600029,48.688618,24.400425,204.32988,108.748375,152.130157,27.304104,92.582268,64.75945300000001,37.623081,91.30510699999999,146.32475300000002,53.295143,42.658035,54.071651,31.717840000000002,75.141571,96.18032099999999,119.598335,104.162323,42.227894,42.227894,68.441917,75.183121
15JUL2015,120.536674,75.271141,135.84288,76.522713,25.825697,83.826904,114.033813,47.825737,24.501104,205.100311,108.955772,152.057983,27.340944,93.176086,64.90014599999999,37.586535999999995,91.57315799999999,145.59674099999998,53.322617,42.788948,53.859871,31.62742,75.242317,96.217903,120.421173,103.919449,42.156639,42.156639,68.312073,74.866516
16JUL2015,122.142944,75.635323,137.32254,76.862251,26.018629,84.04039,114.776031,47.945076,24.748219,203.385986,108.154503,154.28656,27.534328000000002,93.816322,65.2472,37.90638,90.454727,146.688721,53.872147,43.630520000000004,54.071651,31.735922,75.379707,97.035217,119.531349,103.928787,42.601986,42.601986,68.479019,75.002213
17JUL2015,123.19793700000001,75.922836,135.796616,76.311661,25.890009,82.85733,114.57361599999999,46.972034,24.931267000000002,204.618774,107.90938600000001,155.648956,27.138346000000002,92.860626,64.91890699999999,37.696186,90.12195600000001,146.240768,53.872147,43.593117,54.29306,31.708799,75.324745,96.706406,118.49803899999999,103.443062,42.388218,42.388218,68.070915,74.730835
20JUL2015,125.52658100000001,75.999512,135.685669,75.476616,25.752198999999997,82.67054,115.267647,46.375362,24.839741,204.551361,106.910141,156.289581,26.797622999999998,93.129715,64.965813,37.814991,90.112724,146.642075,54.037003000000006,43.873638,54.4519,31.862503000000004,75.278938,96.3964,117.349899,103.200188,42.842464,42.842464,67.801926,73.96189100000001
21JUL2015,124.271957,75.664078,134.095016,75.449074,25.577639,83.524475,115.00738500000001,45.989826,24.574326,203.694229,107.334351,147.131653,26.447689,93.10185200000001,64.81572,37.641357,89.955589,145.372772,53.734759999999994,44.210266,54.38450600000001,31.772084999999997,74.766037,98.153152,115.63723,95.94216899999999,41.835987,41.835987,67.46800999999999,73.871429
22JUL2015,119.01593799999999,75.70240799999999,135.454453,73.191666,25.292828,83.177551,115.026665,45.898026,24.372967000000003,205.379639,108.314751,144.677475,26.346391999999998,92.9534,65.73496999999999,37.37635,90.195908,145.04611200000002,53.240189,42.583237,54.91396700000001,31.537008,74.639534,98.9235,115.39804099999999,94.858604,41.372822,41.372822,67.857597,73.989037
23JUL2015,118.95890800000001,73.804817,135.12153600000002,70.548836,25.73382,82.67054,114.51578500000001,43.841784999999994,24.034329999999997,203.260803,108.022499,145.922607,26.337181,92.971954,65.322243,37.321514,89.74299599999999,139.53024299999998,53.185238,43.11623,54.87064,31.446585,74.519478,98.9235,114.173332,94.47560899999999,41.283752,41.283752,67.254692,73.401016
24JUL2015,118.33161899999999,72.741028,133.225708,69.833069,26.092133,80.589104,114.62181100000001,42.198639,23.567554,199.697403,107.079811,144.136108,25.839903,91.997704,64.637512,36.955971000000005,88.827911,139.371567,52.580757,42.95726,54.38450600000001,30.976425,74.14089200000001,98.895325,112.843422,92.76619699999999,41.007633,41.007633,66.39208199999999,72.315475
27JUL2015,116.687325,71.801811,130.423599,69.117294,25.91757,79.290413,113.985611,41.886536,23.750602999999998,197.453354,106.58962199999999,143.52261399999998,26.106962,91.19046800000001,63.793312,37.047359,88.772446,138.792923,52.196083,42.405567,53.778048999999996,31.048763,73.845398,99.195938,112.78600300000001,92.355202,40.820591,40.820591,66.206581,71.700325
28JUL2015,117.267113,71.98391,131.144928,71.374718,25.91757,82.190208,114.18802600000001,42.822857,23.887888,198.628342,108.258179,144.40683,26.668696999999998,91.877075,63.830830000000006,37.056496,89.964844,141.03286699999998,52.681506999999996,42.396229,54.615543,31.961954,74.085487,99.52475,116.268723,92.448608,40.874031,40.874031,66.874397,74.613213
29JUL2015,116.896423,72.54933199999999,133.299698,70.961784,26.092133,82.946297,115.518272,43.538864000000004,24.034329999999997,199.206177,109.7005,145.345169,26.714743,92.535873,64.665642,37.093052,90.778252,141.350189,53.615704,43.284546,55.313465,32.332661,74.44561800000001,99.985069,116.268723,92.81291999999999,41.470797999999995,41.470797999999995,66.994987,75.210274
30JUL2015,116.307152,72.95186600000001,132.254684,71.89778100000001,26.000256,82.750587,115.701424,43.52969,23.906198999999997,199.552902,109.785339,145.227829,26.622653999999997,92.637924,64.75945300000001,37.065632,91.665588,141.462173,53.597384999999996,43.836234999999995,55.356781000000005,32.305538,71.46299,100.050827,115.350197,94.092651,41.568771000000005,41.568771000000005,66.930084,75.092674
31JUL2015,115.290154,72.894363,133.327438,72.154724,26.110508,78.703362,115.672501,43.199219,23.887888,197.501526,110.32266200000001,146.15721100000002,26.659491,92.981247,64.28106700000001,37.540844,92.303383,141.24752800000002,54.00037,43.667922999999995,55.457855,32.603912,70.82582099999999,99.69384000000001,116.15391499999998,93.700317,41.675655,41.675655,66.7631,71.655106
03AUG2015,112.571854,72.817696,132.88353,70.897537,26.055382,76.141586,116.752121,42.648445,23.677385,197.13554399999998,110.190697,143.197784,26.751579,92.804947,64.28106700000001,37.961208,91.896675,140.108887,54.082798,43.770782000000004,55.27014200000001,32.685287,70.54881999999999,100.46418800000001,115.66593200000001,92.86895,41.835987,41.835987,66.948608,70.614777
04AUG2015,108.96012900000001,72.56851999999999,132.74478100000002,70.291885,25.752198999999997,75.79467,117.301552,42.859573,23.704844,197.597824,110.794022,142.196274,26.825251,92.600822,64.215401,38.244499,91.637863,140.37020900000002,53.762241,44.453377,55.722576000000004,32.64912,70.096336,100.172958,115.618103,92.504654,41.568771000000005,41.568771000000005,67.013542,69.809662
05AUG2015,109.68248,72.443916,134.90403700000002,70.548836,25.972694,74.745056,106.54401399999999,43.263477,23.887888,198.108261,111.237076,142.466919,27.038809000000004,93.268883,64.468666,38.491234000000006,92.24793199999999,140.939514,54.12859,44.490788,56.194275,32.640003,69.967049,99.656265,118.564995,92.355202,41.542049,41.542049,68.647789,69.809662
06AUG2015,109.92116499999999,71.87848699999999,133.852341,71.08107,25.91757,75.776886,104.635429,42.776951000000004,23.823818,197.52075200000002,109.879593,142.212189,26.936674,91.923477,64.018433,38.308468,91.83197,139.306229,53.514961,43.593117,55.409725,32.047707,69.939346,99.07382199999999,116.766251,92.457939,41.53315,41.53315,67.97541,70.641922
07AUG2015,110.29353300000001,76.402023,132.54934699999998,70.925072,25.862444,74.495987,105.40657,41.767193,23.604162,195.931671,110.228401,141.120499,26.815959999999997,91.71934499999999,63.830830000000006,38.171391,91.43450899999999,138.960922,53.093655000000005,43.705326,55.116119,32.065933,69.699265,99.092606,116.55573999999999,91.813408,41.29266,41.29266,66.53726999999999,69.50210600000001
10AUG2015,114.303505,77.87793,135.750946,73.558716,26.266690999999998,76.399529,106.997055,42.813675,24.016026,198.368286,110.85998500000001,142.603409,27.521645,92.59153,64.618759,38.089146,91.86895,141.15419,53.496635,44.257019,55.525249,32.22084,70.530334,99.41201,117.18721799999999,92.99039499999999,42.06757,42.06757,66.752052,71.238976
11AUG2015,108.355354,77.954605,134.06639099999998,71.613304,25.743006,76.30169699999999,104.105263,41.574425,23.530945000000003,194.25592,110.944855,141.475311,26.89953,91.867805,63.999676,37.90638,91.332832,138.578247,52.901309999999995,43.396747999999995,55.092052,32.002148,70.382607,99.477776,116.97673799999998,92.11234300000001,42.397118,42.397118,67.172287,70.755043
12AUG2015,110.02618400000001,77.628754,132.55867,72.42083000000001,25.632763,77.20008100000001,103.131668,41.950798,23.668229999999998,193.706924,110.944855,142.06665,27.354509000000004,91.589439,63.071056000000006,37.70533,90.842957,138.615601,53.359253,43.705326,54.41820500000001,32.229954,70.53958100000001,99.045631,115.96253200000001,92.789291,42.619785,42.619785,67.77930500000001,71.94203900000001
13AUG2015,109.940262,77.39875,134.773727,71.356369,26.367753999999998,76.36395300000001,103.642555,41.280678,23.604162,193.331314,112.19861599999999,141.075027,26.806677,91.376038,63.36184300000001,37.559113,91.850471,137.570267,54.018688,43.695976,54.678116,32.22084,69.976303,100.473579,115.31192,92.49781800000001,42.450565000000005,42.450565000000005,67.34037,71.81423199999999
14AUG2015,110.71360800000001,77.542503,135.034317,72.026253,26.670934999999997,76.48848000000001,103.295547,41.216427,23.869585,194.564087,112.886765,141.69366499999998,26.945957,91.68222800000001,63.680748,37.696186,91.758018,138.391602,54.201862,43.948440999999995,55.043921999999995,32.184395,69.82854499999999,101.187576,115.790314,92.798676,42.299149,42.299149,67.59251400000001,71.549423
17AUG2015,111.85933700000001,77.628754,134.429352,72.072136,26.487185999999998,74.966278,105.117378,41.739662,23.988564999999998,195.093796,112.839638,142.203094,27.001669,92.66577099999999,63.849582999999996,37.787571,93.042839,139.28758200000001,54.687286,44.247669,55.342342,32.348411999999996,69.74544499999999,101.187576,118.46933,93.41922,42.325866999999995,42.325866999999995,67.15361800000001,71.92378199999999
18AUG2015,111.22917199999999,77.858765,134.578278,72.329071,25.954321,75.155426,103.083481,41.078728000000005,23.860429999999997,193.75508100000002,115.761971,141.93019099999998,26.843819,92.201828,63.980911,37.741875,93.135284,138.419571,54.641487,44.49239,55.265331,32.366638,69.376068,101.290909,120.076714,93.46623199999999,42.272427,42.272427,64.884361,71.129402
19AUG2015,109.806602,77.580826,132.828583,71.03519399999999,25.540885999999997,72.876633,102.611137,40.509594,23.54925,193.533569,115.72426599999999,140.04701200000002,26.333126,92.146164,63.408733,37.266682,93.449554,137.089752,54.641487,43.871173999999996,55.332722,32.138828000000004,68.443428,100.727242,117.895248,92.337982,42.254608000000005,42.254608000000005,64.034531,69.60455300000001
20AUG2015,107.553375,75.481987,127.52362099999999,70.11754599999999,24.842651,71.372437,96.413033,40.087334000000006,23.055016000000002,189.488571,113.6315,138.88253799999998,25.562448999999997,91.663673,61.851645999999995,37.056496,92.21096,134.721466,52.159454,42.977001,54.052399,31.482758,68.249512,99.299286,114.613472,90.090889,41.755821000000005,41.755821000000005,63.903801,68.088829
21AUG2015,100.975098,73.82399000000001,122.58164199999999,68.823639,24.31897,68.237953,95.275581,39.123478000000006,22.505871,180.811111,109.502525,135.41636699999998,24.66177,89.344971,59.65673100000001,36.124371000000004,89.77996800000001,133.53729199999998,51.078709,40.539184999999996,51.438824,30.562418,66.338036,96.697014,111.25514199999999,87.448898,41.061073,41.061073,62.138802,65.860886
24AUG2015,98.454544,71.54304499999999,118.374908,66.823181,23.142985999999997,64.959373,91.921097,37.039696,21.846895,172.8367,106.09000400000001,130.521881,24.373929999999998,86.78318,56.514435,35.073452,85.842316,130.238541,49.448437,39.230865,49.994862,29.277592,63.844822,92.798325,105.657951,85.436836,39.849728000000006,39.849728000000006,59.720112,62.747271999999995
25AUG2015,99.04647800000001,70.46006,116.792725,66.125763,22.619304999999997,63.067871,92.431976,36.158466,21.297745000000003,171.642456,104.609978,128.238464,24.021085999999997,84.829109,56.19551800000001,34.717045,84.30793800000001,129.355164,46.865658,38.091969,49.831210999999996,28.55773,63.179958,91.830704,105.22738600000001,83.490608,38.745266,38.745266,58.926342000000005,62.73814
26AUG2015,104.727295,72.482262,120.37589299999999,67.786705,23.593163,65.833054,95.651527,37.682266,21.975029,177.594376,109.28571299999999,133.46043400000002,25.348885,88.92423199999999,59.009514,35.393299,87.94980600000001,134.12936399999998,49.84227,40.200336,52.348521999999996,29.550960999999997,65.47003199999999,93.94445,108.557014,86.08557900000001,40.223816,40.223816,60.54190799999999,66.198738
27AUG2015,107.81115700000001,73.680222,122.73054499999999,69.42930600000001,24.043348,69.931297,98.485497,40.023078999999996,22.890273999999998,182.22688300000002,110.91656499999999,135.134354,25.738867000000003,89.96204399999999,60.482174,35.886776,89.964844,135.238342,50.327678999999996,41.320408,54.20642900000001,30.307274,66.005615,95.259674,112.680779,87.693352,41.141242999999996,41.141242999999996,61.70924,68.344482
28AUG2015,108.164406,73.459801,124.0056,69.695419,23.887161,72.444283,98.784317,40.390259,23.027561,181.444061,110.78456899999999,134.624893,26.388838,88.980331,60.153873,36.051266,89.750374,135.529694,50.712357,41.348652,54.148658999999995,29.760540000000002,65.756287,94.348404,112.211945,87.665131,41.034355,41.034355,60.644642000000005,68.545364
31AUG2015,107.658401,73.526886,121.62301599999999,70.14505,23.776913,72.94869200000001,98.20594799999999,40.169949,22.716375,182.265518,109.785339,134.543015,26.500261,87.867729,60.125735999999996,35.932465,88.603424,133.58428999999998,49.320217,40.962753,53.787673999999996,29.3596,65.257645,93.52170600000001,110.700203,86.132599,40.980919,40.980919,60.448524,68.70058399999999
01SEP2015,102.846413,70.920097,118.60758200000001,68.731895,23.078674,70.426682,95.921432,38.242228999999995,21.856045,176.00311299999998,107.132378,129.803223,25.83172,86.100647,57.640038,35.411575,87.158096,130.163406,48.111247999999996,39.362629,52.285942,28.575953000000002,63.623215,91.58644100000001,107.762878,84.35560600000001,39.992252,39.992252,59.59871700000001,65.815239
02SEP2015,107.25738500000001,71.82096899999999,121.576485,69.833069,23.565603,70.309601,98.215591,38.912338,22.487566,178.31286599999999,110.363304,131.959351,26.555977000000002,87.27869399999999,58.690598,35.548645,89.55455,132.738434,48.523399,40.812145,53.28228000000001,29.131798,64.46352399999999,92.939247,109.293747,85.784729,40.393055,40.393055,60.177707999999996,66.86529499999999
03SEP2015,105.37651799999999,72.127647,121.93946799999999,68.318947,23.795285999999997,70.489746,98.311981,39.31625,22.43265,178.844437,110.476997,133.53315700000002,27.001669,86.61488299999999,58.793781,35.786243,89.526558,133.208374,48.221165,40.943913,53.625763,29.058901000000002,64.574318,93.3526,109.064102,86.414673,40.722621999999994,40.722621999999994,60.569922999999996,67.376625
04SEP2015,104.326286,70.996773,120.76678500000001,67.080124,23.446169,69.05761,97.328766,38.627777,21.965876,174.321594,108.411491,130.731155,26.481690999999998,85.371376,57.686935,35.201389,88.444901,131.422729,47.250328,40.106215999999996,53.064583,28.585062,63.493927,91.840103,107.504539,85.258217,39.920986,39.920986,59.664085,66.162216
08SEP2015,107.22874499999999,72.348076,124.545425,68.18129,24.162782999999997,69.210732,100.25914,40.47287,22.844509,179.636856,110.315926,133.94258100000002,27.391651,87.830338,59.244011,35.548645,90.244576,134.79663100000002,48.25779,41.311001,54.06115,29.64208,64.620506,94.203453,111.07336399999998,87.270256,40.865128000000006,40.865128000000006,61.989380000000004,67.111816
09SEP2015,105.166473,71.993484,123.45648999999999,66.951645,23.832037,67.481369,98.234879,40.197495,22.469261,179.443558,107.985115,131.959351,27.150232,86.22219799999999,58.324776,35.000343,88.985741,132.38133200000001,47.561729,40.539184999999996,53.146828,29.122683000000002,63.235381999999994,93.097397,110.583298,86.358253,40.428684000000004,40.428684000000004,60.812737,65.742195
10SEP2015,107.476982,72.175568,124.294128,66.45611600000001,24.126034,68.147888,98.899979,40.169949,22.58824,179.665863,108.477806,133.005524,27.178086999999998,86.68969,58.775013,35.110003999999996,88.817894,132.306122,48.285275,40.746258000000005,53.398392,29.724090999999998,63.087624,93.67405699999999,112.20725300000001,85.935165,40.491032000000004,40.491032000000004,59.87888,66.216995
11SEP2015,109.042786,72.357674,125.33649399999999,66.648811,23.905537,68.264984,100.71219599999999,40.188309000000004,22.835361,179.047379,109.377922,134.069946,27.363796,86.886024,58.681217000000004,35.146877,90.832047,132.757233,48.118992,40.925087,54.09502,30.043026,63.179958,94.0522,114.061844,86.809547,40.731514000000004,40.731514000000004,60.373814,66.372231
14SEP2015,110.09301799999999,72.01265699999999,125.11312099999999,66.77730600000001,23.611539999999998,68.246971,100.07599599999999,39.545734,22.670614,177.762009,108.705193,132.505157,27.289510999999997,87.250664,58.512375,35.119221,90.421745,132.334335,48.349934000000005,40.510948,54.128876,29.806099,62.847533999999996,93.853691,113.197006,86.339439,40.660271,40.660271,60.028282,66.18960600000001
15SEP2015,111.019135,73.316055,126.853531,68.438255,23.868783999999998,69.50795,99.700058,40.032261,23.155689000000002,181.154129,110.07905600000001,134.2155,27.605213,88.260414,59.637981,35.487926,91.55935699999999,134.956421,49.467690000000005,41.395714,55.072224,30.225265999999998,64.131088,95.347313,115.339867,87.13861800000001,41.301563,41.301563,60.065639000000004,66.527443
16SEP2015,111.143257,74.101906,127.691147,69.41095,23.951470999999998,71.174286,100.210953,41.289864,23.732295999999998,182.30418400000002,111.63294199999999,135.016098,27.642355,88.456749,60.163258,36.087074,92.02559699999999,135.520264,49.763298,41.696911,55.913986,30.234377000000002,64.7313,96.339935,116.41610700000001,88.323296,41.141242999999996,41.141242999999996,60.411175,67.8423
17SEP2015,108.76590700000001,73.852737,127.92381999999999,67.96106,23.776913,71.52555799999999,100.442284,40.592213,23.409095999999998,180.187729,111.718216,134.770493,27.586640999999997,88.671799,58.765636,36.299076,91.233002,134.345535,49.846436,41.649848999999996,55.764023,30.507740000000002,64.86058,96.1036,118.443657,87.730949,40.286171,40.286171,60.205727,67.988403
18SEP2015,108.317177,72.788925,126.658073,65.942238,23.464546,70.02136999999999,99.131332,39.756863,22.901204999999997,174.86279299999998,109.074722,131.468048,26.945957,87.316109,57.161655,35.930374,90.496353,131.21598799999998,48.155945,40.925087,55.657589,29.933674,64.583557,94.212898,117.68453999999998,85.624893,39.698315,39.698315,59.150463,66.363091
21SEP2015,109.997543,73.54604300000001,126.592941,66.217537,23.464546,70.336624,99.680786,40.408611,23.168999,177.19186399999998,110.458046,133.260254,27.075951,87.073013,57.640038,36.123943,91.288956,131.610687,47.093609,41.518074,56.38808100000001,29.541846999999997,65.239182,95.025902,119.09709199999999,86.07618000000001,39.903172,39.903172,59.505337,67.011383
22SEP2015,108.26943200000001,72.558922,124.703621,65.777061,23.097046,69.580017,98.793953,40.023078999999996,23.187469,173.683762,109.71900900000001,131.39527900000002,26.620972,87.17585,57.133518,35.755238,90.636215,129.712311,46.87191,41.320408,56.102656999999994,29.396051,64.81440699999999,93.570076,118.12656399999999,82.926491,39.57362,39.57362,59.38393000000001,66.417885
23SEP2015,109.14782,72.482262,122.54441100000001,64.418945,23.225672,68.562218,97.907135,39.086754,23.215173999999998,173.384186,110.06958799999998,130.694794,26.68597,86.942116,56.88026,35.727589,90.804047,129.373947,47.139790000000005,41.292171,55.841415000000005,29.724090999999998,64.879059,93.664597,118.462875,81.76061999999999,39.172798,39.172798,59.505337,66.016129
24SEP2015,109.79705,71.58139,120.757492,60.381287,23.345106,69.25576,96.991386,39.004143,23.002785,170.96813999999998,110.230644,131.37708999999998,26.44455,86.46528599999999,56.486301,36.087074,90.72013100000001,129.298767,46.733340999999996,41.329826000000004,55.531815,29.796988,65.894814,93.45661899999999,116.358452,81.62899,39.270782000000004,39.270782000000004,59.608051,66.40876
25SEP2015,109.520172,71.974304,121.930145,59.62881899999999,23.914724,69.985336,96.68293800000001,38.848079999999996,23.012017999999998,173.79003899999998,110.60965,132.29591399999998,26.750963,85.081535,57.658798,36.520302,90.99987,131.159576,45.818813,41.358063,60.471084999999995,29.058901000000002,67.104469,94.449242,111.822891,82.080299,39.386565999999995,39.386565999999995,59.561356,66.86529499999999
28SEP2015,107.352875,70.28756,119.249756,58.536812,23.574791,68.246971,94.938202,37.105022,22.448721,167.20881699999998,108.108276,129.657623,26.704535999999997,85.427483,56.26118100000001,36.43734,89.47994200000001,130.05062900000001,44.728767,40.746258000000005,59.08750500000001,28.083893,66.273392,93.664597,108.296295,81.638405,38.959038,38.959038,59.44929499999999,66.290047
29SEP2015,104.125801,70.057549,119.82678200000001,59.013985,23.556417,68.679298,95.834663,37.605694,22.688814,166.08776899999998,106.98076599999999,129.612167,27.150232,86.988869,56.12986,36.557175,90.897308,133.02976999999998,44.941238,40.887444,57.892601,28.266134,66.744339,94.033287,109.756905,82.719643,38.771992,38.771992,59.561356,66.627884
30SEP2015,105.3097,71.044685,121.874298,59.97752,24.116846,71.04818,98.514412,39.311668,23.289049,167.923935,109.425285,131.886551,27.985909999999997,87.27869399999999,57.1898,36.981186,91.87640400000001,133.236557,45.624825,41.659259999999996,59.48904,28.621510999999998,66.430374,94.090012,111.47696699999999,83.669235,38.754173,38.754173,60.551239,67.887955
01OCT2015,104.622261,70.814674,121.557846,59.087399,23.829742,70.561798,98.96746800000001,39.849422,23.261345000000002,170.108032,110.884422,130.63108799999998,27.855916999999998,87.110405,57.6119,36.686218,92.109512,132.324936,45.606353999999996,41.988696999999995,59.905075,29.013340000000003,66.439613,92.96504200000001,112.053513,83.07692,38.264294,38.264294,60.018944,67.623154
