,VZ_RDVar,VZ_RDSkew,VZ_RDKurt,VZ_DR
2014-05-23,1.8092558417391953e-05,0.023221896060762845,4.62577505748899,0.0058472840916872215
2014-05-27,3.851836145660693e-05,-0.6833978273322017,3.9529488071410444,-0.002415480703821249
2014-05-28,3.407635407563776e-05,-1.1282282582732517,4.912009254152557,0.002415480703821249
2014-05-29,3.2307487822278646e-05,-0.964599029690529,7.61252809650031,-0.0004020596689202627
2014-05-30,1.9316738261781968e-05,0.7116116071944393,5.605328489888436,0.0048151974063523895
2014-06-02,3.3670017807692096e-05,0.3495344194989212,3.962240439592252,0.0017999131559531811
2014-06-03,5.101177528039084e-05,-0.6916722688974499,4.968062528188114,-0.015301159493097849
2014-06-04,2.6587242927633394e-05,0.4795460733881283,5.670457193903377,-0.0028443054105271592
2014-06-05,3.5242774898309655e-05,0.23694335872541736,4.019590545550727,0.002641364042397676
2014-06-06,3.9963631913701944e-05,-0.6813750694427941,6.607076167489692,0.0028368852279299084
2014-06-09,2.447432040248276e-05,0.37430296133674035,7.3785271174223945,0.0030304872260420446
2014-06-10,2.9382994566257768e-05,0.08373744147478214,2.6559951380820537,-0.0010090223705905288
2014-06-11,1.5863025268889968e-05,-0.8137764090564532,3.796479781011765,-0.003033647498386305
2014-06-12,2.6503345985286987e-05,-0.6576133078967987,3.145338632579897,-0.006706698838478964
2014-06-13,3.951878942943622e-05,0.9902348984746574,5.629345866645459,0.0028508456090960976
2014-06-16,4.1636590203880315e-05,0.1894288765773277,6.612858890568365,0.0026396584914216703
2014-06-17,2.5700201417900487e-05,-0.6231111977072787,3.5621033941889153,-0.002030082787646048
2014-06-18,6.34123668483176e-05,0.2800862856130006,4.698122961712403,0.004258460168542033
2014-06-19,5.029839460385845e-05,0.37442927291522304,5.207957607970893,0.001011351285235662
2014-06-20,2.7586057298787785e-05,-0.6992487394680756,3.134404104819764,-0.0016185042455783005
2014-06-23,2.2065357122642222e-05,1.256303918279922,5.365489481240812,0.006860212514434583
2014-06-24,3.0149033068813356e-05,-1.1637328744683149,5.925876002838239,-0.009089944782021853
2014-06-25,3.649940319920228e-05,0.7693645645512868,3.7708265900915636,0.0026345739233715193
2014-06-26,4.068531012462879e-05,-1.0004604431838529,8.720977233922333,-0.004056148863983644
2014-06-27,2.6610628319910814e-05,0.871841824516783,4.53359310056042,0.0022329970666716825
2014-06-30,2.85975178566277e-05,-0.625099473403132,3.005783717866245,-0.007938912339291893
2014-07-01,5.862097177940204e-05,1.6579104643376394,7.5390347286201616,0.008952192798227454
2014-07-02,1.5374920704954787e-05,1.791946553345428,7.8513223840962345,0.005856539806058159
2014-07-03,2.238582347612865e-05,-0.48861806227973853,2.996887185374345,0.0010065618413714894
2014-07-07,1.1877214005381406e-05,-0.17665977707965444,5.614175918189892,0.0008043104860728789
2014-07-08,2.84530251530164e-05,0.8163931455857759,8.960316578940205,-0.009389590312241403
2014-07-09,4.0091229377282325e-05,-0.4464113308491727,3.765332024331972,0.002866856751439606
2014-07-10,0.0001855098226301881,3.0405057473969683,17.882683832890734,0.015019618348450336
2014-07-11,7.995092662704307e-05,-0.4977869571921628,6.779470503520305,0.013605702611111603
2014-07-14,2.6013239743678035e-05,1.7484209885454298,9.211836163147602,0.0041644522404480355
2014-07-15,5.420164586582812e-05,-0.2180802934053855,4.846601629020772,0.00355603390767234
2014-07-16,2.6609362471111894e-05,0.1316448726343034,3.4955251948221404,0.0049178912358534
2014-07-17,4.0983686921199105e-05,-1.0606904041554301,3.802438523145077,-0.012638377383973776
2014-07-18,2.9034603102362576e-05,0.6307233037707989,3.098582253422843,0.00850920743350736
2014-07-21,4.745569521789946e-05,0.5363008795957583,4.27398540503065,-0.0009859177055631108
2014-07-22,8.213578548311697e-05,0.6745092070600854,4.492839194394166,0.0055074991737043
2014-07-23,2.4878228335142218e-05,0.38752311939767814,3.289133362273016,-0.0013740106411348485
2014-07-24,4.587896549775852e-05,0.9875002297421567,3.651646255520049,0.0027460438718374114
2014-07-25,2.5165973618441024e-05,0.3431574268339011,3.2166294795709764,0.004495437739654218
2014-07-28,2.104229593891799e-05,0.6388764889423676,4.113942358697066,0.005833312841843963
2014-07-29,0.00024371115802727692,-0.9347865596734505,4.6493490382920015,0.007532325277859631
2014-07-30,9.089173884996155e-05,0.3390376777520826,2.5424921736197255,-0.004048919145435814
2014-07-31,0.00015204638549584046,-0.4304588869941238,5.642087950819032,-0.02622968889877164
2014-08-01,0.000117851683179229,0.1359913551417183,3.8489067443481475,-0.011770544227442059
2014-08-04,6.206830858115224e-05,0.11031808869965393,3.8864455950080163,0.0075968008178617374
2014-08-05,8.288932279354366e-05,-1.662850770472438,8.084906855008219,-0.011014381258304784
2014-08-06,0.00011313707791110556,-0.38099049866571066,7.976899896426762,-0.010729859397142771
2014-08-07,6.99644272102638e-05,-0.5842507722887108,3.6448735197114868,-0.009818032036033486
2014-08-08,8.862163419497994e-05,-0.18936594073673133,3.9214547799738257,0.0010271751216102132
2014-08-11,2.3099117581559395e-05,-0.5684262618558543,3.1863283201158756,-0.0006162074333109224
2014-08-12,4.2553914673149874e-05,0.34885871539940044,3.625929401583803,0.00348697651580121
2014-08-13,3.3563604467707195e-05,-0.1753393699049374,3.8944005637419217,0.0016364242257465023
2014-08-14,1.9709103985889375e-05,-0.6200154589499558,4.609226625465339,0.0016340145737667733
2014-08-15,5.39623205679754e-05,-0.7551308772544703,4.843849796242447,-0.004090041581831461
2014-08-18,2.553541361036268e-05,-0.3116059175073594,4.571865046402368,-0.00041004138701694615
2014-08-19,4.2942054731563204e-05,-2.4647471207086027,12.147686182954702,-0.0016411249131551564
2014-08-20,3.3406973759502636e-05,0.4319268408223724,3.1596791063808873,0.0024610396221618203
2014-08-21,2.626714097237181e-05,0.8195509769481132,4.949987171587732,0.0010235039825206016
2014-08-22,2.283489783516053e-05,-0.628057312215202,3.8996023171503142,-0.0047173384170426935
2014-08-25,2.440704077706883e-05,1.7068177841405379,5.563946532017124,0.010430581166857245
2014-08-26,1.0726276472389918e-05,0.2840426621189161,3.4449644340388828,0.0020325011412074545
2014-08-27,2.1233199421609873e-05,0.2859327559577176,3.907889191290161,0.0036480955787312475
2014-08-28,1.2856110769506047e-05,1.1576784425225506,6.797311944249106,-0.0004048142291317447
2014-08-29,1.641213106842715e-05,-0.3893443371437179,4.749964815675674,0.008264048675127533
2014-09-02,2.895718207069693e-05,-0.36252855808056583,8.06996282333437,-0.0010043313085579264
2014-09-03,2.2500794583159325e-05,0.08578363463352227,4.415543563659569,0.0022078501876148238
2014-09-04,1.5023621388419444e-05,-0.3018111204822634,3.921241885844843,-0.0032128365959374072
2014-09-05,4.1569795147220495e-05,-0.2765234917789765,4.093897137924214,0.004414932293854257
2014-09-08,2.2601067460838964e-05,-0.5117199823183294,3.9913923498115493,-0.008243659500201783
2014-09-09,4.991219342869837e-05,-1.6182740569306449,7.183314604790277,-0.012801342524815684
2014-09-10,4.890233720299048e-05,-0.8030352126248419,6.13065989782943,-0.0030720366266967503
2014-09-11,4.8170388315457224e-05,0.5428747222919652,6.459580393865996,0.005319147599911922
2014-09-12,3.6787013540269524e-05,-0.8261411997701489,4.807323672219858,-0.012524520810381023
2014-09-15,2.3257686954589815e-05,0.29430499089182827,5.5158541885010175,0.0033003392697961154
2014-09-16,2.4598728689318017e-05,0.9241583881053284,3.668240185567591,0.008203434857199543
2014-09-17,0.0001371241301092642,-0.9189952353016456,10.685146879988931,0.005093202667891816
2014-09-18,2.675805386021243e-05,0.7204901745290934,3.875765828104535,0.009706751385742063
2014-09-19,5.63061744917355e-05,-0.955262617821204,11.132480118306539,0.013194917181828636
2014-09-22,6.137419151160354e-05,-0.46066892937588955,4.747762581301511,-0.0033819446476770487
2014-09-23,3.2081875509007306e-05,-0.01016571405770479,3.5024659092331896,-0.005395285595787502
2014-09-24,2.392197404429503e-05,0.08305515092553976,4.7666489172183875,0.0032008137286969607
2014-09-25,4.4960667549480194e-05,-0.6571875785220185,3.324802045846726,-0.009229641134056443
2014-09-26,5.0840835879238365e-05,0.11931851135697824,7.901114830241417,0.003219878263017506
2014-09-29,3.992646914172233e-05,0.3552347712847605,2.604046777043412,-0.0004017883200782002
2014-09-30,6.541066108238535e-05,-0.08602169928153118,4.191734231147403,0.004812366197196383
2014-10-01,5.833621431041183e-05,-0.5903312353356173,5.25965870792774,-0.011265481014556045
2014-10-02,5.4136425808852436e-05,-0.9426834905068932,4.395596430165042,-0.0028360739504500465
2014-10-03,3.840575500949888e-05,0.651190183264095,5.449776045590651,0.008484607323230975
2014-10-06,3.9671610011387296e-05,-0.8998707017621959,4.8917133254621135,0.00741597427934515
2014-10-07,3.630061018423997e-05,-0.21746968068956873,3.333950699363542,-0.008019587055195121
2014-10-08,5.60732973997818e-05,1.1189483837709846,3.978162883701055,0.01494987000024528
2014-10-09,0.0001158961230334413,-0.43734021402660883,2.3382469169836675,-0.01902885515655761
2014-10-10,0.00011162482152950758,0.6424285553246418,4.0563900372080495,0.00020415726736278117
2014-10-13,0.0001272349852317169,0.01387880478806088,2.7931717947557595,-0.011715175946449108
2014-10-14,0.00011021368752422559,-0.09654688227832499,3.132276668511618,-0.003105879765423314
2014-10-15,0.0002699067629987655,0.6342839317232355,2.8580334717268627,-0.006240970949150437
2014-10-16,0.00023580039275885038,1.4001393662837,8.220230629054427,-0.005230667468176797
2014-10-17,0.00012293178575538928,-0.1549362878003045,4.378830744433866,0.008355985378969422
2014-10-20,0.00012203319053069043,0.890183646182476,7.605391432447394,0.008492907654983117
2014-10-21,0.00022132278198087665,0.37707998813710564,12.907881299807322,0.004322501258407385
2014-10-22,0.00012213665570051557,0.14723859376230483,4.239289767210143,-0.007835099549572622
2014-10-23,9.628784889524129e-05,0.007546897726207267,4.0093403857974215,-0.0018646563254600679
2014-10-24,6.064984975375204e-05,0.8588563794828498,3.4175373882820748,0.011341435729681493
2014-10-27,5.865033959927718e-05,0.3494724313868439,2.537663628747584,0.013239882098132316
2014-10-28,3.95506777987014e-05,0.25244266381267927,3.390019596169222,0.010867616466821328
2014-10-29,6.463930148956089e-05,-0.2542282942190108,3.6677349457824535,-0.002605683261142744
2014-10-30,4.683646621118677e-05,0.4999191404536254,5.180698645930193,0.0014037067368768419
2014-10-31,2.6917470977616855e-05,-0.1914750749584517,3.3005145086628103,0.00698982298729911
2014-11-03,4.130873752270534e-05,-0.26046432111035733,3.658623855489274,0.0027820985866333636
2014-11-04,0.0001218398344316717,-0.9186245441879564,4.501678856470433,-0.001191436414597291
2014-11-05,6.417307293261638e-05,0.38665594354972793,3.949162407717827,0.00019854819262610235
2014-11-06,3.840318765305622e-05,-0.5384780547080484,7.031584814587662,-0.0011923663773822923
2014-11-07,4.0702135535024594e-05,0.7263745925630242,3.5029377011579736,0.011469323436833267
2014-11-10,6.496086843954245e-05,0.3397044992886669,9.060532807464869,-0.002756445124781237
2014-11-11,4.084336490770318e-05,0.2172147226213311,2.7783352032660207,-0.0021711129576660326
2014-11-12,4.9128615066241944e-05,1.097445808292671,5.396702623298629,0.0041407054487927475
2014-11-13,3.63501031361927e-05,0.5316625675483063,3.2967435693196037,0.0074494024746383225
2014-11-14,0.00012401924585139196,1.8114911332138672,18.394427764455376,0.00584248294191525
2014-11-17,3.105837578202599e-05,0.6264938088844982,4.510538248105515,-0.0019437417353982411
2014-11-18,1.7637192598061083e-05,-0.09388112152225707,5.2130694449190385,-0.0035079758564293684
2014-11-19,4.34140852437876e-05,-1.3696974924251983,10.450561422727281,-0.014354721330866571
2014-11-20,2.1687121937779777e-05,1.2405576596240555,8.78487333534114,-0.0059596116276599
2014-11-21,4.5371139482083046e-05,0.17016241605860388,4.018284320899233,0.0003983494991084413
2014-11-24,0.00015691499652371809,-3.8114285097832146,22.34071216727329,-0.014241535986976306
2014-11-25,8.034409326154168e-05,-0.7817159666101895,5.068462860088524,-0.0032374960612493453
2014-11-26,4.406731631380249e-05,0.27346822323354725,4.083716067473237,0.014087574422174232
2014-11-28,5.38622548593108e-05,0.608251703582935,3.8365747207748027,0.010931091662454762
2014-12-01,6.964846414066574e-05,-0.46936011965411484,3.8992031429106504,-0.011131016148998807
2014-12-02,5.6587007063649814e-05,-0.21887895851428915,3.54146560691654,-0.018560122211082053
2014-12-03,9.411009296842192e-05,-0.7636862214837965,7.120163222862606,-0.0065372989710530405
2014-12-04,5.428704507807898e-05,1.14050917024759,6.641345502055776,-0.00020485645681134201
2014-12-05,2.9695148441490775e-05,0.5210366500231132,7.630043784176985,-0.003491243686650325
2014-12-08,6.0579156128118325e-05,-0.15064561100144305,3.9724291883827263,0.00594801555614799
2014-12-09,0.00024454289386131026,-0.7799910661434113,4.896395115957125,-0.04133324819166573
2014-12-10,0.00016594105433890638,-0.7708560363703368,4.151290632625583,-0.015897197027752608
2014-12-11,0.00012685707417286847,-0.2561926777856837,3.1137241673745595,0.003890086273337978
2014-12-12,7.280245548883367e-05,-0.33447358027140406,2.8480135753906453,-0.016967873516800847
2014-12-15,0.000141160499580658,-0.1601518288098328,2.964552368052311,-0.0035165214901122788
2014-12-16,0.0001956885999347634,0.5664574656898623,3.7599904663796466,0.00241879749461571
2014-12-17,0.0001876353760744996,0.5444875387329865,3.6819081610266573,0.019789815449792858
2014-12-18,8.62904905483916e-05,0.18292337241716336,4.25186932235081,0.013049760504832975
2014-12-19,0.00012709558387052924,-1.2264470716382259,14.786822727974249,-0.0006378306797341082
2014-12-22,4.835437751771182e-05,2.0684887858259646,9.617970139712975,0.01036699586996992
2014-12-23,4.345091603022333e-05,1.2731456588099022,7.641076053400342,0.0033621848647982233
2014-12-24,3.605525344124502e-05,-0.20793518719284487,3.575107314969083,0.0
2014-12-26,3.3245192799725625e-05,0.708055259472096,7.286473806398142,0.003977877951208519
2014-12-29,2.881907835096601e-05,1.0870811375353628,4.174384321888855,-0.006498315671054744
2014-12-30,3.090136802394483e-05,0.5341811789976658,5.403812603919837,-0.0046374197968281905
2014-12-31,3.173233093547116e-05,-0.5251482559234235,2.7513365968425627,-0.011688617919957345
2015-01-02,6.121610202495509e-05,1.288718355906707,9.622050175757153,0.0038404115594974364
2015-01-05,8.935177230247957e-05,0.9230391185974227,6.3387071823463526,-0.008339620741915077
2015-01-06,0.00012895765090043866,0.6953706917637333,3.0191783878213223,0.010041901323536884
2015-01-07,7.735330099376963e-05,-0.9394178306828531,3.751883488410245,-0.006474202001348406
2015-01-08,0.00010096908301661713,1.8567558038181788,6.624930209286144,0.02120687684101341
2015-01-09,8.116958560729074e-05,-0.7773691290944776,5.709463713243877,-0.008941879055817559
2015-01-12,8.91204475657378e-05,-1.8002949644887098,14.86126235897296,0.0068200652402410356
2015-01-13,0.00013453013830116542,-0.9029126924540027,4.879031830065058,0.002121813815576523
2015-01-14,0.0001180196187081272,0.2553930859511228,3.2771100288639725,-0.004460847081497743
2015-01-15,9.883076480018802e-05,-0.33033880352715067,3.2301642564221638,0.0027638490309791486
2015-01-16,7.469343247246777e-05,0.696592582509838,3.5332316219930786,0.018719466930244177
2015-01-20,9.789947917588631e-05,-0.36105428171959714,3.5026994323612093,0.003951218513544852
2015-01-21,0.00011698248221353868,1.108316376697194,6.054253718287007,0.0014519484996746712
2015-01-22,0.0002676801766691218,-1.6367528273474825,7.652428705178934,-0.00937013170484935
2015-01-23,8.922627582716372e-05,-0.08831344749798908,3.2732530976128036,-0.013691568437486534
2015-01-26,6.468484237898504e-05,0.92415949605106,3.746073011556412,-0.004037902807216831
2015-01-27,4.6137075409982155e-05,-0.340693067517597,5.009954018309486,-0.01307489573664089
2015-01-28,9.212446869468474e-05,-0.8684551595742712,3.3820445016840672,-0.006493523174959215
2015-01-29,7.962617549204464e-05,-0.04927039318908377,3.0357193440229757,0.0013022068515575747
2015-01-30,0.00015251391167845455,-0.39168339603201013,3.3129426580185406,-0.008712995816040348
2015-02-02,0.0001381882804886681,0.6580863203362488,2.394255742396983,0.02740503563305241
2015-02-03,0.00011721877130194002,0.9571870758147837,6.152042214186269,0.01793106107957554
2015-02-04,0.0001351968403604491,0.05803327008249861,3.653113959781365,-0.0006274175918417058
2015-02-05,4.183078717509484e-05,-0.19001594373486225,2.9017766817870916,0.0012546337983705413
2015-02-06,0.00012110540134813992,0.8849786333634391,2.555901217643148,0.030252065559627006
2015-02-09,6.41818402177702e-05,0.09410656887566922,4.074484318245136,-0.004876875639893363
2015-02-10,8.441223704251884e-05,0.2487283213065371,4.475769870223365,0.008519172955675725
2015-02-11,5.8747348318965215e-05,0.4966369046087125,3.498755670561492,0.006041022933218176
2015-02-12,5.3410483875784674e-05,-0.25906772887145535,3.808103608793658,-0.005838971325710318
2015-02-13,6.046108187270073e-05,-0.4717323217100853,4.723839600920409,-0.004249607309470882
2015-02-17,4.648439148227015e-05,-0.9849669263524167,5.658835774106237,-0.002639907147198084
2015-02-18,7.378096065928827e-05,-1.403261342199615,9.714988932013185,-0.004892043808447877
2015-02-19,3.187566445497478e-05,0.883527471338597,5.4214702233007035,-0.0006132767789734928
2015-02-20,6.32269996354628e-05,0.13365135230862452,4.060419839278768,0.0012260838459550172
2015-02-23,5.774319617052874e-05,-0.36976178381508723,4.167876748923313,-0.00409263308779062
2015-02-24,7.270161396755866e-05,1.0827150484725414,3.758852253968925,0.009184807093813863
2015-02-25,4.932271962025383e-05,-0.09915218300543675,4.575118562166363,-0.0004065144426381728
2015-02-26,2.6267724361886334e-05,0.8809670061800928,4.197015316181829,0.0034494651673093735
2015-02-27,4.3880497786701324e-05,0.840762804150138,4.462116406754316,0.0016191272971592952
2015-03-02,4.212732783216138e-05,-0.18858918046949344,4.355167086602067,0.00040429706520450637
2015-03-03,5.2081988200994394e-05,-0.9584766505199804,8.159096262976616,0.0016158570706776842
2015-03-04,4.50932137821922e-05,-1.103398069323509,5.814739425282732,-0.00973447070106026
2015-03-05,2.4253808685899566e-05,-0.48242094932486307,3.1527102023163946,-0.0030615832329714543
2015-03-06,5.5678282275462036e-05,-0.030419850258701045,3.5543995967818485,-0.012961822468102735
2015-03-09,5.759491223494463e-05,0.4742124199410219,10.1082841106254,-0.0012430979212334492
2015-03-10,8.580839747431591e-05,-2.755764943158004,14.766404850679413,-0.015041244071954285
2015-03-11,8.632065988178683e-05,-0.31008841263775555,3.457298878673848,0.0035718526411097073
2015-03-12,9.375918328056064e-05,1.0884112676822886,5.2475373441033755,0.021782885093049043
2015-03-13,7.34500067867342e-05,-0.7905557711014384,5.259335740847501,0.0022548372521358218
2015-03-16,6.469753015424821e-05,0.9658937292721957,3.962683595453072,0.008765671855065715
2015-03-17,5.9818057576391336e-05,-0.6323173256396347,3.6137660056111587,-0.006516024798191022
2015-03-18,0.0001664109147465056,2.5274946692948275,12.410244508436449,0.011981067093507214
2015-03-19,7.039333869644639e-05,-0.22974730056945966,3.114969578478313,-0.004856245178255225
2015-03-20,6.539558127496912e-05,0.5545869856636348,4.620492733525928,0.0052600629283539035
2015-03-23,5.230312894733117e-05,-0.2924372665017229,3.5175036007138694,0.001612739751738701
2015-03-24,5.699263605384486e-05,-0.34411133362630014,3.8052988272743318,-0.004644099704719906
2015-03-25,5.484648180568456e-05,-0.5543280148120086,3.0018511447792364,-0.013858009199635202
2015-03-26,7.260361842872526e-05,-0.13880216672450996,2.809512136974394,-0.006381827982469002
2015-03-27,8.825717933535788e-05,-0.2249130312473549,6.104484018628051,0.0028870739487918406
2015-03-30,3.95124121432371e-05,0.620686711342309,3.906588829069824,0.011466313664424188
2015-03-31,3.873232844928559e-05,-0.5858304706224007,2.83604657904674,-0.010025742837863394
2015-04-01,7.603385173719486e-05,0.7916710843765619,3.7478329207210184,0.005945609934248086
2015-04-02,4.438044179948244e-05,1.6741602818368546,8.015183122031017,0.01118019686335403
2015-04-06,1.861559727582422e-05,0.12795659470524182,2.9422550050913987,0.00322919994514681
2015-04-07,3.006600947609215e-05,-0.5712152710391009,5.960053463353994,-0.007280314428431023
2015-04-08,7.785841888670425e-05,0.5347739180279762,3.987876788968925,0.008380235611323616
2015-04-09,6.131309316068918e-05,-0.39318689576484595,5.553550179184484,-0.002445502298911606
2015-04-10,1.36513766633435e-05,1.0098083356867147,4.991372911320473,0.004275735391832125
2015-04-13,3.53691222895127e-05,0.11447976039158855,3.650378211862232,-0.003663729427840323
2015-04-14,7.056520014790599e-05,-0.14703132892950185,8.525512482267091,0.002850723984144654
2015-04-15,2.458822086710536e-05,0.9173269678297569,3.51079718038534,0.00426082572776032
2015-04-16,4.884489133558469e-05,0.7578622629212043,5.966962341752385,-0.0024323595301982692
2015-04-17,7.575971589318628e-05,-0.5501453543776237,4.705288261925236,-0.0075380872615005146
2015-04-20,6.193281273986307e-05,0.2293557917000268,3.611054352683877,0.009768100589446327
2015-04-21,0.00020138444283000564,1.1216886413662959,7.512257598656605,-0.004261943942170721
2015-04-22,5.541551408294877e-05,0.3919952940984299,2.9769890778970844,0.008102218949204154
2015-04-23,6.562779500010623e-05,0.6776747076324028,2.6931496576721794,0.009636616304651735
2015-04-24,4.5873239926585285e-05,0.11808198792886675,4.234576114258554,-0.00039955407836211876
2015-04-27,3.190721519367221e-05,-0.6399190646807575,4.560780839886315,0.0009990056503266231
2015-04-28,5.8294271816461464e-05,-0.07852742510071689,3.7983757638382123,0.009341034513273172
2015-04-29,7.3480307267632e-05,0.22839117056616492,3.082664007968391,-0.0015837723475846666
2015-04-30,5.600305707451609e-05,-0.4939582223631614,3.289679797650066,-0.000594660436154637
2015-05-01,7.026049835276348e-05,-0.5035130576175701,4.026510370352833,-0.0005949241314948672
2015-05-04,4.842896303507834e-05,1.154825104639818,7.030961697094861,0.0021797277596986575
2015-05-05,5.580935093863745e-05,-1.1340327245618493,5.263596688985081,-0.008547796502883731
2015-05-06,9.819751100499012e-05,-0.43902076525838946,3.0702040474084136,-0.009024550300119838
2015-05-07,3.512902179246547e-05,0.38100922852983765,3.467603784958705,0.0018115377275824684
2015-05-08,4.089717949635137e-05,0.2708808851876301,3.2944484085875763,0.00821057290531746
2015-05-11,3.621503569598222e-05,-0.8337765557056168,3.3643745527237074,-0.006804051979223846
2015-05-12,0.0001216368011290207,1.1761550216309327,7.213957505094416,-0.00362116529938028
2015-05-13,5.6369455412291044e-05,0.3460368942264885,2.919628131126208,0.002214644373286667
2015-05-14,2.88211969842052e-05,0.3563002143868447,5.8403204867987615,0.004814322428736695
2015-05-15,7.1962215278011e-05,-1.4926589016561218,14.429369236550187,-0.0036085500581783947
2015-05-18,1.5346644686334433e-05,-0.37179881482207094,3.6884874179628984,-0.0038234340277640833
2015-05-19,2.189091768028572e-05,0.5297881566021319,3.532851016961895,-0.0010085180223851076
2015-05-20,4.3974032451332965e-05,0.5149346400993391,5.495900976512316,0.0028213324547916585
2015-05-21,1.6554111421622303e-05,0.03945340234379113,3.882815407656473,0.004217459833334658
2015-05-22,1.8339835409583208e-05,-0.3199653359609124,2.5786504347994996,-0.005828665179990811
2015-05-26,6.157457681348674e-05,-0.8206354857425323,4.157366000784834,-0.0038371497119804587
2015-05-27,2.698045698211245e-05,0.4472253940351462,2.8317566374090224,0.003030538124503046
2015-05-28,3.0109013096824843e-05,0.1047953380581024,3.2120801366689027,-0.0006055521894419158
2015-05-29,3.433024885621672e-05,-0.6929517887307967,4.620458686640095,-0.002020593000219062
2015-06-01,4.928975316790969e-05,-0.23790286107899222,4.24190990241827,-0.00445960389918465
2015-06-02,4.152007690777166e-05,0.009614017671949516,4.540712107514016,-0.0016266955195032295
2015-06-03,4.868930362842687e-05,0.523103057797389,4.462012585694026,-0.0012217084497989639
2015-06-04,0.00010615678564553443,0.5009367581877612,4.321096734431211,-0.02016950377325255
2015-06-05,7.426594784864976e-05,-1.0391391632581692,5.1170925880046365,-0.0182528861983271
2015-06-08,5.935564120601273e-05,0.8407554818635316,4.055544434903478,0.004436378241940098
2015-06-09,4.644552276156874e-05,-1.227016373112131,5.294232313178067,-0.0021100357961496563
2015-06-10,3.1710449948413095e-05,-0.5365740974454362,8.563039033127415,0.002742265468717253
2015-06-11,3.361255201788069e-05,0.45219221515048075,8.827648238662764,0.00609053441675389
2015-06-12,4.59165545142358e-05,-0.8746450476979223,5.504661471672607,-0.010735713604317354
2015-06-15,3.091479022248515e-05,-0.15298329441150577,3.9063461694771164,-0.005305124864399602
2015-06-16,3.7094319804566686e-05,0.4738137570315502,3.5336992970893917,0.008896341803349639
2015-06-17,5.810760410787789e-05,0.31221300692832255,5.347542349456588,-0.0031680635515773936
2015-06-18,5.043219178635815e-05,0.15038516839169117,2.9754529506029055,0.010522030799365645
2015-06-19,2.298872130629548e-05,-0.0413506131074953,2.6810180128439494,-0.006510512336273866
2015-06-22,5.806996030466877e-05,0.48436726496015253,8.419583016732165,0.0014737449018005222
2015-06-23,3.744092152714385e-05,0.7231325981525728,4.792592727253121,0.005036767434473344
2015-06-24,5.360897471069485e-05,0.34904101494087714,4.0395834353317275,-0.010099056395047601
2015-06-25,3.7538052639401964e-05,-0.43232283809022976,7.764279243350468,0.00316682172330518
2015-06-26,2.561628678919034e-05,0.5229574088308067,2.859779398012141,0.0037871576404189256
2015-06-29,4.978146916052676e-05,-0.8231771812407964,3.778672758434032,-0.01801097321986722
2015-06-30,7.01428890994839e-05,-0.3376312941503935,3.222573307659025,-0.0034267285127929092
2015-07-01,3.9351930013555875e-05,0.46654455345789153,3.9045882327931425,0.008332469712845736
2015-07-02,3.2747508057707494e-05,-0.5040952736318353,3.0694128808177337,0.004246324984239713
2015-07-06,4.3681392097343984e-05,-0.02023924060653118,3.101567847594661,-0.00339552932596332
2015-07-07,8.649886596117696e-05,0.16717911675164215,4.835061245169944,0.004454329206123209
2015-07-08,7.852759768214718e-05,0.653872170574966,3.5878870042122863,-0.002572912172092323
2015-07-09,6.736457059301434e-05,-1.2943161544193482,3.747804678471827,-0.00689378545031083
2015-07-10,5.074150676487889e-05,1.507868782553311,6.0787669420549495,0.015870116498934106
2015-07-13,3.994151686698188e-05,-0.3997831708307579,4.771705561029164,0.004246381978267433
2015-07-14,3.08578007503737e-05,1.115599905813816,5.095340443865447,0.00443928087070633
2015-07-15,4.7150211540833225e-05,-0.6696801495136704,5.3019912554009725,-0.0016888170000433078
2015-07-16,3.4750299335151424e-05,0.9360847282576861,4.388738539932017,0.010508690965531642
2015-07-17,2.355492061826313e-05,-1.1148275467016624,5.019455611981318,-0.005030425642614578
2015-07-20,4.1240139170691625e-05,1.0412354946709497,6.793029098026708,0.010659314001061126
2015-07-21,9.470045304651359e-05,-0.33570755729004625,4.828972893928692,-0.023772858110606254
2015-07-22,6.995909685928658e-05,-0.8247070340162718,5.250357841560181,-0.011132710326525075
2015-07-23,3.7080711999634765e-05,0.3023550823040591,4.510286757756281,-0.002155183312488873
2015-07-24,5.3128503633288174e-05,1.0017244784780548,6.571885551921537,-0.006710788407400692
2015-07-27,6.046615445928733e-05,1.2593971725068294,5.296914298053634,-0.004571584634541992
2015-07-28,2.995209394042985e-05,-0.6390689423757664,4.439147185186794,0.0013082870405445313
2015-07-29,4.664749672480909e-05,0.2614265060762686,2.7136313297728765,0.01449459438489109
2015-07-30,3.600284551679784e-05,0.2724540985333113,5.08749580951565,0.002359671338367786
2015-07-31,3.584829904773533e-05,0.5168857029468656,4.956277626737074,0.0025679571323213857
2015-08-03,4.634672964891775e-05,-0.8713257938631506,4.952947387909012,0.003839756784831838
2015-08-04,4.8377523141643816e-05,0.08361577444595665,3.5979258698509438,-0.006407713917153224
2015-08-05,4.041538003766465e-05,0.06420221690010423,2.9842031773056243,-0.0006430450552841194
2015-08-06,5.150963229076129e-05,-1.0143507140630317,5.7464176920602945,-0.00021423963207212182
2015-08-07,3.297867563951139e-05,-0.7415522978828838,3.2560476999995043,-0.005807143349033872
