,IBM_RDVar,IBM_RDSkew,IBM_RDKurt,IBM_DR
2014-05-22,2.811493128103675e-05,1.0696558399206764,4.20198948631049,-0.0038165647844259354
2014-05-23,1.4108218768729497e-05,-0.2215279760245462,4.817146512868089,0.00139940060987076
2014-05-27,3.386914397588028e-05,0.2463943595727283,4.212518883377797,-0.006258046557579888
2014-05-28,3.635808025524142e-05,-0.9694278130839667,3.5200837465222814,-0.009242710094402362
2014-05-29,2.3751103825929872e-05,0.5532378937508976,3.665178812288719,0.0037070590170298345
2014-05-30,2.6912274396541343e-05,0.26467998370589413,2.4310516108144684,0.0032599334782004163
2014-06-02,4.17520896334209e-05,0.04054859199393738,4.510630625478826,0.007188456893444162
2014-06-03,3.2869370351714004e-05,0.7979532845976807,6.9685572881907865,-0.0071340689180310335
2014-06-04,2.949740908197225e-05,-1.9604349027653336,10.572349744187084,0.0007589854408509566
2014-06-05,3.7734165792985624e-05,-0.06755490408466219,3.5492310588220852,0.007935519325020124
2014-06-06,5.6271027850293574e-05,0.9053929714790728,4.856847641530834,0.00209489396247875
2014-06-09,2.2203627051621995e-05,-0.39789106239702826,5.412893496092635,-0.0008051545977370012
2014-06-10,2.250994915407143e-05,-1.6530568464735216,6.157068865537448,-0.010418312172716604
2014-06-11,2.06815929023763e-05,-0.348325477123828,4.09299962065876,-0.011131144686252092
2014-06-12,1.8697356364638713e-05,-0.07264206650034406,3.076011576360634,-0.005667572107557639
2014-06-13,3.036595671603662e-05,0.11345345126974415,3.3627189625760416,0.007366827637697249
2014-06-16,2.8377395474821978e-05,-0.39697287363296263,4.8273066793906825,-0.0011507207015819532
2014-06-17,3.3060387742848895e-05,0.3613499592903922,5.004394387934403,-0.0004937046727002681
2014-06-18,2.5623584717269464e-05,1.4231087064830665,5.819803938215572,0.007325224803589769
2014-06-19,1.866231973294207e-05,-0.6850034313024942,2.65607398040234,-0.004257312718259243
2014-06-20,2.76121993573651e-05,-0.5663752308458185,4.913902219401633,-0.0069709341521875245
2014-06-23,1.6731284978803142e-05,-0.16014386598870667,3.283457240096634,0.003244398964350026
2014-06-24,4.307816746159106e-05,0.7869239100255071,4.586737993185071,-0.00694171467029836
2014-06-25,2.403721456744661e-05,0.8125595767752192,5.324301389733614,-0.0008850858853470811
2014-06-26,5.443132823531658e-05,-1.7203208433260138,10.19347507259898,-0.0019387337433620644
2014-06-27,5.068677423136456e-05,0.6283701654810879,3.228209434274191,0.007401988424457606
2014-06-30,3.1076010135971285e-05,0.8326969519129507,7.062622222628333,-0.0024243662768625995
2014-07-01,6.133889272958333e-05,1.9157205960920491,7.460594730851368,0.02763898009151866
2014-07-02,6.360256447060109e-05,0.29715595251578664,2.812845642035183,0.010887479003161005
2014-07-03,5.694560310353097e-05,-0.15553092730843554,3.8854946458177118,0.0007429770161531124
2014-07-07,3.137002777705411e-05,-0.4580371457269588,5.5799601800224465,-0.0026026141104136258
2014-07-08,3.580457556163831e-05,-0.4476857366289333,4.828141230864018,-0.004370238490258416
2014-07-09,3.500962083553151e-05,0.24243588728604934,5.7216981830173,0.006389268723244079
2014-07-10,4.477974709012667e-05,0.021826016053954265,3.4392171205347606,-0.003828884935712651
2014-07-11,3.9731790297858435e-05,-0.3169918524868681,5.535660602686886,0.001597361769389849
2014-07-14,3.4553745760280826e-05,0.6698247161322195,4.555841820438975,0.009844846792291584
2014-07-15,3.167455930405606e-05,-0.5296216885127966,3.2854276069048955,-0.007241783026898929
2014-07-16,5.734007682630442e-05,-0.27842983578484587,6.310991126605563,0.020323636825932745
2014-07-17,0.0001861512771501632,0.6463220484461885,4.374388289387857,0.0006753742561969034
2014-07-18,0.0001232469432335778,-0.8946073718229081,8.795334455552794,5.209090491309354e-05
2014-07-21,7.925936503562859e-05,-1.0506552071439634,5.3779493138961705,-0.008608470088478981
2014-07-22,5.149293085258853e-05,0.4018678263617726,2.7794550436492647,0.016834247348541886
2014-07-23,4.491076115080211e-05,0.9542105388255732,4.264773180677976,-0.0023728540588336955
2014-07-24,2.9795465137427657e-05,1.1592186523322192,7.366168285677023,0.008280422748509153
2014-07-25,5.137532270877858e-05,-0.26290837104585485,4.822085149011285,-0.0043117137418091644
2014-07-28,3.8573710995054476e-05,0.9171681121237594,5.301443380300255,0.007073701937614807
2014-07-29,4.343584827397865e-05,-0.21966162177768223,2.6356872407561287,-0.006199600970871799
2014-07-30,6.672235727459495e-05,-0.20482867003770994,2.805719053281636,-0.0029337966270235327
2014-07-31,9.063580026841031e-05,-0.3919586183531611,3.7724358247546057,-0.012083024023776368
2014-08-01,0.00011055756948345087,-1.0404201590317848,5.868300737696377,-0.013234724800600617
2014-08-04,2.675087800189824e-05,-0.3081254795069643,3.780752695561084,0.002587264129253697
2014-08-05,6.874710524193311e-05,-1.2497924557081406,5.316886843523945,-0.013484623215730629
2014-08-06,5.779185637604799e-05,0.7859897636986328,3.8854028564342027,-0.00016116924578479797
2014-08-07,4.574069214680296e-05,-0.6226082763753938,2.8372334836167243,-0.00902022003605829
2014-08-08,6.426540501304996e-05,1.2669035324642886,4.726206058132202,0.012563008522540997
2014-08-11,2.8299871562492233e-05,1.1104338319021678,4.190054780559796,0.004490653526164401
2014-08-12,5.224485646637651e-05,-1.233379864270704,7.177639808605951,-0.0006936297424067206
2014-08-13,1.684438389506967e-05,0.3755414494217199,4.807464456804266,0.0032508549612177973
2014-08-14,3.044804828748004e-05,-0.10870241308372784,6.079258957453369,-0.00037253857952368463
2014-08-15,5.765189203487317e-05,-1.1677397791702628,5.448253883740474,-0.0026645700788137106
2014-08-18,2.8397922380263215e-05,3.418650554596942,23.190482491791386,0.010511024027727522
2014-08-19,1.939433127738211e-05,0.6047609607074871,4.99304309822185,0.00374265894230863
2014-08-20,1.796585375879424e-05,0.29561743658614,2.986759983580482,0.00015778224939300145
2014-08-21,2.284843438107777e-05,0.8850929282338382,4.065403967563277,0.005926546904651886
2014-08-22,3.392515562664514e-05,-0.1776136556289224,3.485679749714008,-0.0042971800888427225
2014-08-25,2.4374036390112804e-05,-0.2240621619573772,4.859013696625268,0.003931127267437162
2014-08-26,1.618012776373918e-05,0.4464497910794929,3.128316596883932,0.009527413647911764
2014-08-27,3.835823537584569e-05,-1.1674512488716395,5.0598000559890295,-0.0038417444011633606
2014-08-28,2.4162714011262028e-05,3.762715289090026e-05,5.695265391524383,-0.0013011112610108455
2014-08-29,3.917194554390404e-05,0.3147599637971603,4.09322169320793,0.0015613318561698009
2014-09-02,2.6739759890018743e-05,-1.211299851042821,6.5087689185339865,-0.0038556436356369517
2014-09-03,1.8326455571829488e-05,-1.2213841652578947,5.680719121358757,0.0020338673813187214
2014-09-04,3.512773182319855e-05,-0.05765667369524929,2.805209552565377,-0.006638248175166339
2014-09-05,2.93063174882587e-05,0.7071867558322118,2.6669962947475843,0.002723153995787264
2014-09-08,2.7606161964745282e-05,-0.6098728444285897,3.2484829480654263,-0.005559144118474357
2014-09-09,2.084621900457298e-05,0.8546779423646889,6.802769285492629,-0.000789184957972644
2014-09-10,3.24004796360078e-05,0.7050833993112087,3.031881828135744,0.008125020469163857
2014-09-11,5.901949525970369e-05,1.7819641515864721,10.138556146462584,0.0009394333246062203
2014-09-12,4.478201196019095e-05,-0.22016308921343877,4.565052602638832,-0.002297666426833267
2014-09-15,3.2608646974535574e-05,1.1697583992603964,3.562197847784612,0.0027669608499101273
2014-09-16,3.2879933483697386e-05,1.5593475715206062,6.502514043437297,0.005977731801502628
2014-09-17,5.7109202555148976e-05,0.79130207824608,6.94745106136531,-0.000829530398211098
2014-09-18,2.0918563184713737e-05,1.7740195679738422,10.62147188693173,0.00491525113639657
2014-09-19,4.002042480377341e-05,0.07242692081567399,2.8499074198024,0.0012895477395895583
2014-09-22,2.3774468373714003e-05,-0.8507131152894275,7.904560592291347,-0.004598313724255121
2014-09-23,3.328532481709645e-05,0.08642202405469192,3.4168199163242923,-0.007745787300343032
2014-09-24,4.708513083767282e-05,0.5477860109513639,6.9340932631781325,0.003594570370053951
2014-09-25,4.8960972214947185e-05,-1.5571729859266652,4.976426483069202,-0.017308655445898324
2014-09-26,2.991294149765984e-05,0.747652884445195,4.867813666233965,0.005539654875327926
2014-09-29,3.0542722013464085e-05,0.9817818357078931,4.245147413792685,-0.0022121640637395856
2014-09-30,4.227875864942999e-05,-1.1025048958077333,4.610153966550748,0.0010012644375443358
2014-10-01,5.7745232810255934e-05,-1.5051824305482486,4.976520434660432,-0.014111765243677965
2014-10-02,5.566773793143562e-05,0.14205985024221654,2.6470624447357287,-0.0013896883332629173
2014-10-03,5.297145247998549e-05,0.5754725912762437,6.742217763399064,0.009372018019329964
2014-10-06,4.885272943281099e-05,-0.6587745118694662,3.110251742495468,0.0019590718377120453
2014-10-07,5.746612165524462e-05,-0.06860132053478585,3.4204671700689016,-0.01777210414275121
2014-10-08,7.508482943016272e-05,0.9493674438541335,2.7584526069797435,0.019463524611124328
2014-10-09,8.271397226973374e-05,-0.3612545268014911,2.103463192248721,-0.015647726362360004
2014-10-10,9.560428450561942e-05,0.7436438324456935,4.611927794958283,-0.002631943251189206
2014-10-13,9.554023245487956e-05,-0.0936375611433177,2.6855177758193842,-0.013046671940935006
2014-10-14,0.00012006627470157979,-0.4449147143717658,5.125003074463987,0.001524665939169445
2014-10-15,0.00025085265341112797,-0.05523984422265383,2.6413605301433427,-0.011215994063489276
2014-10-16,0.0001477615147078947,0.17371366681237713,2.801462452724315,-0.010564782675435147
2014-10-17,7.49584392745915e-05,0.8614495708141133,4.390010985491026,0.012213995396803234
2014-10-20,0.00024309911609784877,-0.19335377734897208,4.329564832438918,-0.0737912257306288
2014-10-21,0.00016906523652421952,-1.407623527217819,6.236608788263334,-0.035330101450766094
2014-10-22,0.0002195371561518675,1.5198733821812844,8.311189742034992,-0.008860909847533627
2014-10-23,5.597247849388151e-05,0.13986188235253577,4.082721321681487,0.0024076568331556913
2014-10-24,2.607402849288477e-05,-0.6785149019887363,6.37222202129653,-0.000616669578277218
2014-10-27,3.1301500799008414e-05,-0.4053187770740205,3.6702394820851323,-0.0012966978171409238
2014-10-28,4.0295220831125e-05,0.5087372252218599,3.1887743702036784,0.010630779453030925
2014-10-29,6.61808960507719e-05,-0.8686269376307725,6.03909823473206,-0.0008559589039771609
2014-10-30,2.5941307403950352e-05,0.88136645938891,4.287425276461899,0.0054299339835441884
2014-10-31,2.5958340655351083e-05,-1.4218904738193185,5.688457135772972,0.00030427862165716135
2014-11-03,2.2083448918126144e-05,0.035596802365238586,3.5958207675283624,-0.00024341411227357668
2014-11-04,5.1591292969535446e-05,-0.9418069630054265,5.523337545976119,-0.010458354857470376
2014-11-05,2.8208425394795837e-05,-0.9344295635369685,5.274124644361409,-0.005116194438197219
2014-11-06,2.78213612282998e-05,-0.23685978735011798,3.6554738535522566,0.004593881817547718
2014-11-07,2.375286292010266e-05,-0.3229302793344975,4.179674696691565,0.003770865235798837
2014-11-10,3.897937287447899e-05,2.5996271790634222,15.473058397700045,0.008723361405837515
2014-11-11,2.9317409247506483e-05,0.03344624248297417,3.201321741961831,-0.0011628561194125808
2014-11-12,1.8220043769975917e-05,0.23473484631383185,3.646074988775841,-0.008486599634998093
2014-11-13,1.8992249813791405e-05,0.5352941124222821,2.959957890416282,0.00535869053243232
2014-11-14,2.6693819231045994e-05,2.9032095555481017,15.44993267369404,0.008380503356653968
2014-11-17,3.596424287774192e-05,-0.19040148658255923,3.2058442746312337,0.0
2014-11-18,3.555640379560718e-05,-3.3505140157757682,19.529220730455705,-0.013924346229855722
2014-11-19,2.4515115304061026e-05,0.16610357533595138,6.31905334837095,-0.0028456188457921527
2014-11-20,2.4238061428833385e-05,-0.415202442226198,3.314681409839753,-0.004905746921088472
2014-11-21,3.534598639237361e-05,-0.4912989538310287,4.132855575088681,0.0017416517108532759
2014-11-24,0.00011859499490244935,1.051367386046504,7.905372681726801,0.0076142193465171815
2014-11-25,2.6232032504259056e-05,-0.029370553024617337,3.5656957114235452,-0.002408044173506596
2014-11-26,2.8750287322503193e-05,-0.21627570782636915,4.864604800320065,0.001173913446537611
2014-11-28,4.7597043973728845e-05,-0.5393579721369489,3.735988460819513,0.0013577298190918796
2014-12-01,3.8284527049749596e-05,1.4046695192449778,8.098189189073755,-0.0038927126489429753
2014-12-02,1.9536146027477044e-05,0.16255425189861042,2.7226788108530813,0.0069709606378696165
2014-12-03,3.693721834167727e-05,1.6773599710518894,6.085337059323743,0.011308790835827587
2014-12-04,4.8842336702156015e-05,-0.45054753557111793,3.9936997201386806,-0.002861044515150013
2014-12-05,4.681276496359411e-05,-2.4757630311440697,16.60668396706135,-0.004765934248529113
2014-12-08,3.807406990674644e-05,0.013188483016617583,3.3310322103629213,-0.008673670664612665
2014-12-09,4.84644699471328e-05,-0.06389489631468294,2.2463270633950594,0.006957115479817588
2014-12-10,5.211749710158451e-05,-1.2276109744876849,4.803098690213993,-0.01533265706968745
2014-12-11,6.320167956778242e-05,0.7269979565261494,4.609060968462715,0.0034829708083332633
2014-12-12,0.00013796143444825824,-1.6750115339433467,7.181697018114126,-0.03596525434392728
2014-12-15,0.00020107401125927997,-0.10642566925880312,3.262178476547875,-0.015043945729924957
2014-12-16,0.00020461291025971606,0.760793699803624,2.7770544161474433,-0.010838498413606068
2014-12-17,0.0001530591905790523,1.122309123443749,8.46803946649942,0.0034283455022636744
2014-12-18,0.00011356274136322382,1.5332968259363675,4.981643371670859,0.037147971576450445
2014-12-19,8.568658615487936e-05,0.5735396173563331,4.6794159757017395,0.005249977289480512
2014-12-22,5.7330152652209864e-05,1.391619251939388,4.786866264885292,0.018316144849229055
2014-12-23,4.186854459708286e-05,0.3656580636319431,3.9695268392435357,0.004942943353288598
2014-12-24,1.9988785252935412e-05,0.18608691377844302,2.660931367818451,-0.0025922582947037753
2014-12-26,1.9266055851482827e-05,0.5958829463199249,3.7652577142098944,0.003208359002864647
2014-12-29,0.0001008653050165718,-2.2053248781102703,10.144605714091947,-0.011336755599748116
2014-12-30,1.706291379250992e-05,0.19627076197656948,3.0826037545547544,-0.002870014653116648
2014-12-31,3.284914135816642e-05,-0.1414607164577715,2.736701632938468,0.0024337479168838883
2015-01-02,8.038190582805387e-05,0.40096130516518635,3.539756769012015,0.010046839961558085
2015-01-05,6.594901780884553e-05,-0.826273501039782,4.328141589829208,-0.015860247746085854
2015-01-06,0.0001853553613748885,-0.8532941561942943,3.2240339063197814,-0.021801668157479526
2015-01-07,0.00012240712697673652,-1.2853362445684662,7.143506961747458,-0.0065571834358015835
2015-01-08,8.26884622804691e-05,2.4515109765314165,13.101123169060731,0.021502251350143275
2015-01-09,0.00026462574410695205,-0.7743730404052894,11.943971390961213,0.004346097814783789
2015-01-12,0.00016203363657964743,-1.554073251916839,7.052947538423343,-0.01692331933568081
2015-01-13,0.00019891688795428678,-0.4336093408178088,4.298209747931375,0.0023622529387363755
2015-01-14,0.00020346918098580475,0.33373627011350593,3.2264844574192377,-0.006461703107373928
2015-01-15,0.00016923205420001772,-0.03989331204071802,2.759945146729518,-0.007926019227212144
2015-01-16,9.455718281424952e-05,0.7170465222713085,3.352701165958657,0.01648990357024971
2015-01-20,0.0002180083364996627,-0.47818518192595644,5.549265863282356,-0.0012097679184766008
2015-01-21,0.00033572196680718014,-1.6200577257063298,9.670561743278602,-0.03145480708988835
2015-01-22,0.00010796076341671647,0.9232662761590371,3.5640463615551345,0.021465619697705662
2015-01-23,4.819380454072879e-05,0.6358432047440132,3.3355890578181366,0.0030842120451932686
2015-01-26,0.0001346966464816551,-0.9411077563343158,3.867290026702544,0.0031389343757473043
2015-01-27,0.00012209365503242762,-0.2644601026830741,2.311609885007516,-0.017353956417124117
2015-01-28,9.329291213879439e-05,-0.8076776945978129,3.8011696996390096,-0.01389178526133339
2015-01-29,0.00040908652941051935,1.3801869836901932,8.991339778582052,0.025601614576678422
2015-01-30,9.417541243152467e-05,-0.2578743001787187,2.268589298699667,-0.014055154254315916
2015-02-02,0.00016005042622873835,0.709612361722195,4.090553230502357,0.008767284052145996
2015-02-03,7.747247335538196e-05,0.3159463809223138,3.2765655682152057,0.024336059031847768
2015-02-04,9.059033603246757e-05,-0.40506108934995244,2.7008916744395313,-0.009574390316614334
2015-02-05,5.958334677076767e-05,0.0070127993771298665,3.0534949263095523,0.006034287359565127
2015-02-06,5.952366876014077e-05,-0.2902493098718357,2.747072586358323,-0.0005740256063955229
2015-02-09,5.618347273694261e-05,0.26989556767589296,4.167995030245103,-0.006208635922069661
2015-02-10,7.58940568185412e-05,0.2855608909580261,2.6722050927833174,0.017880826793236437
2015-02-11,9.399539444225633e-05,0.0203447007465304,4.11467667198048,-0.002272901542092143
2015-02-12,5.651994920589874e-05,-0.7975525691053498,4.741356860292515,0.0020207496528215074
2015-02-13,5.0645485128760975e-05,1.2613151038973263,5.246248526831409,0.01178988196129982
2015-02-17,6.121809218248287e-05,2.1674039151241025,11.344145585072136,0.003485143692633308
2015-02-18,6.430807390021048e-05,-1.8922835086397674,15.483814381067042,0.007612780065229252
2015-02-19,4.698943985183451e-05,0.8110092130956218,2.6351742240387424,0.010426680100187546
2015-02-20,6.002523839658487e-05,-2.0999911543749414,13.399703559087376,-0.0014653946720226685
2015-02-23,4.8843277331521205e-05,-0.8946593996517307,7.507325150754663,-0.004531997766778595
2015-02-24,5.201997032006851e-05,-0.13448539505954515,4.8262148709577035,0.011716645387468638
2015-02-25,6.667498483754418e-05,-1.4146444295520013,6.347356201874955,-0.012330605430359576
2015-02-26,0.0001262386569012996,0.11272842228093453,3.2604889560422667,-0.01198742632724148
2015-02-27,6.51134982462274e-05,1.8505821228437118,7.655808460761181,0.006629362388847149
2015-03-02,6.358419428789777e-05,-1.1038439942347362,6.036695656656056,-0.00905666093591595
2015-03-03,6.445738421675238e-05,2.204771341122232,11.296291226435256,0.0034214142940198755
2015-03-04,9.532720248960412e-05,-1.1590619378841587,7.841123226083968,-0.010048441877435366
2015-03-05,5.078177980403116e-05,0.9939189216142056,4.952586506202297,0.010979514841290339
2015-03-06,0.00011914688419370632,-0.9896471967383079,5.103258301435369,-0.016767206878171237
2015-03-09,6.033284070814044e-05,0.6843603306470519,3.783087006010953,0.014220374194205299
2015-03-10,5.997852393262567e-05,-1.4806349679480948,7.362198225644049,-0.018583120996401803
2015-03-11,9.411093594817078e-05,0.26579154997141596,4.033517569633271,-0.006420744300849712
2015-03-12,0.00010574658005885787,1.1784523110333915,9.719631105144455,0.007497442991977188
2015-03-13,0.00010722591225282446,-1.646705845260798,8.741576623001638,-0.023699223751593834
2015-03-16,5.441593414270421e-05,0.11375971111571878,4.913024692472809,0.01798577160396775
2015-03-17,6.68792785490232e-05,-0.5028824308547825,3.6470027841287003,-0.0007641981564621148
2015-03-18,0.00017681922780602197,2.7455641029683897,14.597008508828498,0.017994801502736024
2015-03-19,4.890925533608014e-05,0.11551122447462646,3.8982664045974276,0.0
2015-03-20,8.865059600920037e-05,2.8663064828928726,15.530599255508477,0.019028089251890812
2015-03-23,8.342241465193108e-05,0.13324055937400156,6.929897732363872,0.010686876550879632
2015-03-24,7.81253672945946e-05,-1.9692914212029153,12.557924867043132,-0.009950553273647245
2015-03-25,0.00013565901080324453,-1.1562643426659356,4.18995909060629,-0.023588671051582466
2015-03-26,0.0001052570178416109,0.5908494377517142,3.122067937769039,0.00869292953981926
2015-03-27,7.450729025697896e-05,0.2269593755426001,3.416973811839352,-0.0011835809866900249
2015-03-30,5.867405735015481e-05,0.810782553166356,6.278454947524546,0.014052892318951571
2015-03-31,6.919930408667117e-05,-0.34448243725600664,4.503939767998999,-0.013429501663043908
2015-04-01,9.7766828320559e-05,-0.7054818741451372,3.7272604990826634,-0.008258405577145744
2015-04-02,0.00010022738542548401,0.29606759321286996,5.1097390621285985,0.007946546549427502
2015-04-06,5.752301047709632e-05,1.0516703520634743,3.6437651871020416,0.009861120048839211
2015-04-07,4.893529014033168e-05,0.07385573877573197,3.193967402607436,0.00018495341714253044
2015-04-08,0.00014079782382294808,0.29549523329420296,5.046412696083634,-0.0013581435627099125
2015-04-09,6.787624710798467e-05,-0.10485421367114536,7.297764768644127,0.003022672604239496
2015-04-10,4.556862142673619e-05,1.1563915928077817,7.715610022411243,0.0031980380985032753
2015-04-13,3.5684963398680966e-05,-0.04499386595072839,2.9223625090381655,-0.0029514061709452477
2015-04-14,7.519155293604132e-05,-0.1414051840283257,4.101185888060719,-0.000493008191616795
2015-04-15,6.404592881064268e-05,1.0185830883692522,6.827458713767669,0.011212409395501055
2015-04-16,5.534234690921241e-05,0.018214189802693084,3.068867520794634,-0.006111533545327674
2015-04-17,8.241684438194165e-05,-0.5556816638940552,6.523939637093038,-0.015194796066952065
2015-04-20,0.00015940824290224036,1.6015759638369507,8.353676059930004,0.033598765609947456
2015-04-21,0.00011377209103915668,-1.842232440350287,7.418869663728051,-0.011500822868274696
2015-04-22,8.878959027470155e-05,0.5973876375770042,4.872488061650637,0.006674370041818811
2015-04-23,0.0002719269358944982,0.8965573318667045,2.997563841711831,0.029084420071840533
2015-04-24,8.186269548099048e-05,-1.95258302736262,11.49971269712454,-0.002705747604029085
2015-04-27,4.975488681826536e-05,-0.2658924135099611,2.3465572693292893,0.005579765029644079
2015-04-28,0.00013600951025518858,-0.040165867769386916,3.771821235181234,0.018512095026673947
2015-04-29,0.0001490268988991214,0.4703743368969265,3.1851376263505577,0.0027561382376557475
2015-04-30,0.0001589332789110776,-0.2953276828862523,3.919996362745348,-0.017993508376279443
2015-05-01,7.160859478653184e-05,-0.19083468206304716,4.951540687642644,0.013798854442460318
2015-05-04,7.618352473519113e-05,0.07795234028724977,6.24975266253396,0.0017259296010454506
2015-05-05,5.9469411226870945e-05,0.19781013268353762,2.9981342714636416,-0.0051287651510705246
2015-05-06,0.00023225473573012452,-1.7468248595543077,9.551209124149906,-0.01012228551244121
2015-05-07,8.148780234007131e-05,1.8492329083851347,9.323600130900306,0.005512493350746439
2015-05-08,3.364975231439029e-05,-0.5528406659207891,4.347939262204686,0.009835133055749345
2015-05-11,3.8240087448143704e-05,0.3817495635656918,3.9548353652209802,-0.009075239767601495
2015-05-12,0.00011859799454789959,-0.4514613126493147,4.898173271674492,-0.0033364168457952204
2015-05-13,5.6655335317374154e-05,0.09325501494015453,3.958013366772118,0.010092566621963783
2015-05-14,5.675960015761305e-05,-0.8943260254570088,8.77380722302013,0.010221642807334952
2015-05-15,3.9041107908408244e-05,-0.8108625533697641,4.467308656647846,-0.004549245965320026
2015-05-18,4.360645253518474e-05,0.0929125213039958,6.256559778927772,-0.001155083797010903
2015-05-19,4.2179346758379264e-05,0.34997538414996643,3.6141238842014363,0.0024239803220504896
2015-05-20,6.27081622914098e-05,0.6592756793441102,5.520808743928626,0.001612756396465187
2015-05-21,2.4548766279206757e-05,0.28379357835367214,3.2246748654993884,-0.0024200694525706723
2015-05-22,3.081728347934042e-05,-1.1481127619074913,7.752193466748297,-0.006482229952418095
2015-05-26,4.710436762195282e-05,-0.3965003990813302,3.2998923445449844,-0.012209992092477862
2015-05-27,5.944759672022774e-05,1.7433477010897085,12.034165324336751,0.010931612848199102
2015-05-28,4.121249470663317e-05,0.2286576983967731,4.237979450501821,-0.001687285337807154
2015-05-29,4.444710512784568e-05,-0.8733565486158347,3.862381900680833,-0.01206972603755574
2015-06-01,6.508219370304102e-05,-0.2744046676105365,4.804986611784922,0.0031192936935910964
2015-06-02,7.05554944942388e-05,-0.844226253428744,6.152544694592288,-0.0031192936935910964
2015-06-03,4.4865611492253065e-05,0.5489708136148179,3.9428653973770498,0.0015904274053646361
2015-06-04,7.209617386613554e-05,0.613616543418319,5.127122950519564,-0.00910461019101394
2015-06-05,4.68700200996189e-05,0.3111375940970387,5.079581024742678,-0.00583697192528998
2015-06-08,4.873633072489277e-05,-0.4255501696983089,3.8176439525550956,-0.012382306784624042
2015-06-09,0.0001105513596837685,-1.1076683092794317,10.7583615831326,0.0020542133408216756
2015-06-10,4.392437591200477e-05,1.7251608949091453,6.5246427412575,0.019367118935887717
2015-06-11,5.086185171920198e-05,-0.34872077163324305,4.437556116561997,-0.0008290104423709366
2015-06-12,5.1527887964024565e-05,-2.2717819965668298,16.506663949732875,-0.010662290242137828
2015-06-15,4.700128441751549e-05,0.2170236810041469,2.3155368024680727,-0.004381174302947599
2015-06-16,6.089709050467967e-05,0.34659893509742323,5.363929169953241,0.003482467286589852
2015-06-17,9.444314585035027e-05,2.0432034225153255,13.782935534388553,0.001975982985540803
2015-06-18,6.79561273623631e-05,-0.9865286311324196,7.3269640232194355,0.006439813002134365
2015-06-19,3.85334205426367e-05,0.2785535876716776,3.9178145153300252,-0.0075170889713174205
2015-06-22,2.9002463144383096e-05,-1.1141322215951523,10.734310071439193,0.004421548556007515
2015-06-23,5.519359807642217e-05,2.0379431599877913,9.673639561969265,0.00529210018082793
2015-06-24,6.0189753576604556e-05,-0.2852163333630721,3.988545304870336,-0.00983336241976307
2015-06-25,3.592875920628665e-05,-0.9229564495997125,5.340452750217256,-0.0053445360170156775
2015-06-26,4.070950887222913e-05,0.5777939313223776,3.7714431814148313,-0.003740135717072768
2015-06-29,5.4355653544326984e-05,0.2508681576044685,4.263839977443078,-0.015163536803360245
2015-06-30,6.452412256477457e-05,-0.03412413159699206,4.585530668722017,-0.00190385396721382
2015-07-01,6.439748800384674e-05,0.007422344015286001,4.849773032737132,0.011187558908895667
2015-07-02,2.96384570467121e-05,0.22251324123496702,3.4572882466721104,0.0036409661390699455
2015-07-06,3.955670351207385e-05,0.7349844873082731,4.657211244620769,-0.002182910455465148
2015-07-07,0.00011242119794184323,0.7014038064263551,3.8410209101346706,0.0016376814647927063
2015-07-08,0.00010656951990170969,-0.9744986459470151,4.273828688739406,-0.01121413663371218
2015-07-09,5.959882391845113e-05,-0.4430851693186998,2.6679257089726782,0.004220150160902492
2015-07-10,4.2242108519523953e-05,0.24541014929104632,3.0652781607777357,0.018742819105153075
2015-07-13,2.6782039632907493e-05,0.7460760088576193,3.6980031681030416,0.01445042404832897
2015-07-14,2.431054722280497e-05,-2.3710767311061756,16.039642738493793,-0.004556305650407211
2015-07-15,3.453289097972713e-05,-0.3209079369470382,4.395546102382565,-0.00047453527513852123
2015-07-16,3.893205439609906e-05,-0.025675679022503964,6.575483170244447,0.014549737317948619
2015-07-17,3.3890922777345376e-05,-1.0870136360150437,9.206030203863337,0.008791536979464887
2015-07-20,0.00010723707863259904,0.044030853674097925,3.9105680527078333,0.004107385427947641
2015-07-21,0.00019072493968500884,-0.0982375523054389,5.913333627999015,-0.06038279032780025
2015-07-22,5.822784878643019e-05,-0.1462874608293029,2.8534163539174138,-0.016820829985961794
2015-07-23,6.041939917148124e-05,0.8194248563168685,5.350902916422065,0.008569437497313537
2015-07-24,3.0747919881030345e-05,-1.831587484682226,6.634253627667102,-0.012318344514920199
2015-07-27,4.4387656822048404e-05,0.23190777554791717,2.7235365102894926,-0.004265435971421816
2015-07-28,4.1434769775301054e-05,-0.573552205671524,6.216686258377417,0.006141912875098576
2015-07-29,4.4225123914054416e-05,0.22953399066290636,2.6654465580794153,0.00647686492928834
2015-07-30,4.599828730040973e-05,1.3436311615192715,7.901657188494791,-0.0008076456324976888
2015-07-31,3.7477770623155566e-05,-0.293485494526385,4.634755231086528,0.006379086253636146
2015-08-03,9.280748440212167e-05,-0.8495285279648546,7.299276493249105,-0.020456050513083746
2015-08-04,5.8835990541571104e-05,-0.2120353959022556,2.8173792116308425,-0.007018465052270884
2015-08-05,5.466303186371298e-05,-0.8495622140170085,3.4168994103047905,0.0019015108957098903
2015-08-06,3.157863398305102e-05,-1.0454616158759469,4.412958417728183,-0.0017895943947117132
2015-08-07,4.5873322732859025e-05,-0.4546110728615734,3.1736535979304437,-0.007706102745238752
