,WMT_RDVar,WMT_RDSkew,WMT_RDKurt,WMT_DR
2014-01-21,7.223301233981405e-05,-1.6982324545770358,8.221062898178388,-0.004604483294938788
2014-01-22,4.3246951047370284e-05,-1.4039227236575484,6.612594347507698,-0.006481996912403254
2014-01-23,3.936837033835818e-05,0.9529169981255683,5.825284746464846,-0.005189058784073275
2014-01-24,9.368839011738989e-05,-0.2726628041862823,4.693377479271279,-0.00723011873557855
2014-01-27,4.843510530476569e-05,0.3583327631329583,3.4426722586507,-0.0036345988814883157
2014-01-28,5.12688338867024e-05,0.49181519653304556,2.822634194621519,0.006988215039493539
2014-01-29,9.876118858899015e-05,0.4225696027115071,5.764248195264882,-0.007662665515294265
2014-01-30,4.9582487699986936e-05,-0.11919210672594042,5.277736143927821,0.008733561281145441
2014-01-31,8.756835713848513e-05,0.7360991869265721,3.4364388821532508,-0.0009366995261750333
2014-02-03,7.506530075197271e-05,-1.4487003311451208,5.5399836089956125,-0.027421170434455355
2014-02-04,7.585223680099929e-05,-0.35885029632284665,4.339292624558679,0.0009630662199633377
2014-02-05,5.6286181493278396e-05,0.9917794897749654,5.063225770923797,0.0019227863334139172
2014-02-06,7.703736112508826e-05,-0.023922292358058504,5.230533846064155,-0.0006864244425095478
2014-02-07,6.535087699449786e-05,0.6199771070941525,3.131582182638394,0.01269032540920989
2014-02-10,2.7444659825709367e-05,0.5336006294186721,2.5421775888379745,0.0001355212745073331
2014-02-11,3.6329462607774025e-05,0.9945660038795731,3.2377869896213407,0.014001526911012085
2014-02-12,5.4203330313678295e-05,-0.6360054487590439,3.5356093014279826,0.0021366750667555223
2014-02-13,9.39036012245178e-05,3.77598862663198,26.351940226353275,0.005321821346472966
2014-02-14,3.9427509015307125e-05,1.23398953106725,8.676253390868487,0.005689818109344991
2014-02-18,3.846121455522881e-05,-0.34546062821914153,4.554026748050314,-0.006087802237849438
2014-02-19,5.607756776346506e-05,0.8495628351331609,3.822644255157892,-0.00639237149689631
2014-02-20,0.00010350323354992662,-0.7594654382769128,7.645975282873979,-0.017928536376765614
2014-02-21,6.21194443843207e-05,0.36594779610846495,6.02133812611826,-0.0054556036971051824
2014-02-24,5.492252700991359e-05,0.04384201944098494,5.523881275587409,0.0031405289370765033
2014-02-25,7.369079253737734e-05,-0.8555408427508014,7.790219728077594,0.0
2014-02-26,6.937389309213936e-05,1.1018087307770115,3.8817951640403465,0.019308059065845207
2014-02-27,4.7427824059290605e-05,-0.3801459455620402,4.50463346305309,-0.0029465384952391815
2014-02-28,6.463124793509673e-05,0.04827903481415235,2.9168894525367435,0.0018759680189965877
2014-03-03,6.582462715800202e-05,0.11492204441047556,5.356736027734774,-0.007794767054725149
2014-03-04,4.868427200736086e-05,-0.0014480819457639237,2.889837340329477,0.013534712302866403
2014-03-05,4.20367240251841e-05,-0.7615037063164513,3.9834164781725376,-0.004401963488777305
2014-03-06,2.0103093304606788e-05,0.17383533856178215,2.4973801040421866,0.0010689156764396301
2014-03-07,2.4101384179712506e-05,-0.5237063504984026,4.972042680754918,0.0024163365086726785
2014-03-10,1.611596288726756e-05,0.3718587523499824,2.7203132888564863,-0.002013003960602333
2014-03-11,9.348014512225051e-05,2.521812949423754,22.033742868361433,0.006561472682121483
2014-03-12,6.363710712568975e-05,1.1762141417054985,8.271774265897188,0.008109169110043446
2014-03-13,3.624173217937268e-05,-0.6417072548586384,3.041383545911285,-0.00797571421658727
2014-03-14,3.270190571003584e-05,-0.48555833006853827,3.0559662717498637,-0.008712800027196543
2014-03-17,2.7046444425889866e-05,1.1441153827513826,4.077996993011998,0.005370715707293527
2014-03-18,3.068937818841057e-05,1.825829171765919,9.867483857323794,0.0012046509803633754
2014-03-19,5.610018802819107e-05,-2.10883286916596,11.15163273288938,-0.005229895225693504
2014-03-20,7.062404731929375e-05,0.5760390442693977,2.777950545861676,0.013354926139670376
2014-03-21,7.635039703941792e-05,0.45194130103472874,2.2907325974875303,0.009506382947446212
2014-03-24,5.0326777513025594e-05,-0.3575781598412472,6.739378929300016,0.008635362833815385
2014-03-25,6.97958766939461e-05,-0.8735369376922361,4.077824031992724,0.0014321159232917324
2014-03-26,5.195334624019915e-05,-0.34629772661112734,3.748339711694994,-0.008360795273710586
2014-03-27,4.981958128799656e-05,0.22762764490722776,3.4968657119753415,-0.0011812442925789313
2014-03-28,5.32435200235091e-05,0.03574159218446905,4.414084586905193,-0.001708585410850283
2014-03-31,3.280000080064694e-05,0.4329904406598412,4.7118525145553045,0.005510265149688998
2014-04-01,5.141775308024934e-05,0.6835863161307997,5.760400619683,0.004438601342353188
2014-04-02,2.5420404664314844e-05,1.0970970624667309,5.2369138805413815,0.005326317298012917
2014-04-03,2.3301874433505706e-05,0.8293122326783711,6.977693991897304,0.003621454726410178
2014-04-04,5.427144591151653e-05,0.4602904941146549,3.380688064878717,-0.0019385324874603427
2014-04-07,4.8531293050353664e-05,-0.6324619338289106,3.0188932975595577,0.0
2014-04-08,6.647655306973306e-05,0.701973319645165,3.324303811276012,0.011190820125876577
2014-04-09,4.722742378621844e-05,-0.4267863553522681,3.7005701038280234,-0.0026899383502261287
2014-04-10,8.03119519212539e-05,-0.4922926965770894,2.481056352703234,-0.01394824037937159
2014-04-11,5.4792439957132195e-05,-0.34805213060379475,2.8553497418046274,-0.005084996217185278
2014-04-14,3.503360882483456e-05,1.2412393075895158,5.8472431491411685,0.011437640502947488
2014-04-15,5.99032191251027e-05,-0.26209654440077595,3.505530751759761,-0.006482928400379784
2014-04-16,2.817169864615174e-05,0.36062497302427476,3.232585551887122,0.0044130249280431855
2014-04-17,2.628178283152305e-05,0.6720579206333172,3.7273558248777854,0.005681684903044548
2014-04-21,2.0765515583696717e-05,0.05165375959183144,3.837659728176443,-0.0007730429959798002
2014-04-22,3.5069031737541976e-05,0.6972236534249807,6.3327593610257695,-0.0005155508694150157
2014-04-23,4.187598487607432e-05,1.1752499048670861,6.234494909519347,0.006169820874482035
2014-04-24,3.973021680065536e-05,0.2086672873703689,4.365846685893712,0.0034536129789852765
2014-04-25,4.09734471793329e-05,1.1160179110646153,5.785810573031156,0.003950912406745388
2014-04-28,6.176106176849442e-05,0.3309009684599175,3.8697511445092396,0.0143962082116591
2014-04-29,1.1499669003086638e-05,0.172316964003671,4.081439406774838,-0.0011292421948025932
2014-04-30,2.6915386027741645e-05,-0.6478578211662952,6.38371682595585,0.0005017887313645275
2014-05-01,2.379124315817605e-05,-0.04486700431949754,4.790797576384023,-0.00012513067818087364
2014-05-02,1.9114452579975328e-05,-0.29972367941088984,2.8492881627034223,-0.00730404434348042
2014-05-05,2.097038330336333e-05,-1.2613612511839414,8.002817362990736,-0.006339579726559741
2014-05-06,1.6710239804229406e-05,0.01018440627666745,3.5410586911410857,-0.007789097209115248
2014-05-07,3.0023018978059755e-05,-1.63755894360774,10.436181837469961,0.005531010525756663
2014-05-08,3.225646706875436e-05,0.8999096594990915,3.7388923128563176,0.009320105107085475
2014-05-09,2.4971197279637794e-05,-1.0629722121207967,7.534861660529792,0.006460295390792403
2014-05-12,3.447797984506901e-05,-0.34676363306359703,7.714990383320568,-0.0006316313229088877
2014-05-13,1.4998923723855696e-05,-0.8264568028812443,4.425557764520184,-0.00012641324150841626
2014-05-14,3.075055477329985e-05,0.042526677382552426,6.309919164772573,-0.0050670546368492
2014-05-15,0.00012442408315731972,1.4450600625388357,7.699554943257902,-0.024556098864037423
2014-05-16,4.8429346633445356e-05,2.313195183929554,26.573961844165968,0.002340195984670501
2014-05-19,3.1185284348091114e-05,-1.09139043503308,7.654673768499768,-0.005207798271691821
2014-05-20,3.746311538180944e-05,-0.17505358384302028,4.523055545525834,-0.01208126368218121
