,AXP_RDVar,AXP_RDSkew,AXP_RDKurt,AXP_DR
2014-05-27,8.093916144919214e-05,0.6740281193227329,3.5174833831751564,0.028974690704258066
2014-05-28,2.212499968025558e-05,-0.12969209048611424,2.6122518323363035,-0.0036174068473764365
2014-05-29,3.646673231188888e-05,0.6358705011213983,4.553590410443942,0.002413150838150635
2014-05-30,3.3727936889220004e-05,0.6878887051269366,4.747881413410433,0.0024070751145499614
2014-06-02,3.541179404498737e-05,-0.26526864906130093,3.991842595180315,0.004253350209085127
2014-06-03,2.133577633377352e-05,-0.2719754765221446,3.459350303691543,-0.0017427350401977293
2014-06-04,2.116212011810142e-05,0.7519065840645746,5.793051045896761,0.0008717875694213006
2014-06-05,7.568205500304e-05,0.5778006414271801,2.8995877936824805,0.010725348310288041
2014-06-06,5.366251836119961e-05,0.9765016655444624,3.349411933626133,0.022482347887835097
2014-06-09,4.288414524807372e-05,0.9354036789492873,3.848534518753665,0.006929927949332004
2014-06-10,2.3919151407735805e-05,-0.9009124538754945,4.958269263283564,-0.0030390312839641
2014-06-11,3.443720544993325e-05,0.7492796684821844,3.393577417019417,-0.002101280430234276
2014-06-12,6.579027660850268e-05,-1.036869302415028,6.43403064634957,-0.0033711949047070533
2014-06-13,6.270590515432124e-05,-0.2069348069023678,4.0516701599511045,0.0009494015562179214
2014-06-16,4.670640791281688e-05,0.5149228876489514,4.590104617762022,-0.0050735071041971835
2014-06-17,5.116937251107634e-05,1.440534345866289,9.904786020983876,0.003068123103032505
2014-06-18,7.2253261253358e-05,1.1197993307421712,8.443834159210265,0.009462727997156861
2014-06-19,4.240987952081883e-05,0.08996327708911235,6.076754304431211,-0.005140595196321485
2014-06-20,4.8454248856142426e-05,-0.09767861256680203,3.4473945869503355,0.004931628146243483
2014-06-23,4.040312260542568e-05,-0.5157210787514032,9.022495212662527,-0.00031433708467876187
2014-06-24,5.4856907430193295e-05,-0.2148002290403815,2.601690067875921,-0.011372065568195922
2014-06-25,4.287054914637263e-05,0.7856829213393755,4.789668887332903,0.0022214300600689185
2014-06-26,8.186122992085024e-05,-0.8498123560145956,7.003171128211706,-0.0035990363754656585
2014-06-27,4.0919464249143705e-05,0.05585987790889672,4.776074004820244,0.006658676822404175
2014-06-30,5.773733580642146e-05,-0.07713751599899406,4.7199704168871905,-0.0006323007573705297
2014-07-01,5.583026871351942e-05,-0.40986166077077474,3.0723053322898046,0.0050468354883559385
2014-07-02,4.3655725652931185e-05,-0.4430803064387647,4.722432895001868,-0.0014694623354820635
2014-07-03,3.27178973458058e-05,0.6694067209620458,4.6141125408049515,0.006595166636877536
2014-07-07,3.6062417975183606e-05,-0.4072781327543736,6.05879259118652,-0.004601611249342774
2014-07-08,7.502175492236481e-05,-0.31891937521834185,3.97894982801849,-0.00873810707920697
2014-07-09,7.78915815159871e-05,0.4259274691115953,4.564043674609962,0.0045491104300303675
2014-07-10,7.556641326272856e-05,0.996082200847977,3.916458141068149,-0.0029597462739596736
2014-07-11,5.865538052578698e-05,0.29538539536708125,4.873489089345581,0.00010568956359868764
2014-07-14,3.1804821362707004e-05,-0.7886154460391039,4.28692765609316,0.000740979070491754
2014-07-15,6.288326803305616e-05,-0.5839922333171038,4.257222933299457,-0.0009529625334421254
2014-07-16,4.342760448303862e-05,-0.04554837366605725,3.4475387899120724,0.0002119834629503714
2014-07-17,6.749120032081238e-05,-0.02389037264625981,2.7582381600521777,-0.015790306413743238
2014-07-18,5.9111945610642256e-05,-0.916991851072005,6.395242837951063,0.005790187824083581
2014-07-21,4.8171016242184596e-05,-0.15859766122762145,3.2496396400615986,-0.006974199421800442
2014-07-22,4.309358284912815e-05,-0.398455846065946,7.232625408193741,0.005262004764327699
2014-07-23,2.2871755225053697e-05,-0.9240164366760946,5.070933314059306,-0.0009641394333446129
2014-07-24,2.551640819590648e-05,0.11904774876582314,3.799929579296524,-0.0013948387317253008
2014-07-25,5.6967866410667764e-05,-0.01942616182915719,3.400305101768225,-0.013183638509086215
2014-07-28,9.635843870799753e-05,-0.20423450044268254,4.542623399779096,-0.0007617599097713423
2014-07-29,5.617082920436093e-05,-0.04404934452356132,2.8896060728996265,-0.0016340407729984463
2014-07-30,0.00016932945137640863,-1.0034827105608788,4.976873456412855,-0.00876158537422178
2014-07-31,0.00010183844467302843,-0.990148718264609,4.953229088928824,-0.0325330815423559
2014-08-01,0.00011653458682916521,-0.5483298184086373,3.2949789322908662,-0.0175394280791501
2014-08-04,4.091633562304577e-05,-0.06428575714940406,4.719712063119992,0.00530564276315193
2014-08-05,0.00010086767310204713,-1.2423192385068857,7.0694916055503905,-0.006578510665811166
2014-08-06,4.9707224117001186e-05,0.4222359909019297,2.6317943807847715,0.00046317199505008233
2014-08-07,4.7731954644020126e-05,-0.7648782564267491,2.9404305882360386,-0.004407879602550402
2014-08-08,4.3688978333384546e-05,1.4406475522099162,4.91752990313796,0.016715982069632318
2014-08-11,3.168138271877262e-05,-0.27573022518887347,3.2496982152264637,-0.005962809281813364
2014-08-12,3.1162627146451264e-05,0.5231767367788169,3.244652625258115,0.001494224041609371
2014-08-13,3.162492487157389e-05,0.8059972368719377,4.84624766019331,0.0036679685111407068
2014-08-14,1.6727647956342038e-05,-0.5982252705993691,3.4928127235987274,-0.0014886523394013196
2014-08-15,7.812317494494273e-05,-1.2555289934579683,4.7181935911493165,-0.007706991507305361
2014-08-18,2.0707760330559675e-05,-0.26831954524660695,4.589032478921291,0.0064457870438312526
2014-08-19,3.430652711279445e-05,2.338498296667087,15.602049142163994,0.010954154044814146
2014-08-20,1.956742609911475e-05,-0.16840431155973754,3.300776585326436,0.004189978301254449
2014-08-21,1.9124624027582285e-05,0.9565341953284898,5.203563285021421,0.00731882982416554
2014-08-22,3.0863511254922125e-05,-0.4480396884274153,4.642109415211199,-0.0029212904007271945
2014-08-25,4.898883352590783e-05,0.17680715639419337,5.152850582514159,0.007956431885781434
2014-08-26,2.5859462812705915e-05,-0.5931526904159764,3.170675724297716,-0.004923322436853006
2014-08-27,3.0544017492810834e-05,-0.7752182846997823,4.911850323459194,0.0010090547585113185
2014-08-28,3.9509524828782156e-05,-0.21820944561582659,5.561534441411992,-0.0024681077275898744
2014-08-29,1.9156314638173294e-05,0.28954977361670314,3.9137452512781454,0.005936053090973559
2014-09-02,3.055121241059008e-05,-0.3127556366525991,2.8556590026634723,0.0018964646757959613
2014-09-03,1.8506906196677127e-05,-0.20605012825005212,4.612174911495674,0.004670353548294592
2014-09-04,3.3864625712563366e-05,0.11123821821465543,4.306133049059396,-0.0054508846034808656
2014-09-05,4.707209369585899e-05,0.7967272669455027,4.095188663971886,-0.0004461178560202228
2014-09-08,4.687261934205639e-05,-0.22359791879493912,4.02260997710856,-0.00761760859088767
2014-09-09,3.9186945085572444e-05,-0.2107534229440549,4.0701086701681986,-0.011649627114727501
2014-09-10,6.434771646184139e-05,0.5616661888902402,3.125430565701999,0.005785452776024158
2014-09-11,5.637032673272735e-05,-0.749286732621126,6.394991343864429,0.00011274229173263706
2014-09-12,6.710512508812283e-05,-0.01867576598379014,3.974741650101128,-0.008860480333290788
2014-09-15,2.9385860778724826e-05,-0.864361835615708,4.14521054842557,-0.0029709896991523266
2014-09-16,5.0051286257101044e-05,0.7869587404589701,2.930395275229046,0.011152827697385348
2014-09-17,0.00012190636179858688,0.049751590029129183,7.109158971914628,0.008003341630305805
2014-09-18,4.377754843196217e-05,0.5904713855300966,3.153261630175128,0.01149756948079883
2014-09-19,4.622937007164205e-05,-0.3335889925117426,3.4420222839383685,-0.0044494451330931994
2014-09-22,4.0934007154274634e-05,0.19742483299241112,4.1511052365769165,-0.007946907460658181
2014-09-23,5.824808362146718e-05,-0.09969283092130009,2.8515618492069,-0.00767051564662502
2014-09-24,8.114801776181332e-05,-3.8607498103475173,27.512479016416822,0.00237487047694529
2014-09-25,6.633814606398708e-05,-1.3219026022765976,3.6318210027596187,-0.02008269146445496
2014-09-26,6.502671640716806e-05,1.8112365167310311,7.120213536230006,0.018387122504553766
2014-09-29,5.60193317364269e-05,0.7985464478489867,3.264105105221023,-0.004764300868273175
2014-09-30,7.627619107602853e-05,-1.0784446349140415,5.1673770021804195,-0.004672592391353092
2014-10-01,8.953652867548587e-05,-1.10767827491613,3.6863176690415598,-0.016985921860792175
2014-10-02,0.00010793584404986756,0.15637756845199505,2.5301139462312063,0.0006990719404624812
2014-10-03,9.227041856386984e-05,-1.3949116466729377,9.659227107835205,0.014911008751918864
2014-10-06,6.13069462279072e-05,-0.16847188827911902,3.5891741619538586,-0.001492580349897743
2014-10-07,6.223217903893274e-05,-0.2691686777538683,2.7147362215830415,-0.01949240299776278
2014-10-08,0.0001237894875678043,0.8411552150559047,2.9008661070375235,0.023849301632172804
2014-10-09,0.00021401685853166132,-0.41137036068162786,3.1753556900239728,-0.017542378892798638
2014-10-10,0.0002308797021479801,0.9761186153991196,8.007780212645649,-0.010533898291330779
2014-10-13,0.00012953941857535048,-0.9436712274158708,3.1684450940592113,-0.02634719065626534
2014-10-14,0.00011612678107835195,0.07251202037747219,4.290805989917406,-0.0004830655184342447
2014-10-15,0.0004310436150571489,0.5733977100561609,2.948154116275589,-0.022118583967732697
2014-10-16,0.0005448819046037945,2.0838438648292086,12.198784537238414,-0.008562712989021115
2014-10-17,0.0002993595321903132,0.8542206526937968,3.2537884750365307,0.028745600401832938
2014-10-20,0.0001343086375589358,0.5062549494805091,5.042974286696177,0.01716841806676328
2014-10-21,6.0776604337930795e-05,0.6420797363947041,4.995577651403082,0.019216522734889274
2014-10-22,8.967414362099374e-05,0.15220506521765056,3.524242537925823,-0.019811932981273372
2014-10-23,7.430911095414586e-05,0.24448269450540736,3.1509901690779545,0.019461568640936733
2014-10-24,4.1711402990998415e-05,0.3630404507982813,4.372637534262253,0.009185678612238846
2014-10-27,4.579070269559539e-05,1.242380699893582,6.140501515073952,0.002658389635233682
2014-10-28,4.0195398253058214e-05,0.4071771375314103,3.5299362367486076,0.015804300444318464
2014-10-29,8.180998153158084e-05,0.16352506982904128,3.8848677343142572,0.0037425908039185884
2014-10-30,0.00010148210554866845,-1.0031263441474305,4.953165898893815,0.004517715647494036
2014-10-31,6.82368055385442e-05,-0.2949277497069725,4.18623387026793,0.013543256397221981
2014-11-03,3.590181557025969e-05,0.29228369671462123,3.977214363171612,0.009955734824027118
2014-11-04,6.858843124761153e-05,0.05856202503971451,3.047611172586349,0.005816857999584535
2014-11-05,4.8279464248863436e-05,-0.2609021188942794,3.8460165672784155,0.011316832946717703
2014-11-06,5.948058826338258e-05,-0.38916056505601304,4.4156263621014995,-0.00913048133808303
2014-11-07,4.4037334869844946e-05,1.7516128686722041,11.500773593710376,0.007397703906994124
2014-11-10,2.933344258342674e-05,0.9295828357445624,4.671632072762207,0.0015161989534417941
2014-11-11,5.4727656414301955e-05,-0.6211321327774538,6.066687443931761,-0.0071683739405203895
2014-11-12,2.3105060328808328e-05,0.7743664619189854,4.053464019422413,-0.0020731759319394527
2014-11-13,4.259858480656542e-05,-0.258495904958521,2.74781792456304,-0.005256773521693958
2014-11-14,2.9828041194460664e-05,-0.15514042070816564,5.160548443736202,-0.004402050389574086
2014-11-17,4.3211888043185e-05,0.4105601839272818,3.5453359973916436,-0.005973435210193223
2014-11-18,1.7390266007106456e-05,0.4610131889498202,3.425626682464166,0.0049804032320937
2014-11-19,5.166891538369217e-05,-0.08323544115161947,6.999673206858485,-0.0008837410850777161
2014-11-20,2.63178066761377e-05,0.7892346134814631,4.155160728172824,0.0013252840352571127
2014-11-21,3.565181422016824e-05,0.319120314189395,4.212543129731002,-0.002541378188651855
2014-11-24,2.8895995410286414e-05,-0.584016474874782,3.1131031992167597,0.007165261807227985
2014-11-25,2.6914949542282422e-05,0.19586430774118913,5.310650735139534,0.003946628158443488
2014-11-26,2.0426820903300614e-05,0.35850023533963327,3.6306403910525007,0.0005468761646021392
2014-11-28,1.9236516402305103e-05,0.7707073114073673,6.656693688506612,0.010551053347673367
2014-12-01,7.746630065855292e-05,-0.9072168586942821,6.23392613483745,-0.0030343852285090733
2014-12-02,3.341915348648613e-05,-0.1075561127105037,2.6597261716370446,0.009290367028072843
2014-12-03,0.00010558649577188757,1.23479766025601,8.796320875396505,-0.018996324990090407
2014-12-04,3.739306977350648e-05,-0.3256207824657063,4.59931265030069,0.006335872599646741
2014-12-05,2.2601616228602667e-05,0.12881905837030297,4.87210401673253,0.008890005729379702
2014-12-08,4.952187331896853e-05,1.0108785806213194,4.870835442937493,0.00977392239469399
2014-12-09,6.526689799602525e-05,0.6492604479181769,3.3544959553554716,-0.002140032749752052
2014-12-10,9.131733327451995e-05,-0.2664946303146558,2.9651424577233967,-0.006555101194705593
2014-12-11,9.205809399777197e-05,0.11516862791452026,2.978623616056641,0.004088491448499099
2014-12-12,0.00019076386174205395,-0.667886767311618,2.976505797319926,-0.023136692974805584
2014-12-15,0.00018512375228433894,-0.44197942611260904,2.896036124251095,-0.010605575984453885
2014-12-16,0.00024268581614403405,0.4908507484626285,4.064847658608039,-0.02019361682358145
2014-12-17,0.00028632266099425145,2.1769964999252864,11.550930837010908,0.02462622480539789
2014-12-18,7.62023287604084e-05,1.2136011993915108,5.102561139932885,0.029739195838667243
2014-12-19,8.087475001799285e-05,0.03593610978493074,3.146567690808382,-0.002901982890120003
2014-12-22,4.2122493115947395e-05,0.3346824736420818,3.24086618709005,0.007720183552166304
2014-12-23,2.614439019288641e-05,-0.026184013639834577,3.8456264632871773,0.002133915919966256
2014-12-24,2.2115144331320317e-05,-0.41463956086195697,2.898497876560595,0.002767598436210328
2014-12-26,2.523645205786675e-05,0.3127319904285874,5.243934889256886,0.00222950595330218
2014-12-29,4.011056766392106e-05,2.1965852842283757,11.62158508062822,-0.0002120256419786415
2014-12-30,2.0336689450919766e-05,-0.1550622545218307,2.8087123825311453,0.0
2014-12-31,4.7130153587326475e-05,-0.9924401984389589,3.3040586921785433,-0.013133428288520044
2015-01-02,0.00011380835185142943,-0.7628813576629987,4.173469786202551,-0.00021504444293096725
2015-01-05,0.0001372029986783861,-0.9247636367766399,3.9927718096083735,-0.026801942075199037
2015-01-06,0.00020327040881375094,-0.7964184627061912,2.7553606815546563,-0.021542230845550847
2015-01-07,0.00012693795849554724,1.1139618622291787,9.56515372241834,0.021604921997505855
2015-01-08,4.424179126288854e-05,0.3128635842561888,3.3827471339751605,0.01407558345770532
2015-01-09,0.00011374773378389407,-1.1250347642880638,5.763012018265972,-0.012747366723649733
2015-01-12,0.00015682001574450597,-1.0344604883855992,4.908843597615851,-0.010227024792242467
2015-01-13,0.00021057679509288435,-0.5170740183295062,4.623981277119342,-0.0030211874937382532
2015-01-14,0.00017361902247359784,0.3637231291379694,4.5898003511159375,-0.02450497516583816
2015-01-15,0.00026975073173561885,-3.280166710410606,20.58794461437236,-0.013761361054172028
2015-01-16,0.00014275432962562308,-0.49586294244975343,3.2611185113193932,0.001861047001674443
2015-01-20,0.0001097397930252427,0.18323993587900456,3.799835560176439,0.01407999162936413
2015-01-21,8.278725386987202e-05,1.138487226466109,4.385849025547729,0.004687694759104133
2015-01-22,0.0003346495494447091,-0.5407662433539675,4.325765127874517,-0.038367837651201775
2015-01-23,0.0001002533638281741,0.7514564426944907,5.44228347867486,-0.0028487112919028945
2015-01-26,7.97285062270611e-05,-0.3363574383036621,3.2449571037608322,-0.009914745833918381
2015-01-27,7.510677888826478e-05,0.023187027939613174,3.51742254346772,-0.010863061429810195
2015-01-28,0.00010251942218817312,-0.36256622342935,2.5311705939667086,-0.008164293965556624
2015-01-29,0.00010293056390200547,0.018735986894151745,3.225316209797211,0.0032981642837315306
2015-01-30,8.897102015747303e-05,-0.6954798975417016,2.848590486596333,-0.01610445149248374
2015-02-02,0.00017055770273009232,0.9509740195850406,4.067704665107475,0.01768835114480627
2015-02-03,6.076351704587678e-05,0.36693255752444265,2.945007068003708,0.019294122933446012
2015-02-04,9.283616959112054e-05,0.1825542523806045,2.8631163352962647,-0.001434128091536202
2015-02-05,7.324746357666508e-05,0.057469128319193694,2.727814198386973,0.013306463883108854
2015-02-06,0.0001000864226571079,0.31938830523114375,4.137755921759873,0.003299173112337961
2015-02-09,6.18051796268014e-05,0.07970493132361008,3.242125563198123,-0.00035277893954965833
2015-02-10,5.252385347057095e-05,0.4306588911334143,4.3525237881917,0.010068966989813077
2015-02-11,7.278105742233123e-05,0.3123514484353845,3.812697128384798,0.0019786226273774687
2015-02-12,0.0002246981067534025,0.9545603472481878,6.045733653367768,-0.0664549787979496
2015-02-13,0.00020779160127224036,-2.0653159974412807,10.102602705479203,-0.03027467009127438
2015-02-17,9.548880201295376e-05,1.3280800182216081,4.348203556990826,0.012726192340521969
2015-02-18,0.00012450977934948203,0.7251773341385095,3.3097447197733647,0.008812626642392019
2015-02-19,0.00022690427478769002,-1.3442813735604948,5.300337599897238,-0.017448948484886095
2015-02-20,7.401819520036558e-05,1.107909558891618,4.086457051243641,0.018075326476002296
2015-02-23,4.3248408770756274e-05,0.3337625651869917,3.8177150843793415,0.005870254234058514
2015-02-24,7.993445775386998e-05,1.0132401100989603,5.9214894685732915,0.006949878985393454
2015-02-25,5.869544161137349e-05,0.5162263535936686,2.8328776745687847,0.016070866307153153
2015-02-26,0.00011226029138336413,-2.8398229148383836,19.86259254769427,0.013057935708533641
2015-02-27,7.713822012955994e-05,-2.1914382228743485,11.6429080260477,-0.020141367697191548
2015-03-02,4.503644338667228e-05,-0.7314991337477854,7.83960197893572,0.0053783314880311295
2015-03-03,6.0389246457060524e-05,-0.055890797903538104,4.9106987259610655,-0.0014637681724636309
2015-03-04,3.4765318476162715e-05,-0.12115633241331271,2.665364385785257,-0.015750445059836693
2015-03-05,3.956319295642306e-05,0.19988626534634782,4.673676683386985,0.006428260130353358
2015-03-06,7.254560627947114e-05,0.1921873982281646,3.5212955668700583,-0.010405091406525457
2015-03-09,4.598041732123043e-05,0.4284576608301946,3.6058320808776303,0.002487419588844908
2015-03-10,8.108868889260482e-05,-1.533526832900476,7.127848566994175,-0.017542091704418006
2015-03-11,7.851594488235787e-05,0.05275605712883433,3.4085072871978377,0.00428843059098849
2015-03-12,9.992460167575841e-05,0.6067829932504217,9.87081909492243,0.026211179384003636
2015-03-13,9.673364223724022e-05,-0.04337793518771639,2.825308710011181,-0.011840456929189003
2015-03-16,3.9555559044338596e-05,1.4492269903794022,7.304769939452388,0.0111043329651217
2015-03-17,7.909971885131095e-05,-1.0198622240278346,9.753873820774302,-0.005413312411389981
2015-03-18,0.00017951085421764795,2.2947553338529874,9.992255324895194,0.009821012794777317
2015-03-19,8.986122174658661e-05,-0.11347659147241683,2.7361395418910632,-0.003916663194215353
2015-03-20,4.160694613386374e-05,1.2126269953679627,4.720133879316857,0.01412554633983465
2015-03-23,0.00010996150550661857,-0.7673683930386499,5.028742854340224,-0.006064321995304489
2015-03-24,4.9662303754429405e-05,-0.41422446120499723,3.289796630627251,-0.010148517923584066
2015-03-25,0.00012129409579421892,0.6734107362375844,6.562737788514089,-0.0156059830218922
2015-03-26,0.0001400990743241608,0.042202032014149224,3.0223988833275706,-0.020556722050978138
2015-03-27,0.00011381274438091799,-0.7511118570553631,5.402360431692347,-0.0065198712042811025
2015-03-30,3.7676999116489686e-05,-0.5987988084507408,4.6193561087817825,0.0010255617709358233
2015-03-31,6.164969809271373e-05,0.36780723831811846,3.2445215319181004,0.00423331955251971
2015-04-01,7.07648619756133e-05,0.5698859577480612,2.53853823960506,0.010315145112345547
2015-04-02,6.409003056018645e-05,0.4476320958558581,6.252936179449071,0.009708273041516335
2015-04-06,4.320665284975599e-05,0.7227087878457985,4.779523058013704,-0.0008786464640975211
2015-04-07,5.425887853997828e-05,-0.9291958183777583,5.417866801225668,-0.016460227094094115
2015-04-08,0.00010400482139290111,1.3710948663383649,7.727921333410145,0.004585256025112727
2015-04-09,5.9062919667581244e-05,-0.07952604788710087,6.985127349046476,0.005955271064959966
2015-04-10,3.855108657526449e-05,1.3656786979191256,6.626963096275335,0.005417149159868906
2015-04-13,3.169933664888912e-05,-0.43426905410086614,3.313714647570213,-0.004028560301722273
2015-04-14,7.717875422317354e-05,-0.22396214706841344,5.3642666844565445,0.0027714065321857717
2015-04-15,6.790636188467806e-05,1.5404682369407423,10.800328344928372,0.0032655546576023653
2015-04-16,6.158107774469697e-05,1.3868704294447758,4.821226382419685,0.014440754478203033
2015-04-17,0.00020500643194064185,-1.4735939267679423,6.646806655236865,-0.0453848560669039
2015-04-20,6.669762784213553e-05,-0.27001488901512244,3.551268524093541,-0.0011646220778125382
2015-04-21,3.0424205800696836e-05,0.005628593893955932,2.8177936932744565,0.0006472565052586532
2015-04-22,4.5505109123426155e-05,1.121415103871308,4.3028695776196875,0.014898682430477095
2015-04-23,3.837927685279333e-05,1.102384197115119,6.133919121833154,-0.0037038355123604205
2015-04-24,3.417106466546682e-05,0.22532276505263255,4.379092527016281,-0.00204966924655281
2015-04-27,4.85039350207863e-05,-0.5556771322939253,4.9363193400646885,-0.006431587601608335
2015-04-28,4.2250838020370915e-05,-0.5693511380888,9.836964088151086,0.0
2015-04-29,5.592528215704079e-05,0.14219645446211496,3.4366958301046147,-0.004267606922343958
2015-04-30,6.741587122397842e-05,-0.4974081373295332,2.709648171982367,0.0037511602840210045
2015-05-01,3.04240015966887e-05,-0.27303931137698095,3.398033705863875,0.002965450380693291
2015-05-04,2.8317779995848692e-05,0.28796841690736097,4.238596853652927,0.007694205399461751
2015-05-05,4.1631208918654005e-05,-0.2591592459233044,2.8316797363788706,-0.005636768954653704
2015-05-06,7.470127617775619e-05,-0.5142923253370131,3.1017079495681594,0.00012851323856732932
2015-05-07,4.568977338206211e-05,0.34861779257829306,3.613241367491048,0.007422592396941319
2015-05-08,4.1201246289116164e-05,1.3404420631214917,7.697578275948894,0.006988082181532462
2015-05-11,6.404305468085649e-05,1.1951487946020707,6.063804795912463,0.009075045507263901
2015-05-12,5.208944973238552e-05,0.25720213977294165,4.007103000058983,-0.007809580198777866
2015-05-13,4.748230465020404e-05,-0.09902793755401477,4.995492620504998,0.009815015062860866
2015-05-14,5.233008114451911e-05,0.8343253376360749,9.034006379912238,0.01108294524239728
2015-05-15,3.434046128308113e-05,-0.5813687631735193,3.6553799131319087,-0.006585129280586521
2015-05-18,6.346779397806596e-05,-0.2063923781868987,9.798579081290228,-0.0006235408268091547
2015-05-19,5.1770729870403564e-05,0.7276742855931548,4.740618911207619,0.014734595171653098
2015-05-20,4.99952857365408e-05,0.4968971473411226,5.342770687648562,-0.004928611023110818
2015-05-21,2.9758304236594995e-05,0.19986206808956794,3.0698699866335124,-0.0024736392729982626
2015-05-22,3.924029653531701e-05,1.8420519544744347,11.128222178552077,0.006049253020344203
2015-05-26,4.637939595320972e-05,-1.0730174092151834,3.43908471302496,-0.013131952058069274
2015-05-27,3.666852272407841e-05,0.2523817758414729,4.585931495142884,-0.0009983430447686459
2015-05-28,2.6983395316462506e-05,-0.07278235198090299,3.4417726523721113,-0.0002496990715536995
2015-05-29,3.0642218671536827e-05,-0.5305317584642051,3.29760070479794,-0.004630300999747483
2015-06-01,5.883749717831736e-05,-0.9021359108931778,4.231326106494678,-0.0031411029267403023
2015-06-02,6.391847426937195e-05,-0.4741578052078332,9.603278953025209,0.006522221239553261
2015-06-03,5.851490802787748e-05,0.6559850625087669,3.9202014779691967,0.007597054749886034
2015-06-04,5.533028149506038e-05,0.3124113326876361,3.0356586545018236,-0.015504368048549821
2015-06-05,5.493096068096042e-05,0.08152100666966493,4.181213888208273,0.00037810818477002073
2015-06-08,1.3662207214219923e-05,-1.0572284904760205,6.545888430060959,-0.007332705297451447
2015-06-09,2.7289206796119514e-05,-0.03881985508838807,3.413307249041049,0.004557591625825808
2015-06-10,4.714911035791232e-05,1.528884835434452,6.780950999809905,0.012801543588776276
2015-06-11,4.1989636087142066e-05,-1.6622496837959282,8.550926440990011,0.0013706610074457615
2015-06-12,5.575841535584068e-05,-0.6148687641959801,4.134851268556349,-0.009635277239122608
2015-06-15,3.6973065244415434e-05,0.4975897579727584,5.474333567679646,-0.0035268293462982214
2015-06-16,8.915452211735791e-05,-0.31673568774422073,11.744424121807192,0.001386907476054411
2015-06-17,9.297899939946263e-05,0.853277911936643,4.068663086762179,0.012024245229913966
2015-06-18,6.222216251599658e-05,0.32919478270093977,4.745069731927281,0.005586858853813936
2015-06-19,4.2186258155009345e-05,0.5304755480652191,6.994216113970904,-0.007206565981807245
2015-06-22,3.925597207963894e-05,1.335002222916698,6.420063669493078,0.013131952058069274
2015-06-23,3.434223080564461e-05,0.10731865877609569,4.750245922268131,0.0013529972757648778
2015-06-24,5.0897633004439864e-05,-0.5473781287948274,6.001146677208744,-0.007649731874660226
2015-06-25,5.320812993585435e-05,-2.2267723070862324,8.779874225729916,-0.010708733423927974
2015-06-26,3.8054839478980225e-05,0.1708584551862384,5.197689022151442,0.0
2015-06-29,4.5235369915034046e-05,-1.2809421331670714,4.117587972763821,-0.026384183676148254
2015-06-30,6.77073280719177e-05,-0.7670382095105263,5.17851359218727,0.002705909898010006
2015-07-01,3.719138873307495e-05,-1.9920092996151568,11.773238194593878,0.00871127307134234
2015-07-02,6.707856588101679e-05,1.45135540208509,8.055863662428852,-0.0024263020226777954
2015-07-06,4.08590792978115e-05,0.1009582426545064,3.660394677450728,-0.007959225962794747
2015-07-07,0.00010604706072293824,0.7423027504740871,4.72721330420641,-0.0005154859019285141
2015-07-08,9.294795787999086e-05,-0.6225849090610723,4.240974769100035,-0.021111325929849656
2015-07-09,6.152916019785962e-05,-0.8076738119583301,3.412081378195747,0.00538539482977729
2015-07-10,2.980547640775418e-05,-0.19337636680285641,2.5104848674425138,0.012626356715627729
2015-07-13,4.073605141724176e-05,1.0619892511487534,7.689578692269388,0.015657147571194407
2015-07-14,1.9621837921139982e-05,0.5081844109031194,3.2526122070107144,0.005587488091480353
2015-07-15,4.6605961640994684e-05,-3.016047094899946,17.803263603821353,-0.005459967612100769
2015-07-16,1.5127869963098441e-05,0.07852802412186868,4.741182461232502,0.004826601821389609
2015-07-17,1.3647984787678789e-05,0.588707824843791,5.017965410094105,0.0037940991999025897
2015-07-20,3.049837240901449e-05,-0.6400175440181213,5.415826464655046,0.0010094104984537111
2015-07-21,4.0169863805624144e-05,0.02224974638744806,3.811462271055067,-0.004423402438761492
2015-07-22,4.271414585751839e-05,0.8004431743498157,3.8857416333667505,0.000506452938589419
2015-07-23,0.0001586638007088268,0.5644208461656994,4.95042444292064,-0.025385969233834516
2015-07-24,8.30463643900485e-05,-1.4556877492922882,7.0286613060554135,-0.014518428493290436
2015-07-27,0.00012688074809854714,-0.6852366843186372,7.329453945401159,-0.012995873408473635
2015-07-28,5.518178045937555e-05,0.03297605313729687,5.008730156907488,0.0025329232428816795
2015-07-29,3.9727167474498205e-05,-0.02428911915825024,3.9129015223452064,0.007824150024469567
2015-07-30,3.2109436176316745e-05,-0.22714285213685378,4.745209229620355,0.005533081960798825
2015-07-31,2.918311138637576e-05,-0.1434136668285271,3.10346216381903,-0.0007885428834724095
2015-08-03,5.798454543657623e-05,-0.9490485228837314,6.790555051748116,-0.0010523083346827278
2015-08-04,3.97009428823004e-05,-0.09403203565432885,3.70685508128003,-0.003427783607471646
2015-08-05,4.0974677959475564e-05,1.3899433197935294,9.882441389059625,-0.0017185288945364974
2015-08-06,3.706489634212161e-05,-0.28187748795440143,4.255520518538,-0.007835677361981652
2015-08-07,0.0015482347494317798,4.021734658609032,22.11561377235769,0.06103216215618357
2015-08-10,8.826725969452905e-05,0.20247791607718582,4.425194042218641,0.019133425918408165
2015-08-11,7.88505877670119e-05,0.5619680591382653,2.4045094310950743,0.0009840692919187433
2015-08-12,7.775883493593624e-05,0.24672744443288924,2.5587978667160445,-0.004188770296993383
